pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene
90.26,97.24,21.29,17.65,59.56,0.52,26.68,42.93,30.84,31.74,0.53,210.65,2023-12-26 15:00:00,370.42,0.24,1.96,3.24,
90.0,95.6,18.1,18.28,59.43,0.52,24.3,42.35,30.41,33.64,0.39,113.12,2023-12-26 15:15:00,361.47,0.23,1.98,3.29,
90.0,95.6,20.09,18.39,57.85,0.53,26.03,41.19,30.17,33.31,0.95,192.07,2023-12-26 15:30:00,291.76,0.25,2.02,3.37,
90.0,95.6,17.6,18.76,57.49,0.53,23.54,41.05,28.76,39.57,1.37,192.54,2023-12-26 15:45:00,311.62,0.24,2.07,3.42,
86.04,92.83,19.69,18.57,57.67,0.53,26.34,41.05,27.68,43.67,1.08,173.33,2023-12-26 16:00:00,309.38,0.27,2.15,3.42,
85.9,92.4,16.42,19.48,57.79,0.53,23.71,40.94,27.03,45.32,1.42,202.23,2023-12-26 16:15:00,324.85,0.29,2.2,3.44,
85.9,92.4,20.24,20.08,57.88,0.53,27.03,40.57,26.58,45.73,1.46,201.06,2023-12-26 16:30:00,333.32,0.25,2.27,3.5,
85.9,92.4,16.98,21.04,58.1,0.53,24.96,40.71,26.33,45.91,1.77,184.61,2023-12-26 16:45:00,328.23,0.23,2.28,3.51,3.09
105.52,111.21,19.49,22.29,58.3,0.53,27.9,40.93,26.06,46.6,1.47,173.85,2023-12-26 17:00:00,330.33,0.26,2.25,3.51,3.11
106.2,114.1,17.26,21.72,58.13,0.53,25.24,40.77,25.35,49.41,0.33,130.87,2023-12-26 17:15:00,330.52,0.24,2.34,3.5,3.09
106.2,114.1,19.97,22.12,57.8,0.53,28.3,39.7,23.88,55.44,0.01,1.35,2023-12-26 17:30:00,317.01,0.21,2.32,3.51,3.06
106.2,114.1,17.15,21.63,57.73,0.54,25.25,39.13,22.28,60.88,,,2023-12-26 17:45:00,305.41,0.23,2.28,3.54,3.06
109.4,123.1,16.58,23.84,58.19,0.54,26.44,37.42,20.42,68.8,0.06,58.71,2023-12-26 18:15:00,210.17,0.22,2.29,3.62,3.09
109.4,123.1,18.7,24.83,58.22,0.55,28.35,36.88,20.49,69.44,0.15,103.44,2023-12-26 18:30:00,126.91,0.23,2.22,3.62,3.03
109.4,123.1,18.26,25.39,59.26,0.57,28.8,38.29,20.33,69.74,0.03,28.94,2023-12-26 18:45:00,104.39,0.25,2.19,3.61,2.95
146.91,164.7,20.93,26.18,59.13,0.59,31.21,38.47,19.96,71.53,,,2023-12-26 19:00:00,98.89,0.25,2.18,3.65,3.0
148.2,171.1,18.97,27.2,59.38,0.61,30.19,38.8,19.37,74.36,,,2023-12-26 19:15:00,95.32,0.25,2.12,3.68,2.82
148.2,171.1,21.8,26.3,59.35,0.62,32.12,38.34,19.21,75.84,0.03,12.07,2023-12-26 19:30:00,97.74,0.29,2.06,3.65,2.76
148.2,171.1,20.64,27.02,59.32,0.63,31.42,38.65,18.98,77.35,0.01,6.0,2023-12-26 19:45:00,94.03,0.33,2.06,3.76,2.8
146.75,170.93,22.74,26.73,59.15,0.65,33.48,38.16,18.42,80.02,0.01,12.0,2023-12-26 20:00:00,92.33,0.3,2.08,3.84,2.86
146.7,170.9,22.72,27.22,59.82,0.67,33.99,38.81,18.34,81.44,0.07,57.3,2023-12-26 20:15:00,88.8,0.28,2.04,3.81,2.82
146.7,170.9,25.75,26.86,61.39,0.69,36.94,39.32,18.99,77.81,0.05,20.67,2023-12-26 20:30:00,86.78,0.3,2.06,3.84,2.85
146.7,170.9,24.14,28.08,62.47,0.71,35.46,40.02,19.22,76.56,0.09,82.51,2023-12-26 20:45:00,87.92,0.33,2.03,3.91,2.85
171.45,188.06,25.54,27.44,63.5,0.71,36.85,40.53,19.07,77.21,0.01,14.81,2023-12-26 21:00:00,90.21,0.35,2.01,4.01,2.83
172.3,190.7,22.94,29.19,64.47,0.72,35.2,40.2,18.49,79.42,0.01,4.39,2023-12-26 21:15:00,85.57,0.39,1.97,4.01,2.78
172.3,190.7,24.9,28.13,63.04,0.72,36.08,40.06,18.06,81.07,0.06,10.03,2023-12-26 21:30:00,84.63,0.4,1.93,4.0,2.73
172.3,190.7,22.01,29.19,63.53,0.73,34.64,40.06,17.97,81.79,0.05,22.16,2023-12-26 21:45:00,83.32,0.36,1.85,3.96,2.63
156.45,172.5,24.3,27.05,62.61,0.73,35.52,40.0,17.75,82.16,0.02,11.94,2023-12-26 22:00:00,86.99,0.35,1.8,3.88,2.58
155.9,169.7,21.49,29.82,63.44,0.74,33.45,39.86,17.32,83.73,0.01,6.0,2023-12-26 22:15:00,90.44,0.36,1.8,3.88,2.59
155.9,169.7,23.24,27.95,62.58,0.74,34.69,39.86,16.95,84.82,0.02,17.24,2023-12-26 22:30:00,86.26,0.38,1.74,3.86,2.53
155.9,169.7,21.07,27.73,63.47,0.75,33.41,40.12,16.58,86.24,0.01,11.95,2023-12-26 22:45:00,86.24,0.38,1.68,3.8,2.46
144.49,167.19,22.46,27.34,62.42,0.75,34.01,39.81,16.77,85.67,0.03,18.02,2023-12-26 23:00:00,88.34,0.39,1.7,3.79,2.47
144.1,166.8,20.86,27.66,63.81,0.75,33.09,40.29,16.8,84.92,0.01,15.43,2023-12-26 23:15:00,84.58,0.4,1.61,3.73,2.38
144.1,166.8,22.72,26.51,62.56,0.74,33.78,39.76,16.77,85.07,0.02,18.29,2023-12-26 23:30:00,83.65,0.42,1.57,3.66,2.44
144.1,166.8,19.69,27.62,63.36,0.73,31.28,40.55,17.01,84.27,0.11,121.16,2023-12-26 23:45:00,83.28,0.4,1.55,3.59,2.35
131.05,144.53,21.77,25.09,62.96,0.72,31.58,39.69,17.07,83.74,0.11,99.48,2023-12-27 00:00:00,85.98,0.36,1.53,3.56,2.17
130.6,141.1,19.1,26.34,62.78,0.71,30.0,39.98,17.45,82.02,0.23,144.91,2023-12-27 00:15:00,87.11,0.4,1.47,3.49,2.13
130.6,141.1,20.91,24.97,63.25,0.71,30.85,39.97,16.85,84.14,,3.0,2023-12-27 00:30:00,81.48,0.39,1.48,3.48,2.11
130.6,141.1,18.51,24.82,61.99,0.7,28.77,39.59,16.17,86.78,,,2023-12-27 00:45:00,77.84,0.36,1.47,3.46,2.1
135.53,144.48,20.36,23.84,60.84,0.7,29.44,38.36,15.48,88.24,0.02,12.0,2023-12-27 01:00:00,76.51,0.35,1.47,3.45,2.11
135.7,145.0,18.78,24.85,60.32,0.69,27.97,38.36,15.04,90.43,0.05,43.5,2023-12-27 01:15:00,79.2,0.34,1.39,3.38,2.04
135.7,145.0,20.58,22.26,59.76,0.68,29.23,38.63,14.82,91.53,0.08,65.63,2023-12-27 01:30:00,76.39,0.35,1.38,3.33,2.0
135.7,145.0,18.64,22.47,59.01,0.68,27.15,38.01,14.75,92.41,0.01,12.22,2023-12-27 01:45:00,75.81,0.35,1.39,3.31,2.09
127.0,132.61,20.69,20.71,59.47,0.67,28.29,38.24,14.73,93.01,0.01,6.0,2023-12-27 02:00:00,75.53,0.36,1.37,3.28,2.02
126.7,130.7,18.63,21.61,58.96,0.67,26.75,38.6,15.05,93.5,0.08,60.7,2023-12-27 02:15:00,75.55,0.37,1.37,3.28,1.97
126.7,130.7,19.9,20.87,59.21,0.66,27.5,38.39,15.13,92.71,0.04,32.92,2023-12-27 02:30:00,73.43,0.34,1.39,3.25,1.92
126.7,130.7,17.5,21.97,59.01,0.65,25.81,38.81,14.76,92.42,,,2023-12-27 02:45:00,72.38,0.33,1.34,3.21,1.9
122.06,127.84,19.45,19.54,58.95,0.65,26.62,38.27,14.55,92.97,,,2023-12-27 03:00:00,75.88,0.36,1.36,3.15,1.92
121.9,127.4,17.57,19.97,58.82,0.64,25.23,39.15,14.13,92.78,0.01,6.21,2023-12-27 03:15:00,72.58,0.34,1.34,3.13,1.92
121.9,127.4,18.62,19.75,59.4,0.63,25.57,38.58,14.01,93.66,0.01,,2023-12-27 03:30:00,71.84,0.32,1.35,3.07,1.89
121.9,127.4,16.46,19.42,58.64,0.62,23.82,38.63,14.13,94.02,0.03,16.42,2023-12-27 03:45:00,76.65,0.33,1.37,3.06,1.88
113.59,116.83,16.76,18.86,59.23,0.61,23.62,38.56,14.03,94.34,,,2023-12-27 04:00:00,84.16,0.31,1.33,3.03,1.78
113.3,115.2,15.55,19.38,58.24,0.61,22.9,38.52,13.98,94.6,,,2023-12-27 04:15:00,76.23,0.29,1.32,3.01,1.9
113.3,115.2,16.45,18.77,58.65,0.6,23.28,38.46,14.05,94.72,0.01,2.93,2023-12-27 04:30:00,76.53,0.28,1.32,2.97,1.9
113.3,115.2,15.25,18.92,57.68,0.59,21.89,38.89,13.98,94.58,,5.64,2023-12-27 04:45:00,75.58,0.3,1.31,2.99,1.83
,,15.73,18.6,58.58,0.58,22.26,39.29,13.78,94.36,,,2023-12-27 05:00:00,80.48,0.31,1.29,2.98,1.74
,,14.51,18.25,57.88,0.58,21.14,38.56,13.68,94.54,0.01,6.19,2023-12-27 05:15:00,75.19,0.35,1.26,2.89,1.75
,,15.52,18.72,58.0,0.57,21.61,39.24,13.6,94.68,0.01,6.0,2023-12-27 05:30:00,79.03,0.31,1.24,2.81,1.71
,,14.43,16.99,58.48,0.56,20.72,39.56,13.54,94.77,,6.0,2023-12-27 05:45:00,78.24,0.3,1.27,2.8,1.71
118.65,119.09,15.42,17.0,58.69,0.56,21.25,39.6,13.46,95.09,,,2023-12-27 06:00:00,82.06,0.3,1.24,2.83,1.72
118.7,119.7,14.06,17.36,59.23,0.55,19.88,40.06,13.28,95.09,0.01,6.16,2023-12-27 06:15:00,81.3,0.28,1.22,2.75,1.67
118.7,119.7,15.24,17.06,59.73,0.55,21.35,40.33,13.1,95.16,0.01,5.2,2023-12-27 06:30:00,76.67,0.29,1.18,2.71,1.63
118.7,119.7,13.22,17.87,59.98,0.55,20.22,40.56,13.07,95.36,0.02,23.9,2023-12-27 06:45:00,79.26,0.3,1.12,2.7,1.59
130.88,131.31,15.5,17.8,60.17,0.54,21.42,41.0,12.88,95.27,0.02,18.0,2023-12-27 07:00:00,76.93,0.3,1.09,2.63,1.57
131.3,133.1,13.62,18.41,60.57,0.54,20.65,40.84,12.91,95.35,0.01,6.21,2023-12-27 07:15:00,76.35,0.29,1.05,2.6,1.54
131.3,133.1,15.51,17.98,60.95,0.54,21.66,40.7,13.27,95.56,0.01,14.49,2023-12-27 07:30:00,74.99,0.28,1.05,2.61,1.46
131.3,133.1,14.55,18.23,61.36,0.54,21.21,40.74,13.67,95.52,,,2023-12-27 07:45:00,76.3,0.29,1.04,2.63,1.38
125.98,127.55,16.02,18.22,61.53,0.54,22.73,40.36,14.39,95.55,0.01,18.0,2023-12-27 08:00:00,77.37,0.31,0.99,2.65,1.29
125.8,126.7,15.3,19.82,60.42,0.55,22.77,39.71,15.42,95.44,0.16,81.67,2023-12-27 08:15:00,70.46,0.27,0.95,2.61,1.33
125.8,126.7,17.3,19.6,60.42,0.55,24.87,40.85,17.05,87.56,0.63,182.2,2023-12-27 08:30:00,71.1,0.28,0.91,2.56,1.25
125.8,126.7,15.76,21.69,60.37,0.56,24.73,41.08,19.57,69.42,0.75,195.83,2023-12-27 08:45:00,73.5,0.29,0.93,2.63,1.2
172.49,189.88,17.29,22.43,60.02,0.56,25.69,41.38,21.47,62.0,0.43,177.34,2023-12-27 09:00:00,78.0,0.3,0.91,2.68,1.29
174.1,199.6,15.94,24.28,60.1,0.56,26.41,43.94,22.95,55.37,0.72,227.51,2023-12-27 09:15:00,67.63,0.33,0.94,2.72,1.38
174.1,199.6,17.22,24.22,61.1,0.55,27.03,47.29,23.47,52.66,0.89,194.92,2023-12-27 09:30:00,88.64,0.33,0.95,2.76,1.35
174.1,199.6,15.65,24.45,60.64,0.55,25.69,47.37,24.06,50.87,0.89,220.54,2023-12-27 09:45:00,89.9,0.32,0.91,2.63,1.26
167.04,199.95,17.7,22.34,60.16,0.55,26.75,45.18,24.72,50.05,1.01,213.54,2023-12-27 10:00:00,90.49,0.32,0.94,2.47,1.34
166.8,200.0,16.31,22.21,59.81,0.55,25.29,44.29,25.54,47.88,0.85,219.48,2023-12-27 10:15:00,89.21,0.33,0.98,2.38,1.4
166.8,200.0,18.38,21.86,59.34,0.56,26.45,43.67,25.97,46.23,0.95,205.64,2023-12-27 10:30:00,87.4,0.36,1.0,2.46,1.31
166.8,200.0,17.27,21.93,57.73,0.56,25.8,43.25,26.58,45.02,0.98,218.03,2023-12-27 10:45:00,83.45,0.36,1.03,2.54,1.34
139.73,155.8,19.45,19.76,57.26,0.56,26.27,43.44,27.22,43.69,0.83,183.43,2023-12-27 11:00:00,88.32,0.34,1.07,2.52,1.49
138.8,149.0,17.76,20.25,57.17,0.56,25.3,43.14,28.7,41.17,0.44,133.95,2023-12-27 11:15:00,83.0,0.32,1.14,2.64,1.66
138.8,149.0,19.37,19.55,57.33,0.56,26.24,43.15,29.19,40.37,0.68,206.13,2023-12-27 11:30:00,84.81,0.32,1.23,2.67,1.69
138.8,149.0,17.6,20.25,57.31,0.56,25.15,42.38,29.88,39.66,0.68,183.76,2023-12-27 11:45:00,86.26,0.32,1.34,2.7,1.86
122.66,135.91,19.64,19.16,56.84,0.56,26.18,42.56,29.27,40.7,0.74,206.4,2023-12-27 12:00:00,87.08,0.31,1.42,2.82,1.96
122.1,133.9,17.72,18.73,56.34,0.56,24.39,42.2,29.17,40.37,1.08,198.83,2023-12-27 12:15:00,87.04,0.31,1.43,2.85,1.99
122.1,133.9,19.41,17.92,56.33,0.56,25.42,42.97,29.67,39.5,0.42,152.87,2023-12-27 12:30:00,89.97,0.28,1.46,2.86,2.05
122.1,133.9,17.77,17.73,56.31,0.56,23.62,42.59,30.6,38.43,0.54,183.22,2023-12-27 12:45:00,91.54,0.31,1.53,2.88,2.2
120.46,133.12,19.41,16.67,56.25,0.55,24.49,42.22,30.94,36.7,0.45,186.77,2023-12-27 13:00:00,91.4,0.33,1.57,2.89,2.23
120.4,133.0,17.93,16.63,56.32,0.55,23.31,42.0,31.83,32.54,0.31,133.14,2023-12-27 13:15:00,86.03,0.29,1.67,2.91,2.27
120.4,133.0,19.39,16.61,56.12,0.54,24.23,41.28,31.71,29.4,0.58,184.9,2023-12-27 13:30:00,88.95,0.27,1.69,3.0,2.28
120.4,133.0,17.92,16.56,56.16,0.54,22.35,41.26,30.88,32.54,0.76,177.17,2023-12-27 13:45:00,89.95,0.28,1.69,3.05,2.38
86.18,90.97,19.28,16.31,56.13,0.54,23.59,41.19,29.98,35.0,0.96,176.87,2023-12-27 14:00:00,90.49,0.3,1.75,3.05,2.41
,,17.33,16.81,56.43,0.54,22.48,42.27,29.96,34.37,0.93,150.13,2023-12-27 14:15:00,86.05,0.25,1.75,3.1,2.44
,,17.21,15.28,56.09,0.53,21.79,43.91,30.35,33.58,0.43,102.09,2023-12-27 14:30:00,95.53,0.23,1.8,3.14,2.48
,,13.27,16.34,51.18,0.51,17.88,39.04,30.47,33.73,0.46,115.4,2023-12-27 14:45:00,75.37,0.25,1.88,3.25,2.56
,,19.79,13.21,51.9,0.49,22.3,36.76,30.53,33.4,0.42,176.29,2023-12-27 15:00:00,106.1,0.24,1.78,3.09,2.37
85.0,,18.65,12.92,56.13,0.48,20.85,40.16,30.05,37.29,0.57,185.47,2023-12-27 15:15:00,118.69,0.23,1.82,3.06,2.36
85.0,,20.25,12.53,59.0,0.47,22.52,42.3,28.89,40.64,0.83,186.57,2023-12-27 15:30:00,130.62,0.23,1.93,3.22,2.61
85.0,,18.27,12.83,59.48,0.47,21.19,42.32,28.37,42.79,1.12,187.33,2023-12-27 15:45:00,125.63,0.25,1.99,3.31,2.71
103.95,104.61,20.3,14.35,59.54,0.47,22.91,42.27,27.44,43.99,1.28,182.0,2023-12-27 16:00:00,124.72,0.28,1.95,3.28,2.64
104.6,120.7,18.23,14.33,59.7,0.47,22.54,42.48,26.82,43.72,1.05,156.26,2023-12-27 16:15:00,115.67,0.22,1.95,3.29,2.67
104.6,120.7,20.22,14.34,59.79,0.48,24.15,43.1,26.38,46.34,0.72,160.23,2023-12-27 16:30:00,114.12,0.23,1.98,3.35,2.69
104.6,120.7,18.18,16.05,60.16,0.48,22.54,42.11,25.88,49.78,0.6,133.0,2023-12-27 16:45:00,112.51,0.22,1.95,3.36,2.72
91.84,107.61,20.46,15.21,60.22,0.48,25.13,41.47,25.41,50.46,0.25,108.68,2023-12-27 17:00:00,105.63,0.23,1.95,3.4,2.68
91.4,105.6,18.86,16.26,60.56,0.48,23.6,40.92,24.57,50.69,0.11,69.65,2023-12-27 17:15:00,110.5,0.25,1.96,3.42,2.67
91.4,105.6,20.63,16.53,60.72,0.49,25.99,40.38,23.49,53.39,0.03,36.69,2023-12-27 17:30:00,105.3,0.23,1.95,3.44,2.67
91.4,105.6,17.03,20.0,61.64,0.48,24.5,43.06,22.26,59.13,0.01,2.75,2023-12-27 17:45:00,101.97,0.27,2.0,3.49,2.67
111.51,128.05,19.71,18.76,61.61,0.49,26.88,41.11,21.15,60.81,,,2023-12-27 18:00:00,102.15,0.26,1.84,3.29,2.46
112.2,131.5,18.48,20.42,62.03,0.51,25.36,40.6,20.11,64.31,,6.21,2023-12-27 18:15:00,109.2,0.24,1.57,2.97,2.19
112.2,131.5,21.19,19.8,62.17,0.52,28.25,40.19,19.81,68.28,0.08,75.51,2023-12-27 18:30:00,103.46,0.27,1.5,2.96,2.11
112.2,131.5,20.99,21.94,62.05,0.55,28.77,39.72,20.16,69.52,0.13,58.73,2023-12-27 18:45:00,98.82,0.26,1.54,3.04,2.16
152.8,178.13,22.38,23.39,63.09,0.57,31.27,40.13,20.48,68.45,0.16,96.33,2023-12-27 19:00:00,108.52,0.3,1.51,3.08,2.13
154.2,185.3,22.3,23.97,62.65,0.59,31.59,40.21,20.93,66.36,0.06,34.83,2023-12-27 19:15:00,100.53,0.3,1.53,3.22,2.18
154.2,185.3,23.67,22.81,63.13,0.59,32.99,40.59,20.28,68.66,0.04,44.83,2023-12-27 19:30:00,95.64,0.29,1.56,3.35,2.11
154.2,185.3,21.52,25.11,62.8,0.6,31.31,39.95,19.8,69.11,0.06,68.62,2023-12-27 19:45:00,100.4,0.31,1.55,3.38,2.11
135.54,174.29,23.08,25.14,62.88,0.62,32.64,39.01,20.87,65.69,1.06,184.02,2023-12-27 20:00:00,104.65,0.31,1.52,3.44,2.19
134.9,172.6,21.77,26.28,60.84,0.63,32.2,38.62,22.01,62.2,1.48,176.89,2023-12-27 20:15:00,92.47,0.3,1.54,3.45,2.16
134.9,172.6,22.84,24.78,60.36,0.64,32.57,38.41,21.77,63.96,0.81,153.37,2023-12-27 20:30:00,96.67,0.31,1.58,3.42,2.18
134.9,172.6,20.49,25.02,60.14,0.63,30.8,38.43,21.07,66.51,0.54,145.59,2023-12-27 20:45:00,98.42,0.33,1.61,3.47,2.27
116.82,134.81,21.96,24.05,59.99,0.63,31.04,38.29,20.99,66.64,0.56,145.16,2023-12-27 21:00:00,101.2,0.3,1.62,3.49,2.35
116.2,129.0,20.21,23.46,60.12,0.64,29.41,38.25,20.95,66.65,0.94,194.55,2023-12-27 21:15:00,93.22,0.27,1.61,3.44,2.3
116.2,129.0,21.14,22.66,59.91,0.63,29.78,38.27,20.99,66.71,1.32,196.53,2023-12-27 21:30:00,99.24,0.33,1.58,3.48,2.29
116.2,129.0,19.03,23.55,59.74,0.63,28.0,38.45,20.8,67.6,0.91,176.15,2023-12-27 21:45:00,100.33,0.32,1.63,3.47,2.37
113.49,119.73,20.2,21.81,59.84,0.63,28.49,38.62,20.26,69.69,0.4,149.48,2023-12-27 22:00:00,101.03,0.31,1.63,3.49,2.37
113.4,118.3,19.07,21.64,59.53,0.63,27.33,38.49,19.71,72.0,0.43,96.29,2023-12-27 22:15:00,95.97,0.29,1.72,3.47,2.47
113.4,118.3,20.95,21.16,59.72,0.62,28.27,38.83,19.55,72.59,0.44,111.08,2023-12-27 22:30:00,91.86,0.28,1.68,3.43,2.53
113.4,118.3,18.94,20.82,59.91,0.62,26.39,38.98,19.26,73.65,0.3,103.79,2023-12-27 22:45:00,89.3,0.3,1.66,3.38,2.51
99.38,109.03,19.77,20.49,59.75,0.61,27.28,38.98,19.29,73.28,0.67,183.46,2023-12-27 23:00:00,89.16,0.32,1.7,3.42,2.43
98.9,107.6,16.96,20.52,59.32,0.61,25.05,38.49,19.49,72.13,0.96,190.23,2023-12-27 23:15:00,92.47,0.29,1.69,3.43,2.46
98.9,107.6,18.45,20.01,59.89,0.6,25.4,39.42,19.72,70.42,0.86,162.62,2023-12-27 23:30:00,98.84,0.29,1.64,3.41,2.42
98.9,107.6,16.61,20.56,59.45,0.6,23.96,39.61,19.72,70.49,1.13,203.4,2023-12-27 23:45:00,95.67,0.29,1.7,3.42,2.39
96.97,102.4,17.49,19.19,59.2,0.6,24.55,38.87,19.27,72.18,0.64,203.61,2023-12-28 00:00:00,100.5,0.29,1.77,3.27,2.44
96.9,101.6,16.05,18.9,59.77,0.59,22.86,38.95,18.77,74.42,0.38,217.87,2023-12-28 00:15:00,101.4,0.28,1.78,3.21,2.42
96.9,101.6,16.84,18.83,59.33,0.59,23.76,39.41,18.16,76.89,0.15,124.68,2023-12-28 00:30:00,100.89,0.25,1.77,3.22,2.38
96.9,101.6,15.86,18.94,58.68,0.58,22.8,38.63,17.89,77.73,0.3,141.41,2023-12-28 00:45:00,98.05,0.27,1.74,3.19,2.36
99.99,103.68,16.75,18.66,58.89,0.57,22.82,39.65,17.74,78.45,0.18,102.16,2023-12-28 01:00:00,100.22,0.26,1.7,3.2,2.35
100.1,104.0,15.5,18.9,60.08,0.57,22.01,39.92,17.09,81.03,0.1,52.42,2023-12-28 01:15:00,94.26,0.24,1.7,3.17,2.35
100.1,104.0,16.52,17.16,60.63,0.56,22.29,40.26,16.37,84.68,0.05,41.76,2023-12-28 01:30:00,98.58,0.26,1.7,3.13,2.34
100.1,104.0,14.93,17.23,61.29,0.55,20.91,40.45,16.07,86.18,0.05,38.02,2023-12-28 01:45:00,97.02,0.27,1.63,3.07,2.27
,,16.6,16.39,62.22,0.55,21.98,40.97,16.06,86.37,0.2,156.43,2023-12-28 02:00:00,95.9,0.23,1.56,2.99,2.18
,,15.02,16.52,62.86,0.54,20.98,40.93,16.49,83.94,0.21,97.27,2023-12-28 02:15:00,95.34,0.25,1.52,2.95,2.11
,,16.22,16.35,63.56,0.54,22.07,41.54,16.69,82.95,0.46,173.2,2023-12-28 02:30:00,93.68,0.25,1.48,2.91,2.04
,,14.69,16.79,64.49,0.53,20.8,41.81,16.84,82.06,0.35,197.67,2023-12-28 02:45:00,92.63,0.25,1.46,2.86,2.0
97.71,99.89,16.25,16.06,65.21,0.53,21.75,41.88,16.57,83.08,0.36,162.66,2023-12-28 03:00:00,93.61,0.27,1.44,2.8,1.97
97.7,100.7,15.0,16.34,63.94,0.52,20.23,41.27,16.78,82.35,0.73,203.34,2023-12-28 03:15:00,91.41,0.24,1.38,2.78,1.89
97.7,100.7,16.23,16.36,64.26,0.52,21.03,41.83,16.73,81.56,0.36,171.03,2023-12-28 03:30:00,94.27,0.24,1.29,2.75,1.8
97.7,100.7,14.9,16.32,64.66,0.51,20.08,41.28,16.08,83.68,0.28,154.94,2023-12-28 03:45:00,91.07,0.24,1.29,2.7,1.74
97.41,100.61,16.63,15.53,63.06,0.51,21.25,41.37,16.08,83.63,0.71,214.81,2023-12-28 04:00:00,88.08,0.24,1.26,2.69,1.75
97.4,100.6,14.51,16.64,63.91,0.51,19.9,41.9,16.05,83.39,0.33,187.61,2023-12-28 04:15:00,89.62,0.23,1.22,2.68,1.71
97.4,100.6,16.7,15.38,64.72,0.51,21.16,42.48,15.49,85.36,0.08,30.42,2023-12-28 04:30:00,91.09,0.21,1.21,2.67,1.65
97.4,100.6,14.08,16.27,64.34,0.51,19.81,41.96,15.68,85.22,0.84,189.66,2023-12-28 04:45:00,84.96,0.23,1.2,2.59,1.65
108.42,112.04,16.1,15.32,62.95,0.5,20.97,41.66,16.11,82.73,1.23,205.89,2023-12-28 05:00:00,85.61,0.25,1.15,2.54,1.66
108.8,113.8,14.23,15.08,63.95,0.5,19.64,41.98,15.96,82.69,0.75,194.22,2023-12-28 05:15:00,85.11,0.22,1.14,2.55,1.59
108.8,113.8,15.83,14.22,64.78,0.5,20.39,41.88,15.82,82.9,0.64,174.86,2023-12-28 05:30:00,89.62,0.19,1.17,2.51,1.55
108.8,113.8,13.99,16.85,61.48,0.5,19.44,39.73,15.61,83.49,0.66,188.19,2023-12-28 05:45:00,77.07,0.21,1.16,2.45,1.58
94.11,99.33,15.85,15.94,59.83,0.49,20.46,39.27,15.23,84.61,0.31,184.06,2023-12-28 06:00:00,81.39,0.21,1.1,2.45,1.61
93.6,97.1,14.22,15.3,59.34,0.49,19.42,38.87,15.13,84.87,0.59,215.38,2023-12-28 06:15:00,75.99,0.2,1.1,2.45,1.6
93.6,97.1,16.0,14.6,59.85,0.49,20.35,39.44,15.23,84.16,0.95,213.21,2023-12-28 06:30:00,79.73,0.24,1.18,2.49,1.6
93.6,97.1,14.05,15.53,58.99,0.49,19.41,38.98,15.34,83.35,0.68,197.66,2023-12-28 06:45:00,78.8,0.27,1.2,2.53,1.64
95.73,101.0,15.77,15.86,59.51,0.49,20.43,39.19,15.01,84.17,0.19,100.77,2023-12-28 07:00:00,81.78,0.24,1.17,2.45,1.63
95.8,101.6,14.33,16.05,58.5,0.49,19.39,38.47,14.6,86.45,,,2023-12-28 07:15:00,78.74,0.21,1.19,2.42,1.65
95.8,101.6,15.99,16.22,59.34,0.49,21.28,38.85,14.68,86.54,,1.81,2023-12-28 07:30:00,78.73,0.25,1.13,2.46,1.59
95.8,101.6,15.08,17.77,59.27,0.5,21.05,38.52,15.2,85.11,0.06,54.79,2023-12-28 07:45:00,75.09,0.23,1.17,2.5,1.58
119.68,127.51,16.94,17.82,59.05,0.5,22.58,38.47,16.05,82.06,0.06,34.59,2023-12-28 08:00:00,76.67,0.22,1.19,2.44,1.6
120.5,131.5,15.37,18.58,59.54,0.51,22.22,38.59,17.23,75.75,0.36,152.5,2023-12-28 08:15:00,76.32,0.2,1.19,2.43,1.6
120.5,131.5,17.62,19.38,58.88,0.51,24.21,38.75,18.28,70.73,0.63,185.9,2023-12-28 08:30:00,74.25,0.23,1.15,2.48,1.59
120.5,131.5,16.16,20.56,58.41,0.52,23.3,38.45,18.47,69.47,0.91,198.1,2023-12-28 08:45:00,73.13,0.26,1.15,2.52,1.62
117.02,135.92,17.77,20.06,58.81,0.51,25.04,38.61,18.87,67.14,1.38,191.79,2023-12-28 09:00:00,70.16,0.23,1.19,2.56,1.57
116.9,136.6,15.9,20.22,58.64,0.51,23.73,39.93,19.56,65.05,1.11,189.95,2023-12-28 09:15:00,72.9,0.24,1.17,2.56,1.57
116.9,136.6,17.02,21.19,58.86,0.5,24.86,40.95,21.09,58.54,1.0,193.23,2023-12-28 09:30:00,76.98,0.24,1.17,2.59,1.51
116.9,136.6,15.08,22.34,58.65,0.51,23.91,40.04,21.67,56.03,1.23,224.89,2023-12-28 09:45:00,75.6,0.22,1.14,2.48,1.57
100.66,116.06,17.07,21.31,58.2,0.51,24.8,40.36,21.8,55.13,1.7,176.73,2023-12-28 10:00:00,80.45,0.23,1.15,2.36,1.64
100.1,112.9,14.46,21.45,58.02,0.51,22.89,40.37,21.99,55.68,1.64,186.37,2023-12-28 10:15:00,85.88,0.24,1.21,2.31,1.69
100.1,112.9,15.72,20.36,58.64,0.51,23.53,40.77,22.9,53.9,1.19,208.29,2023-12-28 10:30:00,87.34,0.2,1.23,2.35,1.74
