pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene
51.95,,13.95,20.24,24.88,0.95,33.71,3.23,16.18,67.72,0.13,126.48,2023-12-22 01:00:00,,0.09,0.07,1.18,0.1
50.9,,13.65,19.3,24.94,0.94,32.95,2.74,16.06,66.89,0.04,26.49,2023-12-22 01:15:00,5.0,0.09,0.08,1.17,0.11
50.9,,13.05,18.45,24.96,0.93,31.95,3.64,16.11,66.39,0.08,33.24,2023-12-22 01:30:00,,0.08,0.07,1.15,0.08
50.9,,12.86,17.86,24.89,0.92,30.52,3.61,16.36,65.27,0.17,141.02,2023-12-22 01:45:00,14.29,0.09,0.06,1.16,0.06
42.3,,12.71,17.33,24.9,0.9,30.1,3.1,16.53,63.34,0.03,39.63,2023-12-22 02:00:00,9.52,0.09,0.06,1.14,0.05
41.4,,12.6,16.6,24.76,0.89,29.25,3.68,16.7,60.43,0.2,94.99,2023-12-22 02:15:00,,0.08,0.05,1.13,0.04
41.4,,12.6,16.65,24.81,0.88,28.95,3.69,16.71,59.41,0.13,98.7,2023-12-22 02:30:00,5.0,0.08,0.07,1.13,0.06
41.4,,12.38,16.24,24.8,0.87,28.52,4.07,16.67,58.63,0.18,112.16,2023-12-22 02:45:00,4.76,0.08,0.07,1.12,0.05
39.23,,12.05,15.33,24.68,0.86,27.67,4.65,16.84,58.62,0.17,103.5,2023-12-22 03:00:00,4.76,0.07,0.07,1.11,0.05
39.0,,12.0,15.0,24.83,0.85,26.86,4.37,16.75,58.58,0.12,88.1,2023-12-22 03:15:00,9.52,0.08,0.06,1.11,0.07
39.0,,12.0,13.89,24.69,0.84,25.89,4.59,16.48,58.09,0.14,54.9,2023-12-22 03:30:00,,0.07,0.07,1.11,0.05
39.0,,12.0,13.86,24.61,0.83,25.71,4.08,16.02,58.88,0.07,63.08,2023-12-22 03:45:00,4.76,0.08,0.06,1.1,0.03
33.57,,12.0,13.95,24.83,0.82,25.67,4.32,15.83,59.63,0.05,51.95,2023-12-22 04:00:00,4.76,0.07,0.04,1.08,0.03
33.3,,12.0,13.7,24.6,0.81,25.3,4.01,15.93,59.83,0.13,54.69,2023-12-22 04:15:00,15.0,0.07,0.05,1.07,0.04
33.3,,12.0,13.55,24.82,0.8,25.2,4.35,16.02,60.24,0.16,93.89,2023-12-22 04:30:00,5.0,0.07,0.04,1.08,0.05
33.3,,11.86,13.57,24.72,0.8,25.0,4.56,15.64,63.08,0.04,60.99,2023-12-22 04:45:00,28.57,0.07,0.05,1.06,0.04
38.82,,11.81,13.52,24.75,0.79,24.95,3.42,15.19,67.48,0.11,132.84,2023-12-22 05:00:00,,0.07,0.05,1.06,0.05
39.4,,12.0,13.29,24.82,0.79,25.1,3.72,15.06,68.53,0.08,73.96,2023-12-22 05:15:00,9.52,0.07,0.04,1.05,0.04
39.4,,12.0,13.37,24.72,0.78,24.79,3.56,14.85,69.94,0.04,36.79,2023-12-22 05:30:00,,0.06,0.04,1.05,0.03
39.4,,12.0,12.9,24.86,0.78,24.67,3.3,14.59,70.2,0.02,25.57,2023-12-22 05:45:00,9.52,0.07,0.03,1.04,0.04
39.85,,12.0,13.1,24.7,0.77,25.05,2.84,14.38,72.84,0.05,60.15,2023-12-22 06:00:00,14.29,0.06,0.04,1.05,0.04
39.9,,12.2,13.7,24.84,0.77,25.8,2.61,14.67,71.31,0.02,13.5,2023-12-22 06:15:00,5.0,0.06,0.04,1.04,0.03
39.9,,12.25,13.85,24.67,0.77,26.15,2.19,14.86,71.49,0.05,57.91,2023-12-22 06:30:00,15.0,0.06,0.05,1.02,0.03
39.9,,12.43,14.0,24.87,0.77,26.57,2.45,14.99,71.24,0.06,36.56,2023-12-22 06:45:00,4.76,0.07,0.05,1.03,0.05
56.85,,12.81,14.33,24.64,0.77,26.71,2.59,14.72,71.95,0.06,106.1,2023-12-22 07:00:00,,0.07,0.05,1.03,0.04
57.7,,12.9,13.95,24.85,0.77,26.7,2.09,14.4,73.05,0.01,13.5,2023-12-22 07:15:00,,0.06,0.04,1.02,0.02
57.7,,12.85,14.35,24.75,0.78,27.3,2.03,14.55,72.59,,,2023-12-22 07:30:00,5.0,0.07,0.04,1.03,0.04
57.7,,14.24,16.14,24.92,0.79,30.48,1.23,15.22,68.32,0.01,8.57,2023-12-22 07:45:00,,0.07,0.04,1.05,0.04
72.37,,15.71,17.57,24.82,0.81,32.76,2.15,16.48,65.6,0.29,214.92,2023-12-22 08:00:00,9.52,0.07,0.04,1.05,0.03
73.1,,15.8,18.05,24.71,0.82,33.35,2.12,17.23,68.37,0.12,98.78,2023-12-22 08:15:00,5.0,0.06,0.05,1.05,0.04
73.1,,15.7,17.75,24.85,0.82,33.15,2.7,18.18,66.61,0.18,177.36,2023-12-22 08:30:00,5.0,0.07,0.05,1.07,0.06
73.1,,15.24,17.43,24.77,0.84,32.52,2.69,18.93,59.73,0.12,81.44,2023-12-22 08:45:00,,0.08,0.04,1.08,0.05
85.58,,15.05,17.67,24.7,0.85,32.67,2.54,19.82,52.93,0.17,70.1,2023-12-22 09:00:00,4.76,0.08,0.04,1.08,0.04
86.2,,15.0,17.95,24.61,0.86,32.95,3.13,21.23,46.78,0.19,97.95,2023-12-22 09:15:00,,0.08,0.04,1.09,0.04
86.2,,14.79,18.05,24.46,0.86,32.79,3.26,22.46,41.63,0.14,85.02,2023-12-22 09:30:00,,0.08,0.05,1.12,0.05
86.2,,14.71,18.1,24.38,0.86,32.62,3.34,22.45,40.84,0.13,116.52,2023-12-22 09:45:00,4.76,0.08,0.05,1.14,0.05
70.1,,14.95,18.43,24.43,0.86,33.33,3.48,23.3,37.71,0.12,77.89,2023-12-22 10:00:00,,0.09,0.04,1.16,0.04
68.4,,14.65,18.4,24.32,0.86,32.85,3.88,23.99,35.71,0.27,153.13,2023-12-22 10:15:00,5.0,0.08,0.04,1.2,0.05
68.4,,14.5,18.75,24.37,0.87,33.5,3.94,23.84,37.29,0.06,47.33,2023-12-22 10:30:00,,0.08,0.04,1.22,0.05
68.4,,14.1,19.1,24.39,0.88,33.33,4.11,24.46,34.91,0.39,143.15,2023-12-22 10:45:00,9.52,0.08,0.04,1.24,0.05
68.31,,14.05,18.81,24.33,0.87,32.95,4.21,24.85,34.17,0.35,133.78,2023-12-22 11:00:00,14.29,0.08,0.05,1.24,0.04
68.3,,13.45,18.45,24.16,0.87,31.95,4.44,24.86,32.29,0.59,191.36,2023-12-22 11:15:00,,0.09,0.04,1.25,0.03
68.3,,12.55,17.9,24.15,0.87,30.7,5.05,24.22,33.42,0.42,156.56,2023-12-22 11:30:00,10.0,0.09,0.04,1.27,0.03
68.3,,12.48,17.0,24.09,0.86,29.43,4.4,23.52,38.19,0.32,123.26,2023-12-22 11:45:00,9.52,0.08,0.05,1.28,0.03
43.78,,12.43,16.67,24.04,0.85,28.95,4.57,23.9,38.92,0.35,111.86,2023-12-22 12:00:00,9.52,0.07,0.04,1.29,0.02
41.2,,12.14,16.24,24.13,0.85,28.52,4.6,23.92,39.86,0.44,185.31,2023-12-22 12:15:00,,0.09,0.04,1.3,0.03
41.2,,12.0,16.68,24.15,0.83,28.53,4.18,24.57,41.79,0.22,113.81,2023-12-22 12:30:00,5.26,0.09,0.03,1.3,0.05
41.2,,12.0,16.81,24.3,0.79,28.57,2.86,24.47,41.46,0.25,103.19,2023-12-22 12:45:00,,0.08,0.04,1.28,0.05
49.43,,12.38,16.76,24.23,0.74,29.05,2.0,24.26,41.97,0.22,84.57,2023-12-22 13:00:00,4.76,0.07,0.04,1.24,0.03
50.3,,12.81,16.1,24.16,0.58,28.67,3.03,24.38,42.68,0.3,131.66,2023-12-22 13:15:00,4.76,0.07,0.07,1.2,0.02
50.3,,12.79,15.11,24.13,0.38,28.05,7.52,24.81,40.72,0.21,89.95,2023-12-22 13:30:00,,0.07,0.07,1.18,0.04
50.3,,12.52,15.14,24.2,0.38,27.9,7.6,24.52,40.88,0.17,113.52,2023-12-22 13:45:00,,0.07,0.05,1.18,0.04
36.91,38.3,12.52,14.71,24.18,0.38,27.14,7.64,23.86,43.02,0.12,70.76,2023-12-22 14:00:00,14.29,0.08,0.04,1.17,0.03
35.5,38.3,12.85,14.55,24.36,0.39,26.9,8.0,22.92,44.19,0.33,170.58,2023-12-22 14:15:00,5.0,0.07,0.04,1.18,0.03
35.5,38.3,12.5,14.65,24.4,0.39,26.9,8.12,22.18,49.49,0.31,155.98,2023-12-22 14:30:00,5.0,0.07,0.04,1.17,0.04
35.5,38.3,12.48,14.86,24.47,0.4,27.52,7.86,22.4,49.81,0.31,108.19,2023-12-22 14:45:00,4.76,0.07,0.04,1.18,0.03
46.09,94.3,12.57,14.76,24.46,0.4,27.76,8.22,23.27,47.02,0.42,142.06,2023-12-22 15:00:00,,0.07,0.05,1.17,0.04
47.2,97.1,12.67,14.71,24.52,0.4,27.38,8.1,23.2,48.9,0.43,195.41,2023-12-22 15:15:00,4.76,0.06,0.04,1.17,0.05
47.2,97.1,12.35,14.65,24.53,0.4,27.25,8.67,22.88,51.6,0.18,113.58,2023-12-22 15:30:00,10.0,0.07,0.04,1.19,0.05
47.2,97.1,12.57,14.24,24.54,0.41,26.71,8.53,22.32,55.65,0.26,153.32,2023-12-22 15:45:00,4.76,0.07,0.05,1.19,0.04
47.58,97.95,12.4,13.85,24.47,0.41,26.4,8.98,21.93,54.81,0.09,98.92,2023-12-22 16:00:00,,0.07,0.05,1.19,0.03
47.6,98.0,12.24,13.52,24.47,0.41,26.0,8.22,21.52,56.87,0.03,38.57,2023-12-22 16:15:00,19.05,0.06,0.04,1.2,0.04
47.6,98.0,12.45,14.3,24.58,0.41,26.7,7.21,21.0,58.47,0.01,13.26,2023-12-22 16:30:00,10.0,0.08,0.05,1.21,0.04
47.6,98.0,12.81,15.43,24.66,0.42,28.19,6.48,20.54,59.05,0.27,172.78,2023-12-22 16:45:00,14.29,0.08,0.06,1.22,0.03
68.32,149.14,13.76,17.38,24.62,0.44,30.81,6.0,20.4,60.86,0.28,146.88,2023-12-22 17:00:00,14.29,0.06,0.05,1.23,0.02
70.5,151.7,14.67,19.71,24.61,0.46,34.52,5.9,20.06,61.79,0.28,183.69,2023-12-22 17:15:00,9.52,0.07,0.05,1.25,0.04
70.5,151.7,15.95,21.7,24.69,0.49,37.5,6.13,19.65,64.54,0.04,19.3,2023-12-22 17:30:00,,0.08,0.05,1.27,0.04
70.5,151.7,17.33,23.29,24.83,0.52,40.57,6.04,19.1,66.42,0.16,100.35,2023-12-22 17:45:00,,0.08,0.05,1.31,0.04
95.29,238.94,18.76,24.24,24.8,0.54,43.14,5.87,18.46,67.81,0.07,61.36,2023-12-22 18:00:00,14.29,0.08,0.06,1.33,0.06
97.9,243.3,19.81,25.14,24.83,0.57,45.05,6.24,18.01,67.92,0.04,38.39,2023-12-22 18:15:00,9.52,0.08,0.08,1.33,0.09
97.9,243.3,20.9,26.05,24.98,0.59,47.2,6.4,17.72,68.06,0.12,124.64,2023-12-22 18:30:00,5.0,0.09,0.08,1.34,0.07
97.9,243.3,21.81,26.71,25.17,0.61,48.33,6.56,17.39,69.23,0.1,116.2,2023-12-22 18:45:00,9.52,0.1,0.08,1.36,0.11
98.08,188.06,22.0,26.43,25.07,0.63,48.38,6.3,16.91,71.46,0.08,98.31,2023-12-22 19:00:00,,0.1,0.11,1.36,0.15
98.1,185.3,22.0,26.71,25.03,0.64,48.57,6.41,16.5,72.47,0.11,90.03,2023-12-22 19:15:00,9.52,0.1,0.13,1.37,0.16
98.1,185.3,22.1,26.65,24.98,0.65,48.1,6.39,16.2,74.29,0.09,91.41,2023-12-22 19:30:00,15.0,0.1,0.11,1.36,0.17
98.1,185.3,22.86,26.24,25.07,0.67,48.9,5.96,15.72,77.5,0.11,115.39,2023-12-22 19:45:00,9.52,0.1,0.11,1.37,0.17
87.7,163.4,24.19,26.67,25.31,0.69,50.67,6.58,15.06,80.42,0.04,56.55,2023-12-22 20:00:00,9.52,0.11,0.1,1.37,0.11
86.6,162.3,26.67,27.0,25.45,0.72,53.57,6.8,14.53,83.01,0.05,64.29,2023-12-22 20:15:00,4.76,0.11,0.11,1.36,0.12
86.6,162.3,30.9,27.6,25.41,0.77,58.35,7.18,14.28,84.49,0.09,121.53,2023-12-22 20:30:00,5.0,0.12,0.12,1.36,0.17
86.6,162.3,37.38,27.95,25.6,0.84,65.24,7.73,14.0,85.41,0.03,51.43,2023-12-22 20:45:00,4.76,0.14,0.11,1.36,0.16
168.75,280.3,47.14,28.9,25.66,0.91,75.95,7.55,13.99,86.17,0.01,12.86,2023-12-22 21:00:00,9.52,0.14,0.13,1.37,0.18
177.4,286.2,57.0,28.67,25.82,0.98,85.29,7.65,14.1,86.73,0.1,154.32,2023-12-22 21:15:00,23.81,0.15,0.15,1.39,0.21
177.4,286.2,65.55,28.25,26.11,1.02,93.65,7.29,14.12,89.58,0.09,99.89,2023-12-22 21:30:00,10.0,0.18,0.16,1.42,0.24
177.4,286.2,70.19,27.14,26.2,1.06,97.05,7.53,14.08,90.56,0.16,184.24,2023-12-22 21:45:00,14.29,0.19,0.16,1.46,0.26
152.88,279.34,73.67,26.52,26.2,1.09,99.95,7.16,13.77,90.2,0.02,39.37,2023-12-22 22:00:00,4.76,0.19,0.16,1.49,0.27
150.3,279.0,75.95,25.81,26.36,1.11,101.43,6.76,13.66,89.71,0.17,208.86,2023-12-22 22:15:00,14.29,0.2,0.17,1.49,0.26
150.3,279.0,76.6,25.5,26.31,1.12,102.1,6.97,13.4,89.87,0.08,108.06,2023-12-22 22:30:00,5.0,0.2,0.17,1.51,0.26
150.3,279.0,77.38,24.86,26.33,1.13,102.38,6.3,13.06,90.29,0.08,107.05,2023-12-22 22:45:00,,0.21,0.16,1.51,0.27
115.2,191.0,77.1,25.05,26.29,1.12,102.1,6.69,13.21,90.66,0.15,165.93,2023-12-22 23:00:00,,0.21,0.15,1.5,0.27
111.5,186.6,75.67,24.24,26.18,1.11,100.14,6.65,13.35,91.21,0.11,141.25,2023-12-22 23:15:00,9.52,0.21,0.15,1.49,0.26
111.5,186.6,72.6,23.65,26.29,1.11,96.3,6.11,13.12,92.1,0.13,176.22,2023-12-22 23:30:00,10.0,0.21,0.15,1.48,0.26
111.5,186.6,71.52,23.71,26.23,1.1,94.9,6.76,12.85,92.14,0.07,79.24,2023-12-22 23:45:00,9.52,0.2,0.14,1.49,0.27
106.7,198.12,69.9,22.86,26.26,1.08,92.57,5.61,12.8,91.95,0.13,117.05,2023-12-23 00:00:00,19.05,0.21,0.14,1.48,0.27
106.2,198.7,66.1,22.29,26.17,1.05,88.33,5.89,12.9,91.92,0.2,241.6,2023-12-23 00:15:00,14.29,0.21,0.14,1.45,0.27
106.2,198.7,63.2,22.5,25.99,1.02,85.65,5.84,12.72,91.69,0.13,151.14,2023-12-23 00:30:00,15.0,0.2,0.13,1.43,0.25
106.2,198.7,59.24,22.0,26.06,0.99,81.29,5.65,12.32,91.64,0.11,179.79,2023-12-23 00:45:00,14.29,0.19,0.14,1.42,0.24
74.9,123.94,55.29,20.76,26.06,0.97,75.76,6.02,12.3,92.74,0.19,218.8,2023-12-23 01:00:00,23.81,0.18,0.13,1.38,0.22
71.6,120.2,53.81,20.76,26.16,0.94,74.52,5.39,12.15,92.78,0.18,172.24,2023-12-23 01:15:00,19.05,0.17,0.12,1.36,0.2
71.6,120.2,51.45,19.45,26.12,0.92,70.85,5.85,12.1,93.12,0.15,163.52,2023-12-23 01:30:00,5.0,0.17,0.12,1.34,0.19
71.6,120.2,48.29,19.29,25.91,0.89,67.29,5.38,12.1,93.64,0.15,149.71,2023-12-23 01:45:00,4.76,0.16,0.12,1.31,0.2
62.82,102.3,45.29,18.48,26.1,0.87,63.57,5.46,12.07,93.88,0.15,155.99,2023-12-23 02:00:00,23.81,0.15,0.1,1.3,0.13
61.9,101.4,44.67,17.95,25.86,0.84,62.43,5.18,11.98,94.08,0.17,185.21,2023-12-23 02:15:00,19.05,0.16,0.1,1.28,0.14
61.9,101.4,42.9,18.5,26.04,0.81,61.55,5.2,12.02,94.39,0.15,152.32,2023-12-23 02:30:00,,0.15,0.11,1.25,0.17
61.9,101.4,40.57,19.38,25.98,0.79,60.0,5.08,12.18,94.25,0.2,148.58,2023-12-23 02:45:00,9.52,0.16,0.11,1.23,0.17
52.94,95.97,37.95,19.38,25.98,0.77,57.43,5.26,12.3,93.37,0.08,68.46,2023-12-23 03:00:00,4.76,0.14,0.08,1.21,0.14
52.0,95.7,35.57,18.71,25.99,0.74,54.19,5.15,12.25,91.97,0.14,119.57,2023-12-23 03:15:00,4.76,0.13,0.08,1.19,0.13
52.0,95.7,33.05,19.4,25.83,0.72,52.2,5.31,12.08,91.33,0.19,147.8,2023-12-23 03:30:00,5.0,0.13,0.1,1.17,0.14
52.0,95.7,31.24,19.52,26.0,0.7,50.43,5.32,12.07,90.24,0.15,147.17,2023-12-23 03:45:00,,0.12,0.07,1.15,0.12
51.0,93.13,28.57,19.43,25.85,0.67,48.0,5.35,12.16,89.27,0.12,124.08,2023-12-23 04:00:00,4.76,0.13,0.07,1.13,0.12
50.9,93.0,26.1,19.38,26.11,0.65,45.33,5.66,12.32,87.76,0.15,127.41,2023-12-23 04:15:00,4.76,0.12,0.08,1.11,0.12
50.9,93.0,23.85,19.85,25.84,0.64,43.85,5.62,12.22,86.88,0.08,89.06,2023-12-23 04:30:00,,0.11,0.07,1.1,0.11
50.9,93.0,21.9,19.57,25.99,0.63,41.52,5.89,12.18,87.33,0.08,72.35,2023-12-23 04:45:00,9.52,0.11,0.05,1.11,0.09
51.8,92.05,20.57,19.24,25.81,0.61,39.86,5.64,11.73,88.5,0.03,38.68,2023-12-23 05:00:00,4.76,0.12,0.06,1.09,0.1
51.9,92.0,19.67,18.48,25.86,0.59,38.1,5.51,11.37,90.73,0.09,141.78,2023-12-23 05:15:00,,0.11,0.08,1.06,0.12
51.9,92.0,19.0,17.7,25.66,0.58,36.4,5.11,11.03,91.64,0.07,94.5,2023-12-23 05:30:00,15.0,0.11,0.06,1.05,0.09
51.9,92.0,18.33,17.57,25.95,0.57,35.43,5.47,10.91,92.06,0.06,64.8,2023-12-23 05:45:00,9.52,0.1,0.07,1.05,0.07
52.57,88.67,17.48,17.67,25.58,0.56,35.24,5.15,11.01,92.83,0.13,158.77,2023-12-23 06:00:00,,0.09,0.07,1.05,0.07
52.6,88.5,17.57,17.38,25.89,0.55,34.48,5.6,10.79,93.09,0.06,90.43,2023-12-23 06:15:00,19.05,0.09,0.06,1.03,0.09
52.6,88.5,17.0,16.43,25.53,0.54,33.29,5.12,10.67,94.1,0.09,103.69,2023-12-23 06:30:00,,0.09,0.06,1.01,0.06
52.6,88.5,16.45,15.65,25.74,0.53,32.0,5.38,10.67,94.7,0.04,47.57,2023-12-23 06:45:00,,0.09,0.04,1.02,0.03
58.57,89.64,16.14,15.14,25.5,0.53,31.43,5.33,10.65,94.63,0.1,115.76,2023-12-23 07:00:00,9.52,0.09,0.05,1.01,0.03
59.2,89.7,16.0,14.81,25.8,0.53,31.14,5.57,10.63,94.75,0.04,38.57,2023-12-23 07:15:00,4.76,0.1,0.06,0.99,0.05
59.2,89.7,16.7,15.65,25.45,0.54,32.25,5.0,10.97,95.15,0.09,108.19,2023-12-23 07:30:00,5.0,0.09,0.05,1.0,0.04
59.2,89.7,16.71,14.81,25.77,0.54,31.33,5.69,11.76,95.48,0.06,63.4,2023-12-23 07:45:00,4.76,0.1,0.04,1.0,0.05
77.84,123.22,16.48,14.57,25.58,0.54,30.86,5.15,12.54,95.48,0.16,179.53,2023-12-23 08:00:00,19.05,0.11,0.05,1.01,0.05
79.8,124.9,17.0,14.43,25.82,0.55,31.57,5.46,13.53,95.42,0.11,128.56,2023-12-23 08:15:00,,0.1,0.05,1.01,0.05
79.8,124.9,17.0,14.8,25.72,0.55,31.8,5.33,15.63,94.55,0.03,54.62,2023-12-23 08:30:00,5.0,0.1,0.04,1.03,0.05
79.8,124.9,17.62,15.19,25.5,0.56,32.71,5.71,18.34,75.36,0.3,195.38,2023-12-23 08:45:00,4.76,0.1,0.04,1.05,0.06
102.15,170.33,17.0,15.76,25.23,0.57,32.76,6.57,20.29,58.9,0.42,162.38,2023-12-23 09:00:00,4.76,0.11,0.04,1.06,0.06
104.5,172.6,16.71,17.05,25.12,0.58,33.57,7.56,21.53,50.17,0.74,174.12,2023-12-23 09:15:00,,0.12,0.04,1.09,0.04
104.5,172.6,15.95,17.37,24.94,0.58,33.0,8.19,22.92,46.46,0.96,195.14,2023-12-23 09:30:00,10.53,0.13,0.05,1.1,0.05
104.5,172.6,14.76,17.24,24.66,0.57,31.76,9.06,23.24,47.45,1.0,230.43,2023-12-23 09:45:00,,0.12,0.04,1.11,0.06
72.38,133.55,13.43,17.1,24.33,0.56,30.48,9.93,23.69,45.79,1.02,216.32,2023-12-23 10:00:00,14.29,0.11,0.05,1.12,0.04
69.0,131.6,12.71,16.52,24.2,0.55,29.14,10.6,24.19,44.06,0.88,226.82,2023-12-23 10:15:00,,0.12,0.06,1.11,0.03
69.0,131.6,12.0,15.79,24.07,0.54,27.79,11.33,25.29,40.19,0.88,224.42,2023-12-23 10:30:00,21.05,0.11,0.05,1.12,0.03
69.0,131.6,12.0,15.0,24.07,0.53,26.81,12.2,26.32,38.47,0.77,193.95,2023-12-23 10:45:00,,0.1,0.04,1.11,0.05
46.62,85.12,12.33,14.24,24.06,0.53,26.29,12.23,27.52,34.92,0.72,191.6,2023-12-23 11:00:00,4.76,0.1,0.05,1.12,0.04
45.5,82.8,12.0,13.75,24.09,0.52,25.65,12.13,28.56,34.0,0.54,177.83,2023-12-23 11:15:00,,0.09,0.04,1.13,0.04
45.5,82.8,12.0,13.7,23.98,0.51,25.65,12.14,28.94,32.18,0.72,216.74,2023-12-23 11:30:00,5.0,0.1,0.04,1.15,0.03
45.5,82.8,12.14,13.33,24.11,0.5,25.48,12.38,28.62,32.95,0.84,220.47,2023-12-23 11:45:00,4.76,0.1,0.05,1.14,0.05
40.52,71.75,12.38,13.1,24.18,0.5,25.14,12.16,28.71,33.12,0.62,188.65,2023-12-23 12:00:00,,0.1,0.04,1.15,0.05
