pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
,,,,,,,,19.74,89.41,0.93,255.68,855.47,2022-04-18 17:00:00,,,,
31.2,42.0,1.58,12.09,4.08,0.37,13.68,21.94,19.61,89.21,0.4,230.77,855.52,2022-04-18 17:15:00,2.72,,,
31.2,42.0,1.39,11.65,4.27,0.38,13.01,17.91,19.41,89.3,0.29,256.8,855.61,2022-04-18 17:30:00,2.89,,,
31.2,42.0,1.36,12.41,4.32,0.39,13.71,15.48,19.34,90.15,0.32,236.57,855.72,2022-04-18 17:45:00,2.74,,,
33.1,49.2,1.73,12.44,4.1,0.4,14.2,13.53,19.15,90.95,0.52,189.32,855.86,2022-04-18 18:00:00,2.82,,,
33.1,49.2,1.78,12.25,4.25,0.42,14.15,14.25,19.13,91.54,0.77,263.86,856.11,2022-04-18 18:15:00,2.82,,,
33.1,49.2,1.54,11.05,4.25,0.43,12.64,15.68,19.05,90.76,0.37,209.95,856.22,2022-04-18 18:30:00,2.71,,,
33.1,49.2,1.67,10.48,4.34,0.45,12.33,13.87,18.93,90.46,0.26,203.61,856.44,2022-04-18 18:45:00,2.77,,,
42.1,61.3,1.92,13.4,4.16,0.51,15.44,8.52,18.63,91.11,0.31,131.82,856.6,2022-04-18 19:00:00,2.72,,,
42.1,61.3,1.87,13.8,4.12,0.54,15.77,6.49,18.42,90.95,0.35,102.2,856.79,2022-04-18 19:15:00,2.61,,,
42.1,61.3,2.17,13.97,4.19,0.57,16.3,5.18,18.25,90.78,0.37,132.68,856.93,2022-04-18 19:30:00,2.69,,,
42.1,61.3,2.71,16.21,4.13,0.64,19.25,2.32,18.03,91.57,0.69,189.31,857.13,2022-04-18 19:45:00,2.64,,,
49.2,95.1,4.43,18.56,4.07,0.73,23.93,0.23,17.76,91.93,0.37,178.69,857.38,2022-04-18 20:00:00,2.73,,,
49.2,95.1,8.46,20.8,4.12,0.83,31.86,,17.59,92.55,0.83,175.29,857.61,2022-04-18 20:15:00,2.71,,,
49.2,95.1,10.9,21.68,4.16,0.91,36.26,,17.5,92.86,0.54,165.85,857.65,2022-04-18 20:30:00,2.8,,,
49.2,95.1,13.47,21.77,4.42,1.01,40.07,,17.31,92.79,0.69,169.76,857.68,2022-04-18 20:45:00,2.61,,,
79.5,150.4,16.88,22.59,4.0,1.11,45.78,,17.12,93.1,0.34,159.2,857.68,2022-04-18 21:00:00,2.36,,,
79.5,150.4,18.38,21.73,4.14,1.15,47.13,,17.11,93.37,0.66,144.35,857.75,2022-04-18 21:15:00,2.51,,,
79.5,150.4,20.81,21.07,4.27,1.21,50.04,,17.03,93.56,0.8,181.25,858.05,2022-04-18 21:30:00,2.49,,,
79.5,150.4,23.05,20.83,4.31,1.25,53.03,,16.97,93.42,0.42,149.66,857.98,2022-04-18 21:45:00,2.45,,,
84.4,139.8,23.43,20.87,4.17,1.25,53.64,,16.92,93.6,0.47,178.41,857.87,2022-04-18 22:00:00,2.59,,,
84.4,139.8,22.65,20.49,4.24,1.24,52.19,,16.72,93.38,0.39,176.36,857.65,2022-04-18 22:15:00,2.54,,,
84.4,139.8,21.67,20.0,4.17,1.24,50.24,,16.56,93.77,0.42,162.54,857.39,2022-04-18 22:30:00,2.39,,,
84.4,139.8,21.23,19.37,4.27,1.22,49.01,,16.39,93.88,0.42,145.02,857.27,2022-04-18 22:45:00,2.35,,,
60.9,113.9,20.07,19.88,4.19,1.19,47.81,,16.37,94.0,0.51,197.45,857.42,2022-04-18 23:00:00,2.33,,,
60.9,113.9,18.57,20.45,4.26,1.15,46.19,,16.23,93.94,0.43,156.63,856.96,2022-04-18 23:15:00,2.46,,,
60.9,113.9,17.75,20.04,4.16,1.12,44.65,,16.17,94.04,0.43,166.63,856.9,2022-04-18 23:30:00,2.41,,,
60.9,113.9,17.15,19.91,4.33,1.09,43.64,,16.11,94.38,0.55,206.1,857.15,2022-04-18 23:45:00,2.44,,,
51.3,118.23,16.53,20.13,4.2,1.07,42.93,,16.1,94.42,0.41,145.8,857.12,2022-04-19 00:00:00,2.47,,,
51.3,118.4,15.22,19.82,4.02,1.03,40.76,,16.17,94.73,0.41,193.95,856.91,2022-04-19 00:15:00,2.35,,,
51.3,118.4,14.24,19.95,4.11,0.99,39.46,,16.25,94.37,0.3,188.3,856.9,2022-04-19 00:30:00,2.47,,,
51.3,118.4,12.48,19.38,4.16,0.94,36.35,,16.2,94.29,0.25,177.34,856.78,2022-04-19 00:45:00,2.46,,,
41.8,86.0,10.9,19.61,4.05,0.89,34.35,,16.16,94.21,0.57,190.92,856.66,2022-04-19 01:00:00,2.44,,,
41.8,86.0,9.62,18.68,4.08,0.85,31.58,,16.12,94.23,0.48,207.96,856.49,2022-04-19 01:15:00,2.33,,,
41.8,86.0,8.24,18.87,4.02,0.81,29.75,,16.08,93.88,0.44,210.82,856.42,2022-04-19 01:30:00,2.36,,,
41.8,86.0,6.79,17.93,4.16,0.77,26.75,0.1,16.07,92.9,0.44,197.37,856.39,2022-04-19 01:45:00,2.39,,,
34.0,69.5,5.24,17.91,4.07,0.72,24.5,0.78,16.07,92.31,0.37,141.28,856.37,2022-04-19 02:00:00,2.46,,,
34.0,69.5,3.79,16.67,4.05,0.68,21.27,1.26,16.03,92.15,0.85,199.18,856.2,2022-04-19 02:15:00,2.5,,,
34.0,69.5,3.01,15.79,3.97,0.64,19.27,1.46,15.93,92.07,0.28,158.47,856.12,2022-04-19 02:30:00,2.58,,,
34.0,69.5,2.91,15.4,3.82,0.6,18.79,1.25,15.77,92.67,0.42,171.92,856.11,2022-04-19 02:45:00,2.45,,,
25.7,49.9,2.61,14.59,4.08,0.57,17.56,1.22,15.74,93.26,0.49,157.92,856.01,2022-04-19 03:00:00,2.21,,,
25.7,49.9,2.57,13.41,3.99,0.54,16.41,1.54,15.68,93.38,0.47,194.48,856.24,2022-04-19 03:15:00,2.19,,,
25.7,49.9,2.27,11.97,4.08,0.51,14.6,2.33,15.51,93.24,0.23,142.65,856.41,2022-04-19 03:30:00,2.37,,,
25.7,49.9,2.19,10.97,4.0,0.48,13.53,2.18,15.3,93.56,0.29,165.36,856.53,2022-04-19 03:45:00,2.39,,,
17.3,40.9,2.25,11.06,3.89,0.46,13.68,1.28,15.3,94.22,0.35,170.02,856.49,2022-04-19 04:00:00,2.17,,,
17.3,40.9,1.85,10.26,3.83,0.44,12.35,1.34,15.29,94.27,0.24,172.3,856.58,2022-04-19 04:15:00,2.31,,,
17.3,40.9,2.04,9.11,3.84,0.43,11.53,1.28,15.32,94.53,0.38,174.49,856.74,2022-04-19 04:30:00,2.0,,,
17.3,40.9,2.36,9.1,4.08,0.41,12.01,1.32,15.24,94.46,0.39,151.75,856.85,2022-04-19 04:45:00,2.28,,,
22.7,36.7,2.25,8.59,3.93,0.4,11.39,1.17,15.18,94.46,0.24,151.41,856.98,2022-04-19 05:00:00,2.2,,,
22.7,36.7,2.02,9.11,3.89,0.39,11.51,1.09,15.31,94.66,0.26,171.69,857.26,2022-04-19 05:15:00,2.14,,,
22.7,36.7,2.74,9.1,4.0,0.4,12.58,0.51,15.63,94.5,0.2,124.45,857.38,2022-04-19 05:30:00,2.16,,,
22.7,36.7,2.73,10.01,4.1,0.41,13.36,0.48,15.94,93.42,0.37,192.42,857.48,2022-04-19 05:45:00,2.23,,,
27.9,60.1,3.34,11.6,4.05,0.43,15.79,0.59,16.69,91.42,0.18,144.7,857.59,2022-04-19 06:00:00,2.27,,,
27.9,60.1,3.5,12.38,3.84,0.45,16.76,0.71,17.49,87.03,0.42,230.24,857.91,2022-04-19 06:15:00,2.32,,,
27.9,60.1,4.04,13.04,4.13,0.47,18.19,0.66,18.06,85.1,0.49,149.72,858.09,2022-04-19 06:30:00,2.55,,,
27.9,60.1,4.35,14.26,4.15,0.5,19.78,0.5,18.92,82.52,0.25,117.66,858.35,2022-04-19 06:45:00,2.44,,,
42.0,78.9,3.54,15.5,4.12,0.52,19.77,2.72,20.22,75.62,0.61,163.54,858.58,2022-04-19 07:00:00,2.53,,,
42.0,78.9,2.29,15.43,4.04,0.5,17.91,9.01,21.09,68.69,1.13,184.56,858.67,2022-04-19 07:15:00,2.45,,,
42.0,78.9,1.81,13.5,4.19,0.47,15.37,14.65,21.97,63.47,0.79,126.77,858.62,2022-04-19 07:30:00,2.61,,,
42.0,78.9,1.68,11.79,4.1,0.45,13.54,15.63,22.67,61.76,0.74,107.09,858.65,2022-04-19 07:45:00,2.67,,,
23.7,47.5,1.24,11.02,4.19,0.44,12.2,19.04,23.05,61.08,0.91,124.15,858.92,2022-04-19 08:00:00,2.72,,,
23.7,47.5,1.48,9.94,4.24,0.43,11.53,21.04,23.23,58.25,0.93,188.66,858.94,2022-04-19 08:15:00,2.71,,,
23.7,47.5,1.35,9.03,4.22,0.4,10.45,23.97,23.03,61.28,1.35,258.29,858.9,2022-04-19 08:30:00,2.66,,,
23.7,47.5,1.36,8.39,4.31,0.39,9.9,25.53,23.36,60.52,0.56,150.22,858.93,2022-04-19 08:45:00,2.78,,,
25.4,40.9,1.42,7.46,4.38,0.39,9.11,24.64,23.97,59.16,0.91,218.7,858.88,2022-04-19 09:00:00,2.7,,,
25.4,40.9,1.35,7.15,4.19,0.38,8.73,26.59,24.12,58.31,1.03,278.29,858.79,2022-04-19 09:15:00,2.8,,,
25.4,40.9,1.35,5.84,4.23,0.36,7.47,28.59,23.88,60.69,1.13,247.36,858.88,2022-04-19 09:30:00,2.76,,,
25.4,40.9,1.08,6.26,4.46,0.35,7.47,26.38,23.42,64.24,1.04,270.59,858.95,2022-04-19 09:45:00,2.87,,,
23.4,48.9,1.19,6.66,4.42,0.35,8.0,26.25,22.86,66.89,1.23,279.09,858.88,2022-04-19 10:00:00,2.7,,,
23.4,48.9,1.3,6.38,4.23,0.34,7.88,29.94,22.9,66.82,1.25,250.86,858.74,2022-04-19 10:15:00,2.72,,,
23.4,48.9,1.17,5.62,4.33,0.33,7.03,30.57,23.52,65.63,1.34,269.07,858.63,2022-04-19 10:30:00,2.74,,,
23.4,48.9,1.35,5.51,4.4,0.33,7.17,31.8,23.11,67.78,1.47,289.44,858.51,2022-04-19 10:45:00,2.69,,,
31.2,51.0,1.13,5.13,4.39,0.32,6.49,35.61,22.83,70.39,1.41,254.52,858.4,2022-04-19 11:00:00,2.58,,,
31.2,51.0,1.21,6.33,4.24,0.34,7.71,30.32,21.4,78.23,1.04,292.04,858.18,2022-04-19 11:15:00,2.55,,,
31.2,51.0,0.97,6.53,4.28,0.35,7.59,26.83,19.74,86.08,0.67,234.6,858.18,2022-04-19 11:30:00,2.58,,,
31.2,51.0,1.04,8.13,4.32,0.36,9.17,23.14,19.24,88.25,1.05,168.73,857.98,2022-04-19 11:45:00,2.66,,,
37.5,64.6,1.38,7.25,4.04,0.36,8.83,23.93,18.86,88.72,0.67,234.58,857.88,2022-04-19 12:00:00,2.7,,,
37.5,64.6,1.55,7.36,4.12,0.36,9.18,21.54,19.97,81.63,0.76,217.95,857.39,2022-04-19 12:15:00,2.67,,,
37.5,64.6,1.36,7.27,4.12,0.36,8.8,21.34,21.47,80.14,0.71,118.17,857.42,2022-04-19 12:30:00,2.79,,,
37.5,64.6,1.35,7.02,4.43,0.35,8.54,23.28,21.25,79.35,0.77,215.38,856.86,2022-04-19 12:45:00,2.73,,,
28.3,40.5,0.98,6.17,4.23,0.35,7.25,23.06,21.18,79.95,0.67,237.83,856.6,2022-04-19 13:00:00,2.58,,,
28.3,40.5,1.22,6.22,4.09,0.36,7.65,18.71,21.06,81.15,0.67,143.79,856.51,2022-04-19 13:15:00,2.53,,,
28.3,40.5,1.35,7.39,4.26,0.39,8.95,15.24,20.34,83.73,0.73,181.28,856.33,2022-04-19 13:30:00,2.53,,,
28.3,40.5,1.35,8.23,4.07,0.4,9.72,14.84,19.41,86.86,0.3,169.06,856.2,2022-04-19 13:45:00,2.52,,,
35.8,55.5,1.3,9.84,4.19,0.42,11.18,11.98,19.78,87.54,0.49,156.47,855.95,2022-04-19 14:00:00,2.54,,,
35.8,55.5,1.62,10.14,4.29,0.45,11.89,10.04,20.1,85.46,0.55,124.25,855.91,2022-04-19 14:15:00,2.56,,,
35.8,55.5,1.89,10.8,4.16,0.46,12.95,10.05,20.66,84.84,0.51,142.71,855.79,2022-04-19 14:30:00,2.71,,,
35.8,55.5,1.62,10.64,4.26,0.46,12.37,13.25,21.77,80.49,0.52,164.49,855.41,2022-04-19 14:45:00,2.75,,,
32.4,45.9,1.38,10.63,4.05,0.47,12.01,14.95,22.55,76.1,0.44,203.02,855.14,2022-04-19 15:00:00,2.5,,,
32.4,45.9,1.57,10.79,4.23,0.46,12.47,16.45,22.96,75.42,1.27,308.6,854.97,2022-04-19 15:15:00,2.72,,,
32.4,45.9,1.42,10.9,4.25,0.46,12.34,22.9,22.87,75.67,1.56,321.91,854.85,2022-04-19 15:30:00,2.66,,,
32.4,45.9,1.14,9.88,4.38,0.46,11.04,27.4,22.5,78.68,1.36,276.94,854.87,2022-04-19 15:45:00,2.71,,,
32.3,51.2,1.27,9.73,4.23,0.46,11.01,26.52,21.59,82.2,1.2,299.69,854.98,2022-04-19 16:00:00,2.62,,,
32.3,51.2,1.4,9.94,4.13,0.46,11.4,23.17,21.14,83.21,0.61,232.37,854.85,2022-04-19 16:15:00,2.49,,,
32.3,51.2,1.44,10.82,4.08,0.48,12.3,19.11,20.62,86.23,0.76,216.88,855.11,2022-04-19 16:30:00,2.6,,,
32.3,51.2,1.54,11.6,4.29,0.5,13.18,24.88,18.73,83.02,1.75,192.01,855.41,2022-04-19 16:45:00,2.65,,,
61.0,,1.42,12.48,4.12,0.5,13.86,27.64,17.16,84.74,1.21,181.13,855.13,2022-04-19 17:00:00,2.74,,,
61.0,,1.54,16.92,4.32,0.55,18.21,19.52,16.98,90.5,0.74,202.69,855.36,2022-04-19 17:15:00,2.65,,,
584.11,,1.76,20.76,4.39,0.62,22.14,12.87,17.27,90.39,0.53,191.02,855.34,2022-04-19 17:30:00,2.65,,,
61.68,,1.96,22.69,4.18,0.69,24.23,9.62,17.05,91.09,0.66,189.07,855.54,2022-04-19 17:45:00,2.46,,,
55.8,,3.31,26.17,3.99,0.79,29.47,4.06,17.25,93.52,0.49,211.81,855.57,2022-04-19 18:00:00,2.54,,,
55.8,,5.82,30.8,3.68,0.92,37.52,0.54,17.4,93.87,0.32,130.89,855.74,2022-04-19 18:15:00,2.4,,,
55.8,,7.4,33.63,3.65,1.03,42.5,,17.16,93.61,0.31,107.42,855.91,2022-04-19 18:30:00,2.37,,,
56.15,,8.81,34.79,3.71,1.13,45.57,,16.97,94.0,0.38,164.15,856.09,2022-04-19 18:45:00,2.47,,,
74.8,,11.57,36.05,3.79,1.24,50.81,,17.06,94.48,0.64,160.04,855.92,2022-04-19 19:00:00,2.78,,,
74.8,,16.94,36.14,3.66,1.38,58.65,,16.95,94.0,0.47,166.16,855.9,2022-04-19 19:15:00,2.49,,,
74.8,,22.86,37.12,3.71,1.49,68.13,,16.98,94.24,0.62,137.6,856.08,2022-04-19 19:30:00,2.57,,,
571.06,,21.51,39.3,3.77,1.52,68.24,0.04,17.44,88.43,0.81,203.81,856.74,2022-04-19 19:45:00,2.58,,,
76.56,,12.07,41.0,3.67,1.34,56.21,3.51,18.32,83.29,1.37,219.74,857.55,2022-04-19 20:00:00,2.53,,,
77.5,,5.28,42.71,3.48,1.2,47.96,4.98,18.13,86.78,0.75,195.2,857.85,2022-04-19 20:15:00,2.83,,,
77.5,,5.19,42.25,3.52,1.23,47.43,1.62,17.63,89.98,0.86,182.12,858.0,2022-04-19 20:30:00,2.88,,,
77.5,,5.99,40.9,3.55,1.25,47.3,0.23,17.59,90.22,0.89,165.8,857.88,2022-04-19 20:45:00,2.59,,,
55.4,,7.14,39.16,3.56,1.27,47.3,,17.46,90.04,0.47,185.27,857.84,2022-04-19 21:00:00,2.86,,,
55.4,,8.98,35.95,3.43,1.31,46.95,,17.01,91.27,0.16,183.19,857.82,2022-04-19 21:15:00,2.66,,,
55.4,,10.47,37.17,3.52,1.33,50.28,,16.92,91.79,0.4,175.23,857.74,2022-04-19 21:30:00,2.92,,,
55.4,,13.27,35.51,3.69,1.38,52.72,,16.86,92.79,0.42,221.99,857.51,2022-04-19 21:45:00,2.73,,,
55.8,,15.53,35.06,3.81,1.4,55.58,,16.77,93.12,0.24,168.89,857.32,2022-04-19 22:00:00,2.72,,,
55.8,,17.8,34.61,3.75,1.41,58.46,,16.77,93.78,0.59,184.68,857.03,2022-04-19 22:15:00,2.86,,,
55.8,,18.22,31.63,3.72,1.4,56.26,,16.8,94.01,,183.19,856.56,2022-04-19 22:30:00,2.89,,,
55.8,,17.91,31.46,3.61,1.4,55.61,,16.76,93.99,0.37,195.49,856.43,2022-04-19 22:45:00,2.78,,,
55.5,,17.78,30.65,3.62,1.38,54.69,,16.73,94.07,0.45,191.15,856.14,2022-04-19 23:00:00,2.67,,,
,,,,,0.0,0.0,,,,,,,2022-04-19 23:45:00,,0.0,,
,,,,,0.0,0.0,,,,,,,2022-04-20 00:00:00,,0.0,,
,,13.63,26.22,3.62,1.2,44.62,0.86,17.6,92.95,0.49,245.83,855.86,2022-04-20 00:15:00,2.73,,,
,,9.78,27.01,3.58,1.11,39.67,0.96,17.83,91.66,0.73,175.29,856.44,2022-04-20 00:30:00,2.81,,,
,,6.84,26.3,3.58,1.05,34.83,1.5,18.07,90.61,0.76,146.8,856.32,2022-04-20 00:45:00,2.7,,,
,,5.0,24.71,3.53,1.0,30.52,2.0,18.07,90.85,0.38,210.21,856.12,2022-04-20 01:00:00,2.76,,,
,,3.57,22.87,3.34,0.97,26.84,2.79,17.84,87.65,0.87,223.7,856.26,2022-04-20 01:15:00,2.71,,,
,,2.5,21.16,3.43,0.88,23.6,8.0,17.13,78.62,1.12,268.0,856.05,2022-04-20 01:30:00,2.79,,,
,,2.28,15.95,3.62,0.73,18.37,20.79,15.62,81.6,1.24,155.87,856.04,2022-04-20 01:45:00,2.73,,,
,,1.52,11.5,3.53,0.59,13.06,33.5,14.54,85.56,1.39,158.7,856.16,2022-04-20 02:00:00,2.73,,,
,,2.21,8.42,3.43,0.48,11.26,37.08,14.07,87.05,1.05,203.51,856.16,2022-04-20 02:15:00,2.66,,,
,,1.52,7.8,3.24,0.43,9.5,35.36,13.87,88.0,2.65,198.76,856.06,2022-04-20 02:30:00,2.41,,,
,,2.14,6.67,3.58,0.38,9.41,30.97,13.71,88.44,0.6,208.25,855.55,2022-04-20 02:45:00,2.7,,,
,,1.83,7.74,3.43,0.35,10.02,27.36,13.68,89.41,0.66,119.53,855.27,2022-04-20 03:00:00,2.86,,,
,,2.01,6.23,3.43,0.33,8.79,24.72,13.54,91.41,0.52,165.04,855.09,2022-04-20 03:15:00,3.02,,,
,,1.47,6.98,3.53,0.31,8.79,20.86,13.67,92.71,0.35,108.05,854.63,2022-04-20 03:30:00,2.61,,,
,,2.28,5.89,3.43,0.29,8.86,18.57,13.81,93.26,0.3,223.14,854.17,2022-04-20 03:45:00,2.56,,,
,,2.19,7.74,3.43,0.28,10.54,16.64,13.93,93.22,0.74,180.9,854.17,2022-04-20 04:00:00,2.69,,,
,,1.56,6.85,3.43,0.27,8.73,14.57,13.97,93.88,0.36,242.44,854.15,2022-04-20 04:15:00,2.38,,,
,,2.1,9.93,3.34,0.27,12.42,12.21,14.11,94.17,0.69,169.33,854.68,2022-04-20 04:30:00,2.43,,,
,,2.23,9.99,3.43,0.27,12.55,10.57,14.17,94.1,0.58,176.4,855.08,2022-04-20 04:45:00,2.58,,,
,,1.83,11.78,3.53,0.26,13.84,9.14,14.25,93.64,0.69,76.78,855.49,2022-04-20 05:00:00,2.51,,,
,,2.46,13.83,3.34,0.26,16.62,9.79,14.45,93.47,0.93,180.71,856.0,2022-04-20 05:15:00,2.69,,,
,,1.97,12.46,3.43,0.27,14.49,8.22,14.45,93.61,0.4,240.56,856.52,2022-04-20 05:30:00,2.48,,,
,,2.28,14.52,3.43,0.26,17.01,7.43,14.49,93.4,0.39,91.05,856.92,2022-04-20 05:45:00,2.53,,,
,,1.79,13.96,3.53,0.29,15.85,7.07,14.54,92.67,0.67,121.48,856.99,2022-04-20 06:00:00,2.43,,,
,,1.92,13.76,3.53,0.28,15.78,10.0,14.69,88.2,0.98,131.08,857.13,2022-04-20 06:15:00,2.66,,,
,,2.28,12.73,3.53,0.29,15.26,11.0,14.73,87.89,0.56,195.81,857.14,2022-04-20 06:30:00,2.31,,,
,,1.16,13.15,3.43,0.3,14.03,11.0,15.13,85.26,0.51,68.44,857.11,2022-04-20 06:45:00,2.18,,,
,,2.1,13.56,3.43,0.31,15.91,13.0,15.84,83.62,0.51,176.62,857.27,2022-04-20 07:00:00,2.74,,,
,,1.92,12.46,3.34,0.34,14.55,18.43,16.2,82.45,0.76,218.67,857.62,2022-04-20 07:15:00,2.51,,,
,,1.92,12.32,3.43,0.34,14.36,20.0,16.63,82.5,0.65,244.24,857.73,2022-04-20 07:30:00,2.86,,,
,,2.18,14.63,3.79,0.37,16.97,14.57,17.24,80.58,0.81,258.17,857.96,2022-04-20 07:45:00,2.28,,,
,,1.79,17.05,3.43,0.39,18.62,13.72,18.11,74.96,0.86,210.72,858.05,2022-04-20 08:00:00,2.48,,,
,,1.57,15.75,3.53,0.4,17.14,15.79,18.46,73.31,0.63,274.95,858.07,2022-04-20 08:15:00,2.33,,,
,,1.92,15.54,3.62,0.4,17.46,15.72,18.71,71.9,0.31,218.07,858.23,2022-04-20 08:30:00,2.38,,,
,,1.83,14.58,3.72,0.42,16.36,18.29,18.87,71.81,0.47,162.12,858.24,2022-04-20 08:45:00,2.28,,,
,,1.3,14.45,3.72,0.43,15.46,16.21,19.22,71.09,0.27,82.09,858.34,2022-04-20 09:00:00,2.33,,,
15.7,,1.7,14.16,3.48,0.45,15.86,14.52,19.17,70.25,0.58,93.67,858.49,2022-04-20 09:15:00,2.46,,,
15.7,,1.63,14.12,3.56,0.44,15.67,16.59,18.85,72.48,0.85,171.07,858.52,2022-04-20 09:30:00,2.43,,,
15.7,,1.81,12.41,3.61,0.43,14.32,18.85,17.94,79.81,1.18,288.42,858.51,2022-04-20 09:45:00,2.37,,,
15.7,,1.64,13.9,3.6,0.43,15.48,17.45,16.95,86.14,1.15,257.38,858.3,2022-04-20 10:00:00,2.22,,,
15.7,,1.88,15.99,3.41,0.45,17.79,15.23,16.62,87.83,1.29,190.86,857.57,2022-04-20 10:15:00,2.51,,,
15.7,,2.29,16.64,3.64,0.46,19.06,13.51,17.01,86.75,1.12,206.71,857.41,2022-04-20 10:30:00,2.62,,,
15.7,,1.9,16.88,3.72,0.46,18.69,13.07,17.28,82.31,1.22,204.73,857.46,2022-04-20 10:45:00,2.69,,,
16.08,,1.9,17.36,3.69,0.47,19.17,11.51,18.02,79.71,0.96,253.52,857.27,2022-04-20 11:00:00,2.58,,,
16.1,,1.77,17.88,3.63,0.47,19.43,13.32,18.72,73.26,0.86,223.46,856.99,2022-04-20 11:15:00,2.52,,,
16.1,,2.01,18.08,3.72,0.47,19.98,13.5,20.32,67.46,0.17,10.39,856.76,2022-04-20 11:30:00,2.58,,,
16.1,,1.73,17.63,3.75,0.45,19.15,15.14,20.59,67.74,0.67,168.39,856.56,2022-04-20 11:45:00,2.44,,,
19.08,,1.98,17.69,3.64,0.46,19.56,18.81,21.07,68.79,0.99,110.79,856.27,2022-04-20 12:00:00,2.56,,,
19.2,,1.7,16.17,3.78,0.45,17.72,22.65,21.31,69.2,1.05,196.73,856.01,2022-04-20 12:15:00,2.62,,,
19.2,,1.63,14.8,3.76,0.45,16.33,24.67,21.64,67.17,1.1,58.66,855.87,2022-04-20 12:30:00,2.63,,,
19.2,,1.37,13.7,3.73,0.45,14.95,24.64,21.31,71.49,0.92,100.16,855.74,2022-04-20 12:45:00,2.68,,,
38.37,,1.35,11.84,3.65,0.44,13.12,23.44,21.06,72.8,0.95,62.16,855.51,2022-04-20 13:00:00,2.6,,,
39.2,,1.26,10.24,3.81,0.42,11.45,23.73,20.95,71.58,0.75,91.96,855.31,2022-04-20 13:15:00,2.45,,,
39.2,,1.1,10.13,3.68,0.39,11.17,24.22,20.88,66.13,1.09,77.55,855.02,2022-04-20 13:30:00,2.17,,,
39.2,,1.42,8.78,3.7,0.37,10.33,28.65,20.86,67.28,0.87,86.45,854.74,2022-04-20 13:45:00,2.45,,,
13.43,,1.45,8.42,3.65,0.35,10.06,28.63,21.14,67.15,0.93,63.08,854.59,2022-04-20 14:00:00,2.39,,,
12.4,,1.54,8.57,3.58,0.35,10.29,29.9,20.9,66.1,1.13,104.66,854.44,2022-04-20 14:15:00,2.33,,,
12.4,,1.72,7.83,3.68,0.34,9.88,32.78,20.67,67.19,0.81,113.78,854.25,2022-04-20 14:30:00,2.44,,,
12.4,,1.51,7.9,3.78,0.34,9.67,29.07,20.93,68.24,0.77,104.52,854.11,2022-04-20 14:45:00,2.31,,,
16.43,,1.39,8.64,3.73,0.33,10.2,25.42,20.93,69.55,0.65,137.37,854.19,2022-04-20 15:00:00,2.41,,,
16.6,,1.37,8.7,3.55,0.33,10.14,23.73,20.46,74.47,0.69,82.43,854.24,2022-04-20 15:15:00,2.44,,,
16.6,,1.38,9.15,3.73,0.34,10.63,22.77,20.49,72.37,0.68,86.94,854.26,2022-04-20 15:30:00,2.28,,,
16.6,,1.21,8.83,3.95,0.31,10.07,77.47,20.56,70.19,0.61,88.83,854.21,2022-04-20 15:45:00,2.31,,,
15.2,,1.06,8.73,3.97,0.3,9.8,96.09,20.07,72.44,1.03,69.57,854.24,2022-04-20 16:00:00,2.26,,,
15.2,,1.04,9.74,4.0,0.28,10.63,91.34,19.24,77.25,0.85,59.81,854.24,2022-04-20 16:15:00,2.37,,,
15.2,,0.85,9.82,4.23,0.31,10.48,89.41,18.95,77.65,1.13,192.8,854.27,2022-04-20 16:30:00,2.7,,,
15.2,,1.1,8.01,4.29,0.33,9.22,91.15,18.86,77.17,0.27,71.68,854.38,2022-04-20 16:45:00,3.27,,,
16.5,,0.75,10.7,4.4,0.33,11.13,86.32,18.68,77.43,0.54,143.71,854.49,2022-04-20 17:00:00,3.71,,,
16.5,,0.88,9.78,4.46,0.34,10.55,85.59,18.48,80.96,0.85,209.66,854.61,2022-04-20 17:15:00,4.44,,,
16.5,,0.83,9.82,5.21,0.33,10.47,81.69,18.17,84.5,0.85,209.85,854.75,2022-04-20 17:30:00,4.94,,,
16.5,,1.07,8.7,5.05,0.32,9.73,78.86,17.89,87.34,1.08,317.18,854.94,2022-04-20 17:45:00,5.57,,,
19.7,,0.99,9.04,4.4,0.34,10.01,63.05,17.59,89.29,0.81,276.23,855.1,2022-04-20 18:00:00,5.47,,,
19.7,,0.89,8.49,3.81,0.35,9.38,38.86,17.44,90.23,0.36,93.21,855.19,2022-04-20 18:15:00,5.47,,,
19.7,,1.42,7.89,3.83,0.36,9.47,23.83,17.29,90.03,0.38,127.24,855.21,2022-04-20 18:30:00,5.17,,,
19.7,,1.52,8.87,4.0,0.39,10.54,15.64,17.14,91.14,0.91,301.8,855.47,2022-04-20 18:45:00,4.64,,,
25.3,,1.34,9.45,3.95,0.4,10.87,13.07,17.22,90.76,0.66,294.21,855.67,2022-04-20 19:00:00,4.82,,,
25.3,,1.39,8.83,3.78,0.42,10.32,11.06,17.11,89.95,0.35,179.05,855.89,2022-04-20 19:15:00,4.03,,,
25.3,,1.79,10.51,3.86,0.46,12.58,7.29,16.88,90.58,0.48,202.6,856.1,2022-04-20 19:30:00,3.9,,,
25.3,,2.81,12.82,3.89,0.53,16.18,3.43,16.87,91.03,0.25,196.37,856.31,2022-04-20 19:45:00,3.87,,,
