pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
37.45,102.62,2.49,9.79,2.0,0.35,7.23,17.53,28.4,91.47,0.32,359.64,751.9,2024-08-12 01:30:00,4.51,3.16,2.37,4.62,1.5,0.64
34.76,86.74,2.43,9.37,2.49,0.35,6.96,20.36,28.5,91.21,0.61,352.88,751.9,2024-08-12 01:45:00,4.42,2.94,2.28,4.78,1.43,0.63
36.48,72.53,2.33,9.0,2.41,0.34,6.68,19.65,28.5,91.21,0.41,1.84,751.9,2024-08-12 02:00:00,4.3,2.92,2.18,3.99,1.02,0.69
41.48,66.49,2.2,8.6,2.41,0.32,6.36,19.79,28.45,91.35,0.75,6.18,751.9,2024-08-12 02:15:00,4.34,2.68,1.98,3.88,1.11,0.6
34.79,64.59,2.12,8.29,2.42,0.32,6.13,20.27,28.5,91.27,0.73,28.35,751.9,2024-08-12 02:30:00,4.27,2.38,1.95,3.38,0.93,0.66
7.33,61.4,2.09,7.97,2.21,0.32,5.94,19.34,28.52,91.18,0.71,36.33,751.9,2024-08-12 02:45:00,4.44,2.5,1.78,3.2,0.95,0.68
6.05,58.46,2.04,7.86,1.88,0.33,5.84,19.78,28.5,90.79,1.12,24.6,751.8,2024-08-12 03:00:00,4.37,2.7,1.67,3.71,1.04,0.77
27.18,57.94,2.04,7.95,2.2,0.32,5.89,18.0,28.48,91.09,0.54,0.24,751.8,2024-08-12 03:15:00,4.42,3.61,1.55,3.99,0.99,0.72
39.14,62.87,2.1,7.89,2.03,0.31,5.9,18.63,28.41,91.48,1.14,18.28,751.7,2024-08-12 03:30:00,4.3,3.8,1.78,4.06,0.89,0.61
41.79,63.55,2.04,7.61,2.35,0.32,5.71,20.07,28.35,91.24,1.53,47.61,751.6,2024-08-12 03:45:00,4.51,3.61,1.73,3.64,1.31,0.7
45.92,61.21,2.0,7.53,1.88,0.32,5.63,18.86,28.43,91.87,0.9,37.85,751.6,2024-08-12 04:00:00,4.44,2.94,1.98,7.52,1.14,0.73
43.09,61.76,2.03,7.46,2.48,0.32,5.62,17.5,28.37,92.03,0.52,34.85,751.6,2024-08-12 04:15:00,4.34,2.91,1.8,6.4,1.55,0.61
48.17,62.17,2.14,7.34,1.85,0.32,5.64,16.9,28.33,92.17,0.25,4.82,751.7,2024-08-12 04:30:00,4.54,2.68,1.84,5.3,1.2,0.8
38.4,60.65,2.24,7.47,2.61,0.32,5.79,17.69,28.29,91.92,0.29,15.06,751.8,2024-08-12 04:45:00,4.22,3.16,1.94,4.37,1.04,0.46
36.8,64.64,2.31,7.46,2.65,0.32,5.85,18.11,28.34,91.44,0.35,20.82,751.9,2024-08-12 05:00:00,4.44,3.08,1.74,3.86,1.08,0.64
37.69,71.53,2.35,7.84,1.93,0.34,6.08,14.3,28.3,90.53,,42.46,752.0,2024-08-12 05:15:00,4.47,3.37,1.96,4.1,1.27,0.65
38.31,66.01,2.55,8.38,2.08,0.36,6.53,15.23,28.31,89.95,0.21,10.67,752.1,2024-08-12 05:30:00,4.25,3.53,1.93,4.25,0.96,0.63
37.94,72.26,2.73,8.53,2.34,0.36,6.76,15.47,28.26,88.74,0.09,16.87,752.2,2024-08-12 05:45:00,4.47,3.81,2.17,5.02,1.51,0.71
35.82,83.17,3.02,9.12,2.34,0.39,7.31,15.22,28.47,88.54,0.07,16.86,752.2,2024-08-12 06:00:00,4.21,4.23,2.54,5.23,0.96,0.7
28.8,84.98,3.04,9.17,1.91,0.38,7.35,20.29,28.59,87.51,0.78,31.61,752.3,2024-08-12 06:15:00,4.33,3.98,2.27,5.36,1.06,0.65
34.82,81.88,2.98,9.32,1.89,0.38,7.38,19.24,28.72,86.93,0.25,18.0,752.4,2024-08-12 06:30:00,4.28,4.16,2.78,5.68,0.99,0.71
40.06,79.36,2.91,9.28,2.18,0.36,7.3,23.13,28.81,85.45,1.03,33.71,752.4,2024-08-12 06:45:00,4.21,3.59,2.33,4.69,0.85,0.57
39.48,77.22,2.51,8.87,2.32,0.36,6.76,25.67,29.07,84.16,1.41,34.52,752.4,2024-08-12 07:00:00,4.34,3.48,2.23,4.87,0.89,0.61
40.22,80.21,2.04,8.61,2.42,0.36,6.24,27.35,29.31,82.51,1.43,36.57,752.5,2024-08-12 07:15:00,4.28,3.27,1.92,4.54,0.95,0.67
41.02,77.23,1.85,8.25,2.67,0.35,5.89,31.09,29.64,79.13,1.76,36.13,752.6,2024-08-12 07:30:00,4.29,3.06,1.83,3.94,1.51,0.72
46.03,68.31,1.64,8.05,2.56,0.35,5.62,31.05,29.88,78.68,1.49,23.78,752.6,2024-08-12 07:45:00,4.18,3.01,1.4,3.51,1.27,0.64
35.13,64.93,1.48,7.81,2.36,0.36,5.36,32.11,29.98,76.94,1.85,39.12,752.7,2024-08-12 08:00:00,4.45,3.14,1.26,3.24,0.95,0.67
20.32,65.63,1.64,8.61,2.78,0.36,5.91,34.36,30.23,73.27,2.34,21.12,752.6,2024-08-12 08:15:00,4.27,3.03,1.08,3.15,0.97,0.68
20.54,64.21,1.27,7.99,2.88,0.35,5.28,35.48,30.64,70.58,2.31,46.12,752.7,2024-08-12 08:30:00,4.35,2.78,1.51,3.33,1.58,0.72
23.95,61.7,1.19,7.63,3.0,0.34,5.03,35.71,30.98,67.76,1.95,57.17,752.7,2024-08-12 08:45:00,4.53,2.7,1.29,3.3,1.63,0.71
31.23,65.52,1.14,7.2,2.38,0.35,4.76,36.07,30.99,67.69,1.91,39.5,752.7,2024-08-12 09:00:00,4.54,2.63,0.93,2.62,1.32,0.68
34.41,66.73,1.1,7.01,2.9,0.33,4.62,37.23,31.08,66.67,1.58,52.9,752.8,2024-08-12 09:15:00,4.62,3.2,0.97,2.86,1.62,0.64
35.71,65.54,1.06,6.88,2.91,0.33,4.52,38.08,31.51,63.92,2.38,41.25,752.8,2024-08-12 09:30:00,4.7,3.13,1.74,3.62,1.61,0.74
,,1.16,7.24,3.06,0.34,4.79,38.31,31.57,64.08,2.09,48.78,752.7,2024-08-12 09:45:00,4.95,2.76,1.04,3.29,1.02,0.74
49.73,60.96,1.71,10.95,2.67,0.34,7.21,37.37,32.05,59.66,1.82,38.5,752.7,2024-08-12 10:00:00,4.7,3.01,1.27,4.26,2.4,0.82
30.45,67.42,1.46,10.07,2.44,0.33,6.54,37.55,32.26,57.47,2.1,43.42,752.6,2024-08-12 10:15:00,4.88,3.47,1.58,3.45,1.22,0.84
30.29,69.68,1.42,10.09,3.0,0.34,6.52,37.72,32.49,56.09,1.16,41.26,752.5,2024-08-12 10:30:00,4.99,3.62,1.18,3.26,0.96,0.65
31.52,68.85,1.44,10.0,2.91,0.34,6.49,39.02,32.53,57.04,1.56,49.39,752.5,2024-08-12 10:45:00,5.08,3.39,1.52,3.71,2.39,0.81
15.49,68.09,1.35,9.42,2.61,0.34,6.11,38.54,32.88,55.54,1.07,29.56,752.4,2024-08-12 11:00:00,5.09,3.6,1.57,3.63,1.13,0.81
19.74,65.28,1.38,9.05,3.0,0.33,5.94,38.13,33.14,51.37,1.37,32.12,752.3,2024-08-12 11:15:00,5.32,4.14,1.58,4.22,1.0,0.71
29.73,66.97,1.46,9.7,2.77,0.35,6.35,37.74,32.99,53.51,1.37,58.81,752.1,2024-08-12 11:30:00,5.4,3.22,1.58,3.3,1.18,0.85
39.88,60.21,1.42,10.15,2.91,0.35,6.55,37.7,33.51,50.19,1.43,31.49,751.9,2024-08-12 11:45:00,5.06,4.14,1.58,3.42,1.69,0.78
37.94,59.9,,,3.51,0.34,,38.01,33.42,49.97,1.55,50.12,751.7,2024-08-12 12:00:00,,3.68,1.71,2.98,1.53,0.85
35.08,65.4,,,2.75,0.34,,38.84,33.45,51.53,1.62,42.6,751.6,2024-08-12 12:15:00,,4.79,1.72,3.56,1.28,0.83
31.84,76.27,,,3.1,0.34,,41.28,33.31,54.46,1.61,31.59,751.5,2024-08-12 12:30:00,,5.09,1.4,3.34,1.1,0.84
34.26,85.35,,,3.16,0.35,,41.81,33.26,54.28,1.9,30.1,751.4,2024-08-12 12:45:00,,4.76,1.03,3.8,1.18,0.81
37.74,87.0,,,3.41,0.36,,47.44,32.74,59.23,2.1,31.37,751.3,2024-08-12 13:00:00,,5.02,0.98,4.52,1.15,0.74
41.06,88.02,,,3.62,0.36,,48.48,32.54,60.37,1.67,17.47,751.1,2024-08-12 13:15:00,,4.23,1.28,4.59,1.37,0.79
46.61,83.67,,,3.55,0.37,,49.9,32.58,59.78,1.13,5.68,751.0,2024-08-12 13:30:00,,4.09,1.53,3.75,1.11,0.81
48.21,84.97,,,3.34,0.38,,52.53,32.96,58.44,1.19,26.96,750.9,2024-08-12 13:45:00,,4.43,1.94,4.18,1.8,0.8
53.66,148.8,,,3.25,0.39,,54.77,32.45,62.89,1.77,32.93,750.8,2024-08-12 14:00:00,,4.97,1.92,4.39,1.16,0.88
37.38,169.21,,,3.9,0.39,,53.79,32.39,62.78,1.09,349.75,750.6,2024-08-12 14:15:00,,6.14,2.21,5.17,1.43,0.85
24.96,121.47,,,3.53,0.38,,52.74,32.31,63.39,1.17,19.68,750.5,2024-08-12 14:30:00,,6.31,3.35,4.78,1.07,0.78
27.41,81.45,,,4.08,0.38,,48.58,32.21,64.45,1.61,27.3,750.5,2024-08-12 14:45:00,,5.59,2.9,4.93,1.04,0.75
38.58,54.5,,,3.9,0.37,,47.75,32.09,65.39,2.19,46.45,750.6,2024-08-12 15:00:00,,4.93,2.98,4.57,1.14,0.85
,,,,4.02,0.37,,50.89,31.95,67.64,2.13,41.29,750.6,2024-08-12 15:15:00,,4.44,2.08,5.12,1.07,0.78
,,,,3.76,0.36,,48.94,31.81,68.87,1.41,24.22,750.6,2024-08-12 15:30:00,,3.81,1.94,5.48,1.31,0.86
,,3.6,10.08,3.94,0.36,8.29,47.98,31.69,68.88,1.31,0.91,750.5,2024-08-12 15:45:00,6.73,3.81,1.9,5.48,1.67,0.73
,,2.57,10.68,3.75,0.4,7.77,45.08,31.51,70.33,1.1,22.19,750.5,2024-08-12 16:00:00,7.62,3.39,2.27,4.0,1.22,0.89
23.28,26.98,2.31,11.72,3.72,0.43,8.11,45.17,31.3,70.8,1.31,23.97,750.6,2024-08-12 16:15:00,7.54,3.99,4.54,4.61,1.03,0.69
27.91,35.77,2.14,12.57,3.5,0.41,8.43,32.6,31.01,70.29,1.35,11.03,750.7,2024-08-12 16:30:00,8.1,5.81,7.31,5.84,1.23,0.84
39.32,42.18,2.19,13.47,3.32,0.42,8.95,23.66,30.84,69.81,1.15,22.85,750.7,2024-08-12 16:45:00,7.89,5.26,5.56,5.0,1.08,0.72
,,2.28,13.27,2.79,0.41,8.91,23.68,30.77,68.67,2.14,39.37,750.6,2024-08-12 17:00:00,8.26,4.77,4.77,5.15,1.01,0.7
,,1.82,12.19,2.97,0.42,7.96,24.91,30.62,70.69,1.58,0.84,750.4,2024-08-12 17:15:00,7.95,4.23,5.16,5.41,1.11,0.77
35.22,59.16,1.77,11.91,3.16,0.41,7.77,23.17,30.46,72.35,0.89,2.27,750.3,2024-08-12 17:30:00,7.67,5.38,3.34,5.74,1.15,0.81
39.46,79.9,1.85,12.06,2.88,0.43,7.92,23.09,30.41,73.0,0.99,23.92,750.5,2024-08-12 17:45:00,7.84,3.63,5.23,6.44,0.94,0.6
35.03,85.08,2.36,13.66,3.09,0.44,9.18,15.9,30.39,73.16,1.09,19.11,750.7,2024-08-12 18:00:00,7.67,4.61,8.54,8.05,1.13,0.82
35.69,88.18,2.51,16.36,2.85,0.43,10.74,19.85,30.26,73.95,0.72,11.47,750.8,2024-08-12 18:15:00,7.34,5.7,6.37,7.77,1.48,1.08
51.32,88.08,2.77,17.13,2.35,0.47,11.36,14.03,30.11,75.76,0.34,1.96,750.9,2024-08-12 18:30:00,7.18,4.59,6.47,6.85,1.08,0.71
38.03,84.64,2.7,17.4,2.26,0.45,11.45,19.0,30.02,77.5,0.25,16.15,751.1,2024-08-12 18:45:00,6.89,4.97,6.02,7.22,1.27,0.86
31.96,80.68,3.01,17.03,2.86,0.48,11.51,14.13,30.0,79.07,0.24,7.21,751.3,2024-08-12 19:00:00,6.38,5.27,4.65,6.79,1.13,0.73
37.2,87.19,3.08,16.39,2.2,0.49,11.22,13.96,29.94,80.27,0.23,6.71,751.6,2024-08-12 19:15:00,6.22,9.09,5.2,8.27,1.52,0.91
39.06,97.87,3.16,16.14,1.96,0.51,11.15,14.54,29.9,80.89,0.61,6.12,751.7,2024-08-12 19:30:00,6.09,6.98,5.39,8.7,1.57,0.82
37.63,152.28,3.11,14.88,2.77,0.46,10.44,18.24,29.77,81.94,0.73,357.95,751.8,2024-08-12 19:45:00,5.87,7.14,6.43,8.42,1.48,0.82
51.78,166.03,2.92,13.78,2.8,0.47,9.7,18.77,29.67,83.05,0.87,20.23,752.0,2024-08-12 20:00:00,5.98,7.61,8.77,7.9,1.55,0.92
38.84,133.62,2.69,12.83,2.34,0.5,9.01,19.49,29.6,84.07,1.05,23.84,752.2,2024-08-12 20:15:00,5.84,7.12,8.12,7.77,1.28,0.93
29.11,104.96,2.57,12.01,2.2,0.5,8.48,21.9,29.51,84.74,1.04,34.15,752.4,2024-08-12 20:30:00,6.05,9.43,5.99,9.57,1.35,0.94
26.0,85.0,2.55,11.24,2.55,0.48,8.05,21.06,29.41,85.7,0.27,26.43,752.5,2024-08-12 20:45:00,5.93,9.9,4.85,10.3,0.93,0.6
21.15,68.09,2.4,10.73,2.0,0.48,7.66,22.05,29.31,85.74,0.85,17.76,752.7,2024-08-12 21:00:00,6.04,8.08,4.63,11.35,1.0,0.64
24.95,51.48,2.26,10.74,2.4,0.5,7.55,17.37,29.2,85.25,0.33,347.87,752.8,2024-08-12 21:15:00,5.86,6.85,4.36,10.0,0.98,0.68
47.53,52.6,2.25,11.23,2.1,0.48,7.8,19.43,29.14,84.35,0.42,11.8,752.8,2024-08-12 21:30:00,5.81,7.29,4.46,7.94,0.9,0.61
33.83,53.45,2.35,11.71,2.18,0.53,8.14,16.45,29.11,84.4,0.4,6.45,752.7,2024-08-12 21:45:00,5.57,7.38,4.35,7.2,1.0,0.63
21.42,58.02,2.39,11.46,2.75,0.51,8.04,20.28,29.11,84.12,0.52,21.1,752.7,2024-08-12 22:00:00,5.76,7.12,3.88,6.83,0.94,0.64
22.0,63.34,2.32,11.25,2.39,0.5,7.87,19.55,29.09,84.42,0.36,22.55,752.8,2024-08-12 22:15:00,5.63,6.25,4.14,8.09,1.04,0.69
22.36,66.11,2.4,10.92,2.47,0.48,7.76,19.71,29.01,84.64,0.39,0.82,752.8,2024-08-12 22:30:00,5.51,5.98,4.08,8.51,0.99,0.66
11.53,76.48,2.3,11.36,2.13,0.46,7.91,18.31,28.98,85.08,0.27,7.7,752.7,2024-08-12 22:45:00,5.69,4.56,4.53,8.32,0.9,0.6
,79.48,2.54,11.94,2.41,0.48,8.42,15.64,28.9,85.49,,3.7,752.7,2024-08-12 23:00:00,5.26,3.98,4.07,6.06,0.96,0.66
13.82,79.93,2.67,12.47,2.17,0.46,8.8,16.39,28.94,86.06,0.24,9.7,752.6,2024-08-12 23:15:00,5.33,3.98,3.39,5.65,0.99,0.69
21.88,80.41,2.84,12.86,2.26,0.45,9.15,14.79,28.95,86.21,0.05,9.2,752.5,2024-08-12 23:30:00,5.25,4.19,3.08,5.77,0.94,0.64
65.26,74.97,2.84,12.92,2.28,0.45,9.18,15.52,28.94,86.33,0.41,349.23,752.4,2024-08-12 23:45:00,5.34,4.05,3.62,6.08,1.01,0.6
,,2.86,12.87,2.17,0.45,9.17,16.49,28.99,86.39,0.15,5.67,752.1,2024-08-13 00:00:00,5.1,3.72,3.3,5.86,0.98,0.59
56.64,70.26,2.78,12.58,2.48,0.43,8.95,19.08,28.92,86.3,0.34,356.47,752.0,2024-08-13 00:15:00,5.23,3.6,3.08,5.35,0.99,0.6
33.77,75.11,2.79,12.33,2.34,0.43,8.83,16.74,28.88,86.65,0.11,5.47,752.0,2024-08-13 00:30:00,5.3,3.12,3.25,4.71,1.05,0.66
26.49,76.42,2.84,12.16,2.08,0.44,8.78,16.57,28.85,87.21,0.03,0.37,752.0,2024-08-13 00:45:00,5.18,2.94,2.78,4.48,1.02,0.63
19.13,85.22,2.84,12.62,1.9,0.43,9.02,13.55,28.9,87.15,,11.96,752.0,2024-08-13 01:00:00,5.36,2.84,2.61,4.62,1.28,0.67
18.98,151.13,3.07,13.16,2.37,0.43,9.5,11.96,28.93,87.21,0.05,325.26,752.0,2024-08-13 01:15:00,4.95,2.49,2.66,4.57,0.9,0.62
20.85,169.68,3.5,14.95,2.17,0.42,10.8,5.63,28.96,87.61,,331.55,752.0,2024-08-13 01:30:00,5.14,2.5,2.64,7.22,0.91,0.59
29.17,145.51,3.93,15.64,2.44,0.42,11.51,11.3,28.9,87.75,0.11,348.2,751.9,2024-08-13 01:45:00,4.93,3.77,2.76,5.31,1.02,0.7
34.11,127.29,3.92,15.17,2.47,0.43,11.26,15.37,28.9,87.84,0.37,20.65,751.8,2024-08-13 02:00:00,4.85,4.5,2.44,4.3,1.05,0.73
42.49,110.87,3.62,14.13,2.47,0.42,10.46,17.99,28.9,88.24,0.16,15.24,751.8,2024-08-13 02:15:00,4.99,4.91,2.61,6.87,0.9,0.64
39.98,84.61,3.29,13.34,2.79,0.41,9.77,20.79,28.9,88.51,0.61,12.72,751.8,2024-08-13 02:30:00,5.03,3.03,2.26,4.32,0.9,0.64
33.05,73.52,2.87,12.59,2.81,0.4,9.03,19.02,28.91,88.73,0.32,20.59,751.8,2024-08-13 02:45:00,4.94,2.44,2.02,3.25,0.96,0.7
39.03,67.82,2.78,12.37,2.13,0.4,8.84,17.75,28.9,89.19,0.16,32.67,752.0,2024-08-13 03:00:00,4.94,2.51,1.94,3.02,0.94,0.68
43.12,63.62,2.68,11.82,2.77,0.42,8.47,18.42,28.97,89.3,0.09,16.72,752.0,2024-08-13 03:15:00,5.07,2.26,2.01,3.41,1.0,0.73
42.51,60.96,2.69,12.03,2.74,0.44,8.59,16.7,29.0,89.47,0.03,14.63,751.9,2024-08-13 03:30:00,4.83,3.81,2.02,3.43,1.08,0.75
38.38,63.17,2.76,11.71,3.16,0.42,8.47,17.34,28.93,89.48,0.27,37.73,751.9,2024-08-13 03:45:00,4.93,7.02,2.03,3.77,1.2,0.71
33.82,70.34,2.66,11.61,2.51,0.43,8.34,17.26,29.0,89.53,0.25,3.01,752.0,2024-08-13 04:00:00,5.08,3.04,2.29,3.66,1.75,0.72
34.58,69.17,2.75,11.84,1.83,0.44,8.53,12.89,28.99,89.69,0.26,15.56,752.0,2024-08-13 04:15:00,4.94,2.73,2.15,3.37,0.95,0.6
30.22,72.77,2.94,12.45,2.12,0.44,9.01,11.41,28.99,89.63,0.09,9.47,752.0,2024-08-13 04:30:00,5.05,2.61,2.2,3.34,1.0,0.64
26.64,71.12,3.13,12.52,2.0,0.43,9.2,12.93,28.99,90.01,0.03,15.07,752.1,2024-08-13 04:45:00,4.88,2.46,2.24,3.41,1.0,0.72
24.84,71.71,3.24,12.86,2.63,0.45,9.47,13.1,29.01,90.3,0.39,10.67,752.0,2024-08-13 05:00:00,4.88,2.46,2.19,3.53,1.05,0.66
32.41,75.74,3.37,12.98,2.41,0.45,9.64,11.38,29.01,90.07,0.12,6.03,752.0,2024-08-13 05:15:00,4.77,2.54,2.04,3.46,1.03,0.68
38.38,86.37,3.49,12.89,2.41,0.43,9.69,14.67,29.04,89.93,0.3,31.0,752.1,2024-08-13 05:30:00,5.07,2.79,2.3,3.84,1.11,0.71
39.49,90.1,3.39,12.15,2.72,0.42,9.22,19.23,29.11,89.2,0.37,30.59,752.3,2024-08-13 05:45:00,4.86,2.8,2.27,3.63,1.46,0.67
41.25,89.62,3.31,11.73,2.28,0.45,8.93,15.99,29.22,88.76,0.36,22.03,752.4,2024-08-13 06:00:00,4.98,2.84,1.91,3.78,1.59,0.68
38.21,93.04,3.66,12.99,2.55,0.47,9.89,13.0,29.31,87.83,0.24,33.83,752.5,2024-08-13 06:15:00,4.93,3.55,2.13,4.46,1.02,0.76
38.27,95.01,3.66,12.29,2.5,0.46,9.51,17.75,29.41,86.83,0.25,16.84,752.5,2024-08-13 06:30:00,4.74,3.88,2.86,5.46,0.91,0.65
57.29,86.91,3.36,11.98,2.32,0.47,9.1,17.18,29.58,85.78,0.19,14.12,752.6,2024-08-13 06:45:00,4.94,3.03,2.18,3.79,0.91,0.65
42.46,80.67,3.37,11.83,2.33,0.47,9.03,17.54,29.74,84.06,0.56,30.3,752.9,2024-08-13 07:00:00,4.74,2.89,2.24,3.98,0.97,0.71
23.51,73.95,3.07,11.19,2.26,0.45,8.45,20.27,29.86,83.16,1.05,35.97,753.0,2024-08-13 07:15:00,4.93,2.89,2.34,3.92,0.99,0.71
20.82,79.0,2.85,10.77,2.74,0.45,8.05,21.33,30.02,81.19,0.93,36.59,753.0,2024-08-13 07:30:00,4.74,3.27,2.14,4.03,0.91,0.64
20.11,76.68,2.7,10.13,2.59,0.47,7.58,21.86,30.44,77.27,0.45,27.49,753.0,2024-08-13 07:45:00,4.99,3.39,1.97,5.05,1.01,0.74
28.26,74.17,2.71,10.12,2.78,0.46,7.59,20.28,30.63,74.43,0.5,33.22,753.1,2024-08-13 08:00:00,5.03,4.35,1.93,6.65,0.97,0.7
53.89,65.06,2.79,10.57,2.8,0.47,7.89,18.07,31.11,70.53,0.16,53.89,753.1,2024-08-13 08:15:00,4.99,4.86,1.78,9.08,0.97,0.7
,,3.03,10.78,2.4,0.46,8.2,18.59,31.18,67.57,0.21,90.13,753.1,2024-08-13 08:30:00,5.13,4.67,1.86,6.95,0.94,0.63
52.17,60.11,3.1,10.72,2.84,0.45,8.22,23.6,31.11,67.27,0.35,75.2,753.1,2024-08-13 08:45:00,4.95,4.03,2.15,4.86,1.8,0.77
41.79,60.59,3.05,10.89,2.67,0.46,8.27,23.87,31.29,66.25,0.24,39.39,753.2,2024-08-13 09:00:00,5.09,3.83,1.9,4.33,1.65,0.74
34.16,104.09,2.93,10.71,2.77,0.47,8.08,24.95,31.26,67.23,0.36,136.45,753.2,2024-08-13 09:15:00,5.27,4.03,1.64,4.06,1.7,0.72
33.12,128.13,2.75,10.86,3.2,0.48,8.01,29.54,32.25,61.09,0.51,79.49,753.2,2024-08-13 09:30:00,4.98,3.99,2.29,5.46,0.96,0.66
31.84,111.34,2.64,11.57,2.95,0.48,8.3,31.43,32.89,52.88,0.67,76.09,753.2,2024-08-13 09:45:00,5.46,4.37,2.53,5.72,0.99,0.69
31.13,87.05,2.49,12.13,3.11,0.46,8.48,36.51,33.3,51.34,0.41,106.61,753.2,2024-08-13 10:00:00,5.41,4.85,2.45,6.29,1.06,0.76
38.23,68.93,2.18,11.95,3.2,0.48,8.13,41.35,32.41,59.25,0.6,75.63,753.1,2024-08-13 10:15:00,5.45,4.37,2.58,6.61,1.04,0.74
40.58,58.04,1.99,11.81,3.17,0.49,7.9,42.65,32.09,64.76,0.6,123.08,753.0,2024-08-13 10:30:00,5.35,4.59,2.0,5.77,1.03,0.73
33.15,53.08,1.76,11.24,3.12,0.47,7.41,42.15,32.18,62.87,0.34,108.94,752.9,2024-08-13 10:45:00,5.47,4.7,3.99,12.66,0.93,0.6
23.98,54.55,1.67,10.81,3.21,0.45,7.11,41.26,32.03,62.74,0.39,130.91,752.7,2024-08-13 11:00:00,5.52,4.38,2.55,23.08,1.13,0.75
33.38,55.57,1.64,10.17,3.36,0.46,6.74,32.66,31.79,65.95,,151.27,752.7,2024-08-13 11:15:00,5.55,3.17,2.34,21.74,1.68,0.81
,,1.51,9.09,3.48,0.56,6.06,,31.27,68.63,,152.47,752.7,2024-08-13 11:30:00,5.66,3.66,2.04,23.92,1.09,0.72
,,1.7,9.15,3.05,0.61,6.25,,30.02,77.29,0.75,257.58,752.7,2024-08-13 11:45:00,6.74,4.79,6.67,31.98,1.14,0.8
,,1.97,10.5,3.04,0.59,7.19,,28.42,86.29,0.28,262.78,752.6,2024-08-13 12:00:00,8.26,5.64,6.09,39.29,1.06,0.71
,,2.31,12.48,2.58,0.45,8.52,,27.83,89.59,0.15,328.4,752.3,2024-08-13 12:15:00,8.23,19.86,11.15,43.35,1.88,1.24
,,2.76,13.58,2.63,0.48,9.47,,27.94,90.03,0.04,302.47,752.0,2024-08-13 12:30:00,8.22,7.04,6.58,16.59,1.84,1.31
,,3.18,19.31,3.08,0.5,12.86,,28.91,,0.03,72.66,751.8,2024-08-13 12:45:00,7.52,4.97,4.21,9.38,1.13,0.7
,,2.88,18.51,2.8,0.52,12.19,,29.54,,,12.82,751.6,2024-08-13 13:00:00,7.61,4.69,6.38,10.36,2.14,0.86
,,3.09,23.19,3.12,0.58,14.85,,30.23,68.92,0.47,48.81,751.3,2024-08-13 13:15:00,7.26,5.66,5.77,14.58,1.87,0.73
,,2.41,19.86,2.99,0.6,12.52,,30.38,69.7,0.56,61.3,751.2,2024-08-13 13:30:00,7.83,7.18,6.78,14.86,2.43,1.12
,,1.42,16.28,3.7,0.59,9.81,53.59,30.72,66.89,0.09,80.84,751.1,2024-08-13 13:45:00,8.3,9.59,4.87,17.74,1.53,0.8
,,1.42,14.66,,0.63,8.95,53.59,30.71,68.04,0.11,69.75,751.0,2024-08-13 14:00:00,7.9,7.16,3.89,19.1,1.17,0.75
,,1.96,13.79,,0.64,8.93,44.62,30.59,71.23,,113.38,751.0,2024-08-13 14:15:00,8.58,8.51,4.07,20.06,1.22,0.81
,,2.62,13.12,,0.63,9.11,38.13,30.19,73.75,,175.88,750.9,2024-08-13 14:30:00,8.79,0.25,4.39,19.52,1.19,0.77
,,1.41,15.96,,0.65,9.64,35.1,29.93,77.45,0.05,50.25,750.8,2024-08-13 14:45:00,8.4,8.86,3.75,16.33,1.14,0.73
,,1.59,15.78,,0.63,9.69,27.1,29.84,81.65,0.07,80.13,751.0,2024-08-13 15:00:00,9.02,7.98,4.54,18.95,1.15,0.7
,,2.1,15.05,,0.7,9.71,39.54,29.73,81.55,,10.18,750.8,2024-08-13 15:15:00,8.76,7.68,5.52,20.38,1.51,0.91
,,2.42,15.83,,0.66,10.39,34.32,29.71,83.05,0.07,333.56,751.0,2024-08-13 15:30:00,8.9,10.03,9.88,19.99,2.23,1.62
,,2.05,23.07,,0.62,13.94,30.08,29.81,83.21,0.61,354.38,751.2,2024-08-13 15:45:00,7.58,10.99,8.84,27.0,1.87,1.06
45.87,58.75,1.58,26.71,,,15.49,23.25,29.67,81.94,0.67,353.77,750.9,2024-08-13 16:00:00,7.66,10.86,9.2,26.98,2.08,1.14
60.92,71.77,1.75,29.49,4.32,,17.11,12.98,29.36,83.01,0.5,353.69,750.8,2024-08-13 16:15:00,8.1,9.95,6.42,21.14,1.65,0.81
62.18,78.04,2.15,25.93,3.43,,15.54,17.56,29.16,83.84,0.46,6.9,751.0,2024-08-13 16:30:00,8.52,7.58,7.11,19.46,2.12,1.13
,,2.66,21.61,3.5,,13.66,25.81,28.95,81.67,1.36,20.49,751.2,2024-08-13 16:45:00,8.64,7.31,5.82,18.81,1.44,0.73
50.47,73.98,2.38,17.61,3.5,,11.3,27.52,28.81,82.6,1.32,40.32,751.1,2024-08-13 17:00:00,8.12,,,,,
16.82,79.09,1.85,15.33,3.06,,9.66,25.01,28.55,82.54,0.83,10.97,751.3,2024-08-13 17:15:00,8.45,,,,,
4.69,75.37,2.02,13.27,3.39,,8.7,26.95,28.41,83.33,1.62,29.27,751.4,2024-08-13 17:30:00,8.25,,,,,
6.75,79.95,1.87,12.31,3.38,0.18,8.07,23.94,28.14,84.49,0.03,318.68,751.8,2024-08-13 17:45:00,7.94,,,,,
