pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene
98.8,185.46,3.16,32.52,19.51,0.4,,99.28,32.39,49.93,0.34,22.26,2023-11-21 11:15:00,75.98,3.58,10.43,0.38,3.19
90.44,173.64,2.59,26.09,18.45,0.32,,106.55,34.28,36.86,0.27,59.92,2023-11-21 11:30:00,69.11,3.19,8.64,0.32,2.61
90.44,173.64,2.08,22.38,17.7,0.29,,116.7,,1.51,0.44,43.98,2023-11-21 11:45:00,47.57,2.83,9.24,0.33,2.57
90.44,173.64,2.12,24.15,16.83,0.27,,61.6,,0.14,0.2,57.55,2023-11-21 12:00:00,38.32,1.82,6.97,0.24,1.87
89.41,172.52,2.11,24.95,15.9,0.29,15.52,120.59,27.29,43.32,0.39,98.76,2023-11-21 12:15:00,44.32,8.51,4.08,0.15,1.22
71.44,141.81,2.04,23.52,16.63,0.26,14.72,125.49,32.59,43.6,0.24,60.98,2023-11-21 12:30:00,43.71,4.69,4.34,0.15,1.39
,,1.87,20.56,16.22,0.24,13.04,127.79,32.61,43.32,0.66,32.5,2023-11-21 12:45:00,48.98,3.44,3.25,0.16,1.25
,,1.85,18.99,16.09,0.24,12.2,136.45,32.58,42.89,0.23,114.19,2023-11-21 13:00:00,50.07,2.86,3.13,0.18,1.15
,,2.17,27.26,28.0,0.28,16.78,140.6,32.85,42.1,0.24,74.76,2023-11-21 13:15:00,46.29,1.91,3.28,0.15,1.13
12.67,13.08,1.92,23.4,27.76,0.27,14.56,156.23,32.75,41.87,0.39,53.92,2023-11-21 13:30:00,47.95,1.53,2.9,0.12,0.94
81.45,84.08,1.95,22.82,26.98,0.28,14.28,150.87,32.91,40.68,0.79,41.52,2023-11-21 13:45:00,50.14,2.08,3.24,0.12,1.41
81.45,84.08,1.99,22.49,27.45,0.26,14.14,152.14,32.93,39.05,0.43,95.02,2023-11-21 14:00:00,51.58,1.97,3.18,0.11,1.06
81.45,84.08,1.95,21.7,22.95,0.28,13.7,135.35,33.15,40.46,0.4,101.6,2023-11-21 14:15:00,52.58,2.15,3.58,0.17,1.03
78.36,87.59,3.27,47.4,19.73,0.52,28.18,129.96,33.07,45.07,0.63,161.02,2023-11-21 14:30:00,43.1,1.56,3.22,0.12,1.03
61.55,106.66,3.18,51.02,21.14,0.52,30.0,147.66,32.8,46.8,0.86,178.81,2023-11-21 14:45:00,45.6,1.54,3.53,0.17,1.06
61.55,106.66,2.48,49.81,21.2,0.58,28.8,125.73,32.74,48.96,0.34,152.73,2023-11-21 15:00:00,46.54,2.32,4.12,0.29,1.45
61.55,106.66,2.33,51.28,19.6,0.62,29.46,156.68,32.45,53.45,0.77,163.72,2023-11-21 15:15:00,47.48,2.28,4.01,0.25,1.36
62.63,111.58,2.19,49.44,18.9,0.64,28.38,161.65,32.32,54.08,0.62,189.48,2023-11-21 15:30:00,48.67,2.56,4.21,0.31,1.56
70.07,149.49,2.3,52.84,15.98,0.68,30.24,150.74,32.08,57.94,0.53,166.77,2023-11-21 15:45:00,48.31,2.73,4.12,0.27,1.5
70.07,149.49,2.51,61.13,14.32,0.71,34.75,131.71,32.08,58.79,0.37,158.64,2023-11-21 16:00:00,45.93,2.49,4.68,0.24,1.68
70.07,149.49,2.48,60.99,14.24,0.7,34.65,128.79,31.96,58.38,0.79,161.07,2023-11-21 16:15:00,48.23,2.71,4.58,0.26,2.13
71.82,150.28,2.24,49.84,14.81,0.56,28.63,111.27,31.77,60.13,0.56,167.64,2023-11-21 16:30:00,49.27,2.75,4.51,0.3,2.11
81.31,154.58,2.06,39.86,12.64,0.52,23.27,119.2,31.5,67.9,0.58,147.28,2023-11-21 16:45:00,52.86,2.76,4.05,0.31,1.84
81.31,154.58,1.98,34.73,10.67,0.55,20.52,117.56,31.33,70.94,1.1,189.48,2023-11-21 17:00:00,53.69,2.12,4.11,0.29,1.77
81.31,154.58,1.96,32.62,10.37,0.53,19.41,118.5,31.17,70.74,1.05,179.49,2023-11-21 17:15:00,55.99,1.98,4.06,0.24,1.72
80.25,155.07,1.92,30.32,10.03,0.52,18.17,106.76,31.01,72.84,0.84,185.84,2023-11-21 17:30:00,55.24,2.03,4.54,0.26,1.96
74.46,157.78,2.04,36.17,9.76,0.6,21.33,90.46,30.89,74.36,0.96,175.28,2023-11-21 17:45:00,55.76,1.81,4.12,0.22,1.57
74.46,157.78,2.08,39.44,8.63,0.66,23.07,91.06,30.77,75.15,1.04,181.72,2023-11-21 18:00:00,54.38,1.8,4.67,0.27,1.67
74.46,157.78,2.21,41.97,9.62,0.66,24.49,74.11,30.73,73.32,0.94,174.89,2023-11-21 18:15:00,55.06,1.94,4.28,0.27,1.61
74.38,159.72,2.24,39.51,8.39,0.64,23.23,75.76,30.62,77.84,0.92,170.96,2023-11-21 18:30:00,54.8,2.15,5.06,0.31,1.74
73.99,171.22,2.44,41.84,7.67,0.68,24.61,63.59,30.54,80.36,0.44,127.04,2023-11-21 18:45:00,56.07,2.05,4.83,0.3,1.79
73.99,171.22,2.62,45.7,7.91,0.79,26.77,70.0,30.51,76.05,0.94,164.77,2023-11-21 19:00:00,56.67,1.95,5.45,0.29,1.74
73.99,171.22,2.5,47.03,9.33,0.84,27.37,63.18,30.48,72.99,0.71,175.65,2023-11-21 19:15:00,55.95,2.26,5.0,0.31,1.58
70.31,169.87,2.28,44.58,9.51,0.86,25.91,76.35,30.42,73.68,0.76,166.66,2023-11-21 19:30:00,58.06,2.9,5.27,0.35,1.78
50.32,161.86,2.16,43.62,9.37,0.82,25.32,73.7,30.36,75.01,0.78,173.54,2023-11-21 19:45:00,59.17,2.84,6.13,0.37,2.06
50.32,161.86,2.22,45.57,9.18,0.85,26.39,68.83,30.35,74.92,0.66,152.2,2023-11-21 20:00:00,59.02,2.54,5.89,0.35,1.95
50.32,161.86,2.36,46.95,9.99,0.93,27.22,63.5,30.41,72.71,0.6,153.59,2023-11-21 20:15:00,59.39,2.58,6.08,0.41,2.0
51.73,160.62,2.42,51.0,11.55,1.0,29.38,56.37,30.37,71.85,0.5,116.77,2023-11-21 20:30:00,58.63,2.91,6.57,0.44,2.26
59.4,153.85,2.7,53.2,12.72,1.12,30.76,53.36,30.41,70.73,0.46,59.21,2023-11-21 20:45:00,58.92,3.51,6.86,0.48,2.61
59.4,153.85,2.98,56.82,12.98,1.11,32.87,46.64,30.36,71.69,0.62,30.2,2023-11-21 21:00:00,57.7,3.94,7.06,0.56,2.78
59.4,153.85,4.72,64.03,13.58,1.18,38.03,38.58,30.29,72.57,0.25,103.92,2023-11-21 21:15:00,56.0,5.61,7.37,0.65,3.06
62.59,155.45,3.27,62.61,13.51,1.18,36.13,37.36,30.22,73.87,0.26,138.19,2023-11-21 21:30:00,57.76,5.11,7.68,0.78,3.09
79.92,164.15,3.75,67.55,13.12,1.19,39.09,24.36,30.17,74.52,0.37,156.39,2023-11-21 21:45:00,56.3,4.65,7.41,0.82,3.2
79.92,164.15,5.37,74.85,12.95,1.36,44.2,21.2,30.17,73.53,0.82,183.7,2023-11-21 22:00:00,53.63,4.78,7.62,0.8,3.27
79.92,164.15,4.38,72.32,12.52,1.34,42.09,19.78,30.13,74.3,0.37,70.89,2023-11-21 22:15:00,56.08,4.83,8.05,0.91,3.46
81.04,166.52,3.8,71.89,11.59,1.69,41.4,16.2,29.99,76.65,0.5,65.99,2023-11-21 22:30:00,56.36,5.31,8.23,1.04,3.9
87.15,179.42,3.66,73.38,11.4,1.37,42.06,12.45,29.79,78.64,0.43,159.86,2023-11-21 22:45:00,57.67,5.15,8.49,1.23,3.99
87.15,179.42,7.91,73.25,10.66,1.44,45.4,7.19,29.72,79.18,0.65,185.43,2023-11-21 23:00:00,55.5,6.28,9.78,2.9,5.33
87.15,179.42,16.06,70.58,11.14,1.55,50.55,2.81,29.72,78.84,0.56,45.29,2023-11-21 23:15:00,53.6,5.75,9.77,3.61,4.29
87.71,180.61,14.91,70.27,10.36,1.57,49.46,2.62,29.73,78.94,0.22,177.16,2023-11-21 23:30:00,54.38,6.16,10.82,4.2,6.56
90.79,187.07,18.45,70.78,9.9,1.53,52.57,1.76,29.6,80.61,0.34,223.3,2023-11-21 23:45:00,53.44,6.61,10.01,2.69,5.73
90.79,187.07,26.97,64.19,2.48,1.64,55.96,1.37,29.58,81.23,0.28,118.72,2023-11-22 00:00:00,53.65,11.69,10.77,2.04,6.5
90.79,187.07,29.13,63.12,8.16,1.69,57.13,1.09,29.54,82.11,0.7,67.35,2023-11-22 00:15:00,52.99,9.77,10.83,1.85,5.93
92.45,188.34,22.97,64.11,8.68,1.52,52.71,2.12,29.52,79.73,0.35,25.13,2023-11-22 00:30:00,56.01,11.31,12.54,3.32,5.59
101.43,195.23,10.3,64.59,9.21,1.03,42.8,12.84,29.48,75.4,0.25,265.73,2023-11-22 00:45:00,64.16,10.9,13.39,2.69,5.9
101.43,195.23,5.07,58.86,9.53,0.91,35.6,19.58,29.29,75.73,0.75,205.76,2023-11-22 01:00:00,70.84,9.06,13.98,2.13,5.76
101.43,195.23,30.4,58.88,9.77,1.03,55.93,3.82,29.34,75.39,0.61,182.73,2023-11-22 01:15:00,60.14,5.75,11.04,2.12,4.32
99.94,194.85,17.75,67.9,8.64,0.92,50.5,8.02,29.44,72.62,0.69,28.25,2023-11-22 01:30:00,67.3,4.83,9.88,1.59,4.62
91.83,192.81,8.53,69.16,6.94,0.96,43.76,10.17,29.43,72.38,0.38,50.45,2023-11-22 01:45:00,73.9,5.0,10.42,1.5,4.53
91.83,192.81,7.9,65.33,4.86,0.81,41.26,12.6,29.4,71.11,0.84,19.39,2023-11-22 02:00:00,74.7,5.27,10.17,1.84,4.51
91.83,192.81,5.36,59.91,4.72,0.69,36.39,21.75,29.38,69.51,0.61,186.69,2023-11-22 02:15:00,76.26,6.79,9.81,1.5,4.27
92.64,191.61,4.38,57.2,4.61,0.61,34.19,23.28,29.34,68.94,0.71,18.77,2023-11-22 02:30:00,76.25,6.69,8.99,1.42,3.9
97.05,185.09,3.76,51.61,4.05,0.55,30.77,29.7,29.24,69.27,0.26,5.49,2023-11-22 02:45:00,77.54,5.48,8.07,1.07,3.23
97.05,185.09,3.42,52.04,3.62,0.56,30.72,30.61,29.08,70.16,1.02,213.35,2023-11-22 03:00:00,76.36,4.58,7.63,1.0,3.01
97.05,185.09,3.35,51.68,3.54,0.6,30.48,28.06,29.05,70.79,0.35,253.59,2023-11-22 03:15:00,75.05,4.18,7.33,0.63,2.68
96.98,183.64,3.62,57.83,3.47,0.61,33.91,15.43,29.03,70.89,0.25,30.06,2023-11-22 03:30:00,71.28,4.39,6.93,0.84,2.66
96.61,175.74,3.57,58.13,4.11,0.64,34.03,16.91,29.05,70.09,0.38,28.28,2023-11-22 03:45:00,71.91,4.76,6.92,1.15,2.78
96.61,175.74,3.4,52.73,4.86,0.67,31.07,21.72,29.07,68.93,0.7,10.78,2023-11-22 04:00:00,73.26,4.82,6.93,0.97,2.73
96.61,175.74,3.35,53.22,6.26,0.62,31.28,22.01,29.05,68.14,0.36,10.06,2023-11-22 04:15:00,72.53,4.91,6.49,0.71,2.45
96.25,173.38,3.29,54.4,5.82,0.57,31.86,22.09,29.08,66.83,0.75,10.47,2023-11-22 04:30:00,71.01,4.94,6.16,0.61,2.26
94.3,160.52,3.29,56.52,5.64,0.56,32.96,21.02,29.07,66.98,0.83,10.2,2023-11-22 04:45:00,71.9,5.04,6.3,0.82,2.37
94.3,160.52,3.64,62.62,4.64,0.57,36.43,13.24,28.97,68.41,0.53,20.62,2023-11-22 05:00:00,70.39,4.35,6.21,0.97,2.37
94.3,160.52,5.21,69.4,4.11,0.55,41.23,5.76,28.82,69.89,0.14,191.43,2023-11-22 05:15:00,66.91,4.2,6.07,0.85,2.3
93.12,160.76,5.99,70.31,3.66,0.67,42.33,4.6,28.8,69.83,0.06,101.83,2023-11-22 05:30:00,67.32,4.55,6.07,1.02,2.44
86.1,162.09,5.36,69.1,3.51,0.61,41.19,4.48,28.74,71.28,0.29,33.22,2023-11-22 05:45:00,71.61,4.49,6.07,1.2,2.47
86.1,162.09,9.87,68.44,4.0,0.6,44.46,2.17,28.62,72.76,0.36,52.45,2023-11-22 06:00:00,69.24,4.39,5.98,0.66,2.2
86.1,162.09,11.26,68.82,4.19,0.6,45.78,1.95,28.66,72.14,0.61,4.81,2023-11-22 06:15:00,68.65,4.12,6.0,0.73,2.38
86.04,161.92,10.33,70.44,4.19,0.61,45.88,2.26,28.63,71.8,0.51,6.49,2023-11-22 06:30:00,70.57,4.33,6.37,0.94,2.84
85.68,161.01,15.42,69.21,3.95,0.58,49.32,1.41,28.66,70.82,0.74,13.31,2023-11-22 06:45:00,71.44,4.08,6.47,1.15,3.2
85.68,161.01,11.0,70.43,4.59,0.56,46.41,3.36,28.72,69.7,0.68,6.74,2023-11-22 07:00:00,75.06,3.82,6.67,1.49,3.57
85.68,161.01,9.57,70.8,4.84,0.63,45.46,3.93,28.72,69.85,0.37,16.87,2023-11-22 07:15:00,75.12,3.59,6.52,1.17,3.28
84.25,160.14,9.87,70.41,4.53,0.57,45.49,4.75,28.73,70.55,0.16,228.81,2023-11-22 07:30:00,75.95,3.57,6.2,1.01,2.95
76.54,155.43,14.82,69.46,4.44,0.62,48.97,4.6,28.89,69.54,0.49,7.23,2023-11-22 07:45:00,76.93,4.05,6.22,0.88,2.93
76.54,155.43,19.75,67.88,5.35,0.91,52.1,6.81,29.12,67.6,0.96,12.34,2023-11-22 08:00:00,74.0,3.89,6.26,0.95,2.82
76.54,155.43,15.09,70.68,5.83,0.71,49.82,10.65,29.31,65.51,0.76,31.0,2023-11-22 08:15:00,78.14,4.2,6.57,1.4,3.14
78.68,156.66,9.74,74.31,6.01,0.73,47.43,28.7,29.47,62.97,1.29,60.26,2023-11-22 08:30:00,80.4,10.46,6.56,1.42,3.29
90.29,163.33,13.88,66.47,6.62,0.74,46.65,24.38,29.64,62.09,1.45,51.61,2023-11-22 08:45:00,81.76,5.74,6.67,1.6,3.44
90.29,163.33,8.32,55.49,8.89,0.6,36.45,47.62,29.78,60.21,1.51,48.29,2023-11-22 09:00:00,86.07,5.08,6.14,1.35,3.02
90.29,163.33,5.14,45.05,13.92,0.57,28.45,61.57,30.09,59.9,1.44,38.75,2023-11-22 09:15:00,89.55,3.49,5.57,0.47,2.15
91.99,162.83,4.99,41.31,17.57,0.56,26.38,55.61,30.45,60.43,0.64,109.21,2023-11-22 09:30:00,87.24,4.0,5.64,0.38,1.96
101.19,159.87,5.11,42.39,19.86,0.44,27.03,65.97,30.93,54.23,0.29,79.47,2023-11-22 09:45:00,86.51,4.06,6.19,0.49,2.12
101.19,159.87,4.37,40.19,26.58,0.42,25.29,82.29,30.96,51.94,0.34,103.32,2023-11-22 10:00:00,84.29,4.1,6.02,0.35,2.04
101.19,159.87,4.06,37.71,29.14,0.4,23.75,80.82,31.18,51.93,0.41,134.93,2023-11-22 10:15:00,82.88,3.39,5.86,0.46,2.42
97.9,157.88,3.66,33.8,29.46,0.36,21.39,88.74,31.45,49.98,0.14,5.72,2023-11-22 10:30:00,83.23,3.49,5.93,0.61,2.53
80.06,147.1,3.34,29.48,29.38,0.35,18.87,93.28,31.58,47.12,0.67,38.32,2023-11-22 10:45:00,74.81,2.87,5.77,0.28,2.19
80.06,147.1,3.07,26.95,30.75,0.32,17.34,102.76,31.72,44.52,0.36,102.08,2023-11-22 11:00:00,74.98,2.49,5.34,0.22,1.81
80.06,147.1,3.08,26.45,33.43,0.33,17.08,102.85,31.95,42.96,0.6,115.0,2023-11-22 11:15:00,72.72,1.78,6.09,0.22,1.85
78.07,146.67,3.14,26.74,34.2,0.33,17.28,110.23,31.99,42.89,0.62,146.06,2023-11-22 11:30:00,70.48,1.49,5.87,0.2,1.62
67.29,144.32,3.06,26.31,33.95,0.35,16.99,116.67,32.11,42.49,0.45,154.33,2023-11-22 11:45:00,74.18,1.57,6.05,0.2,1.62
67.29,144.32,2.8,23.99,30.39,0.38,15.57,124.75,32.16,43.3,0.63,157.72,2023-11-22 12:00:00,72.99,1.63,6.03,0.2,1.58
67.29,144.32,2.69,21.51,28.3,0.31,14.19,126.46,32.32,40.69,0.7,37.77,2023-11-22 12:15:00,75.44,1.65,6.1,0.2,1.56
67.47,143.49,2.62,19.36,26.0,0.28,13.01,123.06,32.48,40.26,0.28,42.79,2023-11-22 12:30:00,72.22,1.86,6.88,0.24,1.91
68.5,139.0,2.59,19.52,27.46,0.26,13.07,124.57,32.72,37.56,0.17,338.05,2023-11-22 12:45:00,77.78,1.37,6.77,0.33,1.78
68.5,139.0,2.44,14.97,21.0,0.24,10.57,131.65,32.64,38.48,0.2,33.08,2023-11-22 13:00:00,81.21,1.53,7.12,0.23,1.74
68.5,139.0,2.33,13.43,18.54,0.25,9.68,136.86,32.72,38.91,0.21,75.03,2023-11-22 13:15:00,77.19,1.11,6.65,0.21,1.49
68.03,138.1,2.35,13.42,18.06,0.25,9.69,140.36,32.68,37.39,0.37,95.63,2023-11-22 13:30:00,79.4,1.21,6.68,0.25,1.47
65.51,133.21,2.37,13.6,17.0,0.27,9.79,136.75,32.95,34.89,0.45,178.7,2023-11-22 13:45:00,77.14,12.32,6.59,0.22,1.43
65.51,133.21,2.29,14.66,18.42,0.28,10.29,142.44,32.92,35.63,0.15,232.54,2023-11-22 14:00:00,75.01,1.93,6.02,0.21,1.35
65.51,133.21,2.14,19.55,23.1,0.37,12.72,152.85,32.98,39.33,0.22,172.52,2023-11-22 14:15:00,60.95,2.03,6.07,0.22,1.38
66.44,139.68,2.6,46.53,20.34,0.64,27.19,138.9,32.92,45.34,0.47,139.83,2023-11-22 14:30:00,43.21,2.15,5.84,0.29,1.32
71.43,174.8,2.54,45.57,17.42,0.54,26.63,165.66,32.28,51.17,0.99,189.35,2023-11-22 14:45:00,50.54,2.48,4.21,0.22,1.14
71.43,174.8,2.27,37.28,18.66,0.53,22.09,158.3,32.16,50.95,0.61,170.58,2023-11-22 15:00:00,55.9,2.41,3.61,0.26,1.23
71.43,174.8,2.24,33.76,16.13,0.52,20.23,136.97,31.89,56.27,0.67,180.67,2023-11-22 15:15:00,55.36,1.92,3.54,0.18,1.08
71.85,175.07,2.45,32.79,13.27,0.45,19.89,109.2,31.67,61.83,1.0,176.19,2023-11-22 15:30:00,59.18,1.87,3.34,0.19,1.04
74.17,176.53,5.2,44.31,12.04,0.44,28.11,81.38,31.54,61.32,0.43,148.72,2023-11-22 15:45:00,56.52,1.71,3.75,0.18,1.09
74.17,176.53,3.55,36.84,12.47,0.44,22.89,106.36,31.32,61.94,1.32,181.63,2023-11-22 16:00:00,58.05,1.34,3.53,0.18,1.01
74.17,176.53,3.05,34.29,11.21,0.41,21.15,96.33,31.19,64.07,0.71,160.43,2023-11-22 16:15:00,60.09,1.25,3.84,0.19,1.15
72.96,174.94,2.57,28.17,10.74,0.42,17.57,114.21,31.04,66.44,1.04,177.53,2023-11-22 16:30:00,64.11,1.27,3.96,0.18,1.16
66.37,166.29,2.45,27.53,9.92,0.45,17.14,103.0,30.96,68.36,1.26,185.37,2023-11-22 16:45:00,66.8,1.18,4.15,0.17,1.13
66.37,166.29,2.76,34.9,9.22,0.47,21.24,89.42,30.89,68.82,1.09,181.9,2023-11-22 17:00:00,62.02,1.29,4.48,0.18,1.16
66.37,166.29,5.7,53.58,9.8,0.53,33.36,62.03,30.79,68.24,0.88,183.63,2023-11-22 17:15:00,58.51,1.34,4.7,0.18,1.31
66.99,165.86,3.81,49.33,10.82,0.55,29.62,78.38,30.7,67.49,0.76,172.69,2023-11-22 17:30:00,59.53,1.36,4.41,0.2,1.33
70.34,163.52,2.74,42.07,11.32,0.58,24.97,81.66,30.58,69.74,1.0,183.1,2023-11-22 17:45:00,68.19,1.38,4.68,0.31,1.61
70.34,163.52,2.7,41.7,10.27,0.61,24.74,74.01,30.43,74.71,1.07,182.7,2023-11-22 18:00:00,64.51,1.41,6.06,0.28,2.05
70.34,163.52,2.62,44.53,9.52,0.72,26.16,66.91,30.3,77.11,0.56,169.26,2023-11-22 18:15:00,67.83,1.51,5.63,0.27,1.88
71.26,163.9,2.52,43.45,9.86,0.78,25.52,66.22,30.25,73.62,0.62,172.32,2023-11-22 18:30:00,65.02,1.74,5.33,0.28,1.73
76.26,165.94,2.67,50.08,11.01,0.78,29.1,58.59,30.26,69.4,0.36,123.32,2023-11-22 18:45:00,67.25,2.05,4.9,0.32,1.83
76.26,165.94,2.66,46.83,11.5,0.72,27.39,73.88,30.29,66.17,0.45,117.26,2023-11-22 19:00:00,68.32,2.35,5.54,0.36,3.16
76.26,165.94,2.55,39.08,12.56,0.72,23.26,88.91,30.35,64.35,0.46,63.02,2023-11-22 19:15:00,72.66,2.54,5.48,0.38,3.28
74.33,161.2,2.6,39.06,12.93,0.7,23.28,79.89,30.34,63.03,0.81,50.72,2023-11-22 19:30:00,77.65,2.24,5.9,0.32,3.42
63.86,135.44,2.65,40.47,12.94,0.72,24.06,73.85,30.39,61.11,0.66,56.93,2023-11-22 19:45:00,72.83,2.46,6.04,0.37,3.19
63.86,135.44,2.66,41.16,13.16,0.71,24.43,77.46,30.37,61.27,0.31,81.44,2023-11-22 20:00:00,71.57,2.23,6.69,0.38,3.04
63.86,135.44,2.63,40.69,14.47,0.71,24.16,79.76,30.37,60.22,0.4,70.69,2023-11-22 20:15:00,71.52,2.31,6.48,0.36,3.0
63.88,136.89,2.62,42.78,14.9,0.82,25.25,72.78,30.31,59.89,0.6,49.13,2023-11-22 20:30:00,70.38,2.45,6.55,0.35,2.68
63.99,144.77,2.79,45.14,14.43,0.92,26.61,63.97,30.21,60.39,0.79,42.33,2023-11-22 20:45:00,69.37,2.44,6.26,0.3,2.38
63.99,144.77,2.9,50.11,13.57,0.97,29.3,53.03,30.14,61.25,0.39,51.17,2023-11-22 21:00:00,67.59,2.77,6.27,0.35,2.51
63.99,144.77,3.09,59.96,12.97,1.12,34.6,34.75,30.06,62.25,0.61,40.8,2023-11-22 21:15:00,63.92,2.96,6.39,0.44,2.67
64.57,144.53,3.81,69.87,11.83,1.22,40.35,19.85,29.95,63.28,0.68,48.42,2023-11-22 21:30:00,60.22,3.0,6.4,0.51,2.84
67.73,143.24,5.24,78.87,11.72,1.39,46.2,11.08,29.93,63.65,1.09,23.87,2023-11-22 21:45:00,57.25,3.63,6.62,0.58,3.24
67.73,143.24,5.03,81.41,11.07,1.43,47.36,9.63,29.82,64.75,0.67,24.97,2023-11-22 22:00:00,56.95,4.33,6.85,0.84,3.55
67.73,143.24,9.84,84.57,11.03,1.66,52.87,4.72,29.68,65.6,0.61,48.17,2023-11-22 22:15:00,52.91,5.99,7.35,0.89,3.88
70.92,143.97,12.91,84.77,10.82,1.58,55.44,3.6,29.78,62.99,0.31,75.08,2023-11-22 22:30:00,52.17,10.59,7.72,1.12,4.29
88.24,147.92,14.49,86.73,10.42,1.59,57.73,2.8,29.72,63.58,0.18,157.79,2023-11-22 22:45:00,53.33,12.67,8.55,1.59,5.03
88.24,147.92,17.49,84.01,10.07,1.82,58.71,2.08,29.59,66.4,0.75,42.16,2023-11-22 23:00:00,52.91,8.73,8.09,1.16,4.72
88.24,147.92,22.14,79.8,9.4,1.86,60.24,1.31,29.47,68.67,0.96,28.16,2023-11-22 23:15:00,52.32,7.41,8.24,1.55,5.11
89.71,151.57,24.08,76.24,8.83,1.82,59.94,0.96,29.36,71.32,1.08,38.56,2023-11-22 23:30:00,52.57,7.23,8.55,1.5,5.53
97.7,171.38,32.19,71.65,8.42,1.87,64.04,1.0,29.13,73.12,0.48,235.46,2023-11-22 23:45:00,50.94,7.39,9.04,1.51,6.26
97.7,171.38,70.0,55.18,2.0,1.85,85.76,1.4,29.1,73.35,0.27,348.58,2023-11-23 00:00:00,37.18,7.51,9.6,1.44,6.68
97.7,171.38,66.42,55.47,6.78,1.95,83.04,1.14,29.07,73.75,0.27,277.39,2023-11-23 00:15:00,40.97,8.96,9.1,1.27,6.49
98.28,174.13,70.29,55.43,7.79,1.98,86.11,1.48,29.0,73.11,0.26,263.11,2023-11-23 00:30:00,40.86,9.78,9.39,1.72,6.89
101.46,189.06,71.12,55.63,6.97,1.85,86.89,1.45,29.09,69.83,1.06,27.84,2023-11-23 00:45:00,43.33,10.07,9.25,1.62,6.76
101.46,189.06,43.53,74.95,7.2,1.51,74.86,1.17,29.14,67.47,0.42,16.42,2023-11-23 01:00:00,54.56,11.04,9.16,1.6,6.56
101.46,189.06,28.08,84.85,7.6,1.36,67.64,1.25,29.08,68.26,1.02,45.5,2023-11-23 01:15:00,58.4,10.59,9.25,1.78,6.71
100.75,188.25,36.41,80.93,7.78,1.46,72.27,1.13,29.11,71.8,0.17,3.66,2023-11-23 01:30:00,54.41,8.18,8.99,1.56,6.22
96.54,183.84,46.1,75.01,7.62,1.48,76.95,0.85,28.92,74.2,1.06,216.2,2023-11-23 01:45:00,52.45,7.67,9.0,0.98,6.09
96.54,183.84,54.46,68.08,7.7,1.54,80.04,1.0,28.9,74.79,0.17,352.57,2023-11-23 02:00:00,50.93,12.5,9.8,2.73,7.21
96.54,183.84,57.15,65.25,7.05,1.51,80.72,0.98,28.89,74.64,0.91,18.06,2023-11-23 02:15:00,50.55,11.73,10.06,2.18,8.12
96.99,185.07,44.53,73.63,6.31,1.37,74.97,1.1,28.79,74.37,0.68,245.52,2023-11-23 02:30:00,55.3,12.17,10.8,2.83,9.35
99.41,192.3,44.76,81.79,5.44,1.25,79.42,1.42,28.76,72.24,0.23,134.99,2023-11-23 02:45:00,53.82,12.81,10.55,2.44,6.77
99.41,192.3,48.21,85.19,3.37,1.09,83.96,1.0,28.73,70.87,0.29,69.13,2023-11-23 03:00:00,52.58,13.44,10.03,3.65,5.94
99.41,192.3,24.7,89.98,2.9,0.86,67.61,6.83,28.7,68.79,0.45,232.74,2023-11-23 03:15:00,65.7,12.74,9.79,6.0,5.81
99.31,192.51,8.55,80.03,4.23,0.67,49.46,20.11,28.7,68.43,0.79,47.44,2023-11-23 03:30:00,76.99,9.9,8.77,3.59,6.79
98.74,193.67,6.03,70.19,6.8,0.56,42.3,27.03,28.61,69.33,0.55,27.49,2023-11-23 03:45:00,79.05,6.77,7.33,2.1,5.08
98.74,193.67,5.38,74.28,8.02,0.54,43.91,28.61,28.6,69.99,0.8,25.59,2023-11-23 04:00:00,75.86,5.22,6.63,1.55,4.14
98.74,193.67,7.22,87.68,5.83,0.58,52.39,8.11,28.51,70.45,0.08,206.99,2023-11-23 04:15:00,68.58,4.93,6.43,2.06,3.83
100.25,194.59,6.84,86.59,3.27,0.48,51.51,20.69,28.66,67.9,0.82,24.72,2023-11-23 04:30:00,70.0,6.61,7.55,5.87,3.49
108.47,199.62,4.34,69.68,2.35,0.62,40.68,42.97,28.66,67.64,0.78,19.22,2023-11-23 04:45:00,80.72,5.27,7.14,2.52,3.15
108.47,199.62,3.94,63.18,2.97,0.8,36.96,37.46,28.68,67.16,0.94,33.99,2023-11-23 05:00:00,76.21,4.31,6.19,1.21,3.41
108.47,199.62,3.96,56.34,4.67,0.81,33.4,37.51,28.71,66.79,0.93,20.1,2023-11-23 05:15:00,79.23,7.23,5.15,0.72,2.68
109.89,198.79,3.51,49.76,7.38,0.47,29.61,39.92,28.76,66.05,1.21,17.5,2023-11-23 05:30:00,76.31,9.28,6.03,1.11,3.71
117.62,193.84,3.36,56.59,7.11,0.45,33.05,36.75,28.67,67.87,0.89,15.31,2023-11-23 05:45:00,79.85,10.35,6.27,1.16,4.03
117.62,193.84,3.68,63.41,5.53,0.49,36.87,21.93,28.53,69.7,0.52,19.68,2023-11-23 06:00:00,74.59,3.54,6.01,0.65,3.26
