pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
9.0,30.0,7.14,7.02,10.34,1.03,12.3,6.89,41.93,,1.33,,,2024-10-08 20:15:00,17.74,2.81,11.24,8.66
9.0,30.0,7.11,6.86,10.16,1.02,12.06,7.06,41.37,,1.32,,,2024-10-08 20:30:00,17.58,2.76,11.06,8.52
9.0,30.0,7.1,7.06,10.12,1.01,12.17,6.95,41.27,,1.31,,,2024-10-08 20:45:00,17.7,2.75,11.02,8.49
9.0,23.42,7.12,6.84,10.15,1.01,12.05,7.23,41.34,,1.31,,,2024-10-08 21:00:00,17.73,2.76,11.05,8.51
9.0,22.0,7.16,6.53,10.21,1.02,11.88,7.79,41.53,,1.32,,,2024-10-08 21:15:00,17.72,2.77,11.11,8.56
9.0,22.0,7.16,6.77,10.14,1.01,12.11,6.7,41.33,,1.31,,,2024-10-08 21:30:00,17.72,2.76,11.04,8.51
9.0,22.0,7.18,6.95,10.11,1.01,12.27,6.78,41.22,,1.31,,,2024-10-08 21:45:00,17.73,2.75,11.01,8.48
6.17,23.67,7.14,6.61,10.06,1.01,11.87,7.14,41.08,,1.31,,,2024-10-08 22:00:00,17.63,2.73,10.96,8.44
6.0,24.0,7.12,6.9,10.16,1.02,12.14,7.31,41.38,,1.32,,,2024-10-08 22:15:00,17.71,2.76,11.06,8.52
6.0,24.0,7.12,7.27,10.14,1.01,12.46,6.68,41.33,,1.31,,,2024-10-08 22:30:00,17.82,2.76,11.04,8.51
6.0,24.0,7.13,6.9,10.06,1.01,12.16,6.69,41.06,,1.31,,,2024-10-08 22:45:00,17.74,2.73,10.96,8.44
5.06,19.89,7.11,6.99,10.12,1.01,12.22,6.79,41.24,,1.31,,,2024-10-08 23:00:00,17.77,2.75,11.01,8.49
5.0,19.0,7.11,6.87,10.29,1.03,12.08,7.06,41.76,,1.33,,,2024-10-08 23:15:00,17.7,2.79,11.18,8.61
5.0,19.0,7.2,6.76,10.2,1.02,12.21,6.77,41.52,,1.32,,,2024-10-08 23:30:00,17.66,2.77,11.11,8.55
5.0,19.0,7.17,6.83,10.08,1.01,12.14,6.92,41.14,,1.31,,,2024-10-08 23:45:00,17.69,2.74,10.98,8.46
10.6,19.81,7.16,6.85,10.09,1.01,12.18,7.2,41.16,,1.31,,,2024-10-09 00:00:00,17.69,2.74,10.99,8.47
11.0,20.0,7.09,7.22,10.35,1.03,12.32,7.29,41.96,,1.34,,,2024-10-09 00:15:00,17.77,2.81,11.25,8.66
11.0,20.0,7.1,6.97,10.29,1.03,12.12,,41.77,,1.33,,,2024-10-09 00:30:00,17.74,2.79,11.19,8.62
11.0,20.0,7.15,6.93,10.17,1.02,12.23,,41.41,,1.32,,,2024-10-09 00:45:00,17.74,2.76,11.07,8.53
6.22,25.83,7.18,6.94,10.11,1.01,12.31,,41.22,,1.31,,,2024-10-09 01:00:00,17.8,2.75,11.01,8.48
6.0,27.0,7.16,7.08,10.21,1.02,12.37,,41.53,,1.32,,,2024-10-09 01:15:00,17.77,2.77,11.11,8.56
6.0,27.0,7.24,6.73,10.13,1.01,12.24,,41.3,,1.31,,,2024-10-09 01:30:00,17.72,2.75,11.03,8.5
6.0,27.0,7.13,6.94,10.07,1.01,12.2,,41.1,,1.31,,,2024-10-09 01:45:00,17.74,2.74,10.97,8.45
4.11,32.76,7.12,7.05,10.25,1.02,12.18,,41.65,,1.32,,,2024-10-09 02:00:00,17.71,2.78,11.15,8.59
4.0,34.0,7.11,7.02,10.29,1.03,12.2,,41.77,,1.33,,,2024-10-09 02:15:00,17.69,2.79,11.19,8.62
4.0,34.0,7.19,6.76,10.19,1.02,12.14,,41.27,,1.31,,,2024-10-09 02:30:00,17.67,2.78,11.15,8.59
4.0,34.0,7.13,7.02,10.21,1.02,12.3,,41.52,,1.32,,,2024-10-09 02:45:00,17.78,2.77,11.11,8.55
5.89,25.73,7.16,6.95,10.16,1.02,12.29,,41.38,,1.32,,,2024-10-09 03:00:00,17.79,2.76,11.06,8.52
6.0,24.0,7.17,6.97,10.26,1.03,12.32,,41.69,,1.33,,,2024-10-09 03:15:00,17.77,2.79,11.16,8.6
6.0,24.0,7.16,6.79,10.2,1.02,12.1,,41.32,,1.31,,,2024-10-09 03:30:00,17.71,2.79,11.17,8.6
6.0,24.0,7.11,6.74,10.12,1.01,11.95,,41.28,,1.31,,,2024-10-09 03:45:00,17.61,2.75,11.03,8.5
7.87,30.58,7.11,7.36,10.01,1.0,12.56,,40.93,,1.3,,,2024-10-09 04:00:00,17.68,2.72,10.91,8.41
8.0,32.0,7.13,7.02,10.13,1.01,12.26,,41.48,,1.32,,,2024-10-09 04:15:00,17.72,2.77,11.09,8.54
8.0,32.0,7.08,7.05,10.0,1.0,12.19,,40.9,,1.3,,,2024-10-09 04:30:00,17.68,2.72,10.9,8.4
8.0,32.0,7.18,7.06,10.01,1.0,12.41,,40.92,,1.3,,,2024-10-09 04:45:00,17.76,2.72,10.91,8.4
6.11,24.5,7.26,6.78,10.21,1.02,12.32,,41.52,,1.32,,,2024-10-09 05:00:00,17.74,2.77,11.11,8.56
6.0,23.0,7.13,7.03,10.33,1.03,12.29,,42.07,,1.34,,,2024-10-09 05:15:00,17.66,2.82,11.29,8.7
6.0,23.0,7.16,7.08,10.31,1.03,12.44,,41.83,,1.33,,,2024-10-09 05:30:00,17.71,2.8,11.21,8.63
6.0,23.0,7.17,6.89,10.24,1.02,12.22,,41.63,,1.32,,,2024-10-09 05:45:00,17.75,2.78,11.14,8.58
11.6,32.87,7.11,7.1,10.22,1.02,12.33,,41.56,,1.32,,,2024-10-09 06:00:00,17.73,2.77,11.12,8.56
12.0,35.0,7.13,6.97,10.26,1.03,12.25,,41.7,,1.33,,,2024-10-09 06:15:00,17.67,2.79,11.16,8.6
12.0,35.0,7.16,6.87,10.23,1.02,12.15,,41.59,,1.32,,,2024-10-09 06:30:00,17.64,2.78,11.13,8.57
12.0,35.0,7.15,6.85,10.15,1.02,12.13,,41.37,,1.32,,,2024-10-09 06:45:00,17.71,2.76,11.05,8.52
10.11,48.33,7.13,6.68,10.19,1.02,11.91,,41.47,,1.32,,,2024-10-09 07:00:00,17.61,2.77,11.09,8.54
10.0,51.0,7.19,6.86,10.31,1.03,12.25,,41.84,,1.33,,,2024-10-09 07:15:00,17.74,2.8,11.21,8.63
10.0,51.0,7.12,6.96,10.24,1.02,12.22,,41.61,,1.32,,,2024-10-09 07:30:00,17.74,2.78,11.14,8.58
10.0,51.0,7.12,7.07,10.08,1.01,12.27,,41.16,,1.31,,,2024-10-09 07:45:00,17.74,2.74,10.98,8.46
15.67,58.4,7.14,6.75,10.11,1.01,12.0,,41.21,,1.31,,,2024-10-09 08:00:00,17.7,2.75,11.01,8.48
16.0,60.0,7.22,6.74,10.15,1.01,12.19,,41.35,,1.31,,,2024-10-09 08:15:00,17.72,2.76,11.05,8.51
16.0,60.0,7.24,6.82,10.18,1.02,12.26,,41.43,,1.32,,,2024-10-09 08:30:00,17.71,2.76,11.08,8.53
16.0,60.0,7.14,6.83,10.01,1.0,12.07,,40.74,,1.29,,,2024-10-09 08:45:00,17.7,2.71,10.84,8.36
13.2,35.67,7.13,6.77,10.19,1.02,11.99,,41.47,,1.32,,,2024-10-09 09:00:00,17.67,2.77,11.09,8.54
13.0,30.0,7.11,6.87,10.18,1.02,12.08,,41.45,,1.32,,,2024-10-09 09:15:00,17.7,2.77,11.08,8.54
13.0,30.0,7.12,6.83,10.18,1.02,12.07,,41.43,,1.32,,,2024-10-09 09:30:00,17.6,2.76,11.08,8.53
13.0,30.0,7.09,7.14,10.04,1.0,12.3,,41.03,,1.3,,,2024-10-09 09:45:00,17.72,2.73,10.94,8.43
13.0,30.82,7.18,6.99,9.9,0.99,12.33,,40.62,,1.29,,,2024-10-09 10:00:00,17.76,2.7,10.8,8.33
13.0,31.0,7.18,6.7,10.02,1.0,12.07,,40.94,,1.3,,,2024-10-09 10:15:00,17.71,2.72,10.92,8.41
13.0,31.0,7.08,7.01,9.99,1.0,12.18,,40.88,,1.3,,,2024-10-09 10:30:00,17.68,2.72,10.9,8.4
13.0,31.0,7.07,7.01,9.95,0.99,12.15,,40.73,,1.29,,,2024-10-09 10:45:00,17.69,2.71,10.84,8.36
13.94,26.14,7.39,7.52,10.52,1.05,12.42,,42.39,,1.35,,,2024-10-09 11:00:00,17.37,2.84,11.4,8.77
14.0,25.0,7.76,8.01,11.28,1.13,12.23,,44.75,,1.43,,,2024-10-09 11:15:00,16.77,3.04,12.18,9.36
14.0,25.0,7.71,8.19,11.28,1.13,12.33,,44.72,,1.43,,,2024-10-09 11:30:00,16.81,3.04,12.17,9.36
14.0,25.0,7.71,7.98,11.06,1.11,12.14,,43.9,,1.4,,,2024-10-09 11:45:00,16.73,2.97,11.9,9.15
,,7.67,7.97,11.3,1.13,12.07,,44.81,,1.43,,,2024-10-09 12:30:00,16.7,3.05,12.2,9.38
,,7.62,8.14,11.22,1.12,12.14,,44.57,,1.42,,,2024-10-09 12:45:00,16.78,3.03,12.12,9.32
13.39,19.18,7.69,8.16,11.23,1.12,12.25,,44.58,,1.42,,,2024-10-09 13:00:00,16.75,3.03,12.13,9.32
13.0,19.0,7.75,7.94,11.23,1.12,12.22,,44.38,,1.42,,,2024-10-09 13:15:00,16.7,3.01,12.06,9.27
13.0,19.0,7.68,8.11,11.17,1.12,12.2,,44.42,,1.42,,,2024-10-09 13:30:00,16.79,3.01,12.07,9.28
13.0,19.0,7.72,8.09,11.13,1.11,12.29,,44.29,,1.41,,,2024-10-09 13:45:00,16.83,3.0,12.03,9.25
8.33,17.36,7.74,7.94,11.2,1.12,12.21,,44.51,,1.42,,,2024-10-09 14:00:00,16.82,3.02,12.1,9.3
8.0,17.0,7.71,8.12,11.35,1.14,12.3,,44.95,,1.43,,,2024-10-09 14:15:00,16.81,3.06,12.25,9.41
8.0,17.0,7.65,7.99,11.38,1.14,12.03,,45.05,,1.44,,,2024-10-09 14:30:00,16.71,3.07,12.28,9.44
8.0,17.0,7.71,8.0,11.31,1.13,12.15,,44.84,,1.43,,,2024-10-09 14:45:00,16.76,3.05,12.21,9.38
6.11,15.33,7.76,7.89,11.23,1.12,12.16,,44.6,,1.42,,,2024-10-09 15:00:00,16.7,3.03,12.13,9.33
6.0,15.0,7.72,8.17,11.32,1.13,12.37,,44.86,,1.43,,,2024-10-09 15:15:00,16.79,3.05,12.22,9.39
6.0,15.0,7.74,8.05,11.28,1.13,12.26,,44.94,,1.43,,,2024-10-09 15:30:00,16.8,3.06,12.25,9.41
6.0,15.0,7.77,8.06,11.29,1.13,12.36,,44.78,,1.43,,,2024-10-09 15:45:00,16.82,3.04,12.19,9.37
8.8,15.0,7.78,7.96,11.32,1.13,12.32,,44.86,,1.43,,,2024-10-09 16:00:00,16.83,3.05,12.22,9.39
9.0,15.0,7.69,8.04,11.37,1.14,12.19,,45.2,,1.44,,,2024-10-09 16:15:00,16.78,3.08,12.33,9.48
9.0,15.0,7.75,7.9,11.36,1.14,12.17,,44.99,,1.44,,,2024-10-09 16:30:00,16.83,3.06,12.26,9.42
9.0,15.0,7.71,8.05,11.27,1.13,12.2,,44.71,,1.43,,,2024-10-09 16:45:00,16.79,3.04,12.17,9.35
10.89,20.79,7.67,7.99,11.24,1.12,12.14,,44.61,,1.42,,,2024-10-09 17:00:00,16.79,3.03,12.14,9.33
11.0,22.0,7.68,7.94,11.41,1.14,12.03,,45.12,,1.44,,,2024-10-09 17:15:00,16.77,3.07,12.31,9.45
11.0,22.0,7.76,7.89,11.43,1.14,12.19,,45.19,,1.44,,,2024-10-09 17:30:00,16.74,3.08,12.33,9.47
11.0,22.0,7.74,7.9,11.41,1.14,12.14,,45.14,,1.44,,,2024-10-09 17:45:00,16.74,3.07,12.31,9.46
17.61,32.69,7.63,8.04,11.44,1.14,12.06,,45.2,,1.44,,,2024-10-09 18:00:00,16.76,3.08,12.33,9.48
18.0,35.0,7.68,8.07,11.53,1.15,12.16,,45.5,,1.45,,,2024-10-09 18:15:00,16.78,3.1,12.43,9.55
18.0,35.0,7.73,7.91,11.46,1.15,12.12,,45.29,,1.45,,,2024-10-09 18:30:00,16.8,3.09,12.36,9.5
18.0,35.0,7.76,7.76,11.33,1.13,12.05,,45.11,,1.44,,,2024-10-09 18:45:00,16.78,3.07,12.3,9.45
16.11,39.17,7.71,8.0,11.41,1.14,12.18,,45.1,,1.44,,,2024-10-09 19:00:00,16.75,3.07,12.3,9.45
16.0,40.0,7.68,8.16,11.4,1.14,12.22,,45.11,,1.44,,,2024-10-09 19:15:00,16.76,3.07,12.3,9.45
16.0,40.0,7.68,8.12,11.33,1.13,12.16,,44.9,,1.43,,,2024-10-09 19:30:00,16.81,3.05,12.23,9.4
16.0,40.0,7.76,7.85,11.28,1.13,12.14,,44.74,,1.43,,,2024-10-09 19:45:00,16.78,3.04,12.18,9.36
12.27,38.36,7.89,7.51,11.24,1.12,12.05,,44.6,,1.42,,,2024-10-09 20:00:00,16.76,3.03,12.13,9.32
12.0,38.0,7.77,7.79,11.41,1.14,12.11,,45.12,,1.44,,,2024-10-09 20:15:00,16.78,3.07,12.31,9.46
12.0,38.0,7.76,7.84,11.32,1.13,12.14,,44.87,,1.43,,,2024-10-09 20:30:00,16.76,3.05,12.22,9.39
12.0,38.0,7.76,7.72,11.2,1.12,12.07,,44.5,,1.42,,,2024-10-09 20:45:00,16.74,3.02,12.1,9.3
20.5,53.83,7.73,7.86,11.13,1.11,12.11,,44.29,,1.41,,,2024-10-09 21:00:00,16.77,3.0,12.03,9.25
21.0,57.0,7.68,7.88,11.26,1.13,12.01,,44.68,,1.43,,,2024-10-09 21:15:00,16.75,3.03,12.16,9.34
21.0,57.0,7.73,7.9,11.14,1.11,12.08,,44.51,,1.42,,,2024-10-09 21:30:00,16.78,3.02,12.1,9.3
21.0,57.0,7.71,7.74,11.16,1.12,11.96,,44.37,,1.42,,,2024-10-09 21:45:00,16.71,3.01,12.06,9.27
15.33,38.91,7.75,7.94,11.21,1.12,12.16,,44.52,,1.42,,,2024-10-09 22:00:00,16.75,3.02,12.11,9.31
15.0,35.0,7.75,7.94,11.31,1.13,12.21,,44.84,,1.43,,,2024-10-09 22:15:00,16.81,3.05,12.21,9.38
15.0,35.0,7.71,8.11,11.3,1.13,12.31,,44.82,,1.43,,,2024-10-09 22:30:00,16.87,3.05,12.2,9.38
15.0,35.0,7.78,7.76,11.19,1.12,12.13,,44.48,,1.42,,,2024-10-09 22:45:00,16.82,3.02,12.09,9.29
25.27,48.98,7.74,7.91,11.16,1.12,12.14,,44.38,,1.42,,,2024-10-09 23:00:00,16.79,3.01,12.06,9.27
26.0,52.0,7.77,7.83,11.24,1.12,12.16,,44.62,,1.42,,,2024-10-09 23:15:00,16.77,3.03,12.14,9.33
26.0,52.0,7.79,7.87,11.27,1.13,12.27,,44.71,,1.43,,,2024-10-09 23:30:00,16.8,3.04,12.17,9.35
26.0,52.0,7.71,8.03,11.14,1.11,12.19,,44.33,,1.41,,,2024-10-09 23:45:00,16.77,3.01,12.04,9.26
21.33,44.7,7.78,7.9,11.18,1.12,12.25,,44.44,,1.42,,,2024-10-10 00:00:00,16.8,3.02,12.08,9.29
21.0,43.0,7.71,8.03,11.31,1.13,12.21,,44.83,,1.43,,,2024-10-10 00:15:00,16.81,3.05,12.21,9.38
21.0,43.0,7.75,7.92,11.26,1.13,12.17,,44.7,,1.43,,,2024-10-10 00:30:00,16.77,3.04,12.17,9.35
21.0,43.0,7.83,7.75,11.19,1.12,12.18,,44.48,,1.42,,,2024-10-10 00:45:00,16.76,3.02,12.09,9.29
24.78,50.5,7.85,7.59,11.22,1.12,12.06,,44.55,,1.42,,,2024-10-10 01:00:00,16.71,3.02,12.12,9.31
25.0,52.0,7.82,7.68,11.34,1.13,12.12,,44.91,,1.43,,,2024-10-10 01:15:00,16.74,3.06,12.24,9.41
25.0,52.0,7.78,7.85,11.3,1.13,12.14,,44.8,,1.43,,,2024-10-10 01:30:00,16.77,3.04,12.2,9.37
25.0,52.0,7.77,7.79,11.2,1.12,12.12,,44.5,,1.42,,,2024-10-10 01:45:00,16.76,3.02,12.1,9.3
10.83,42.83,7.76,7.75,11.24,1.12,12.03,,44.62,,1.42,,,2024-10-10 02:00:00,16.75,3.03,12.14,9.33
10.0,41.0,7.68,8.02,11.46,1.15,12.13,,45.28,,1.45,,,2024-10-10 02:15:00,16.74,3.09,12.36,9.5
10.0,41.0,7.72,8.01,11.31,1.13,12.15,,44.83,,1.43,,,2024-10-10 02:30:00,16.71,3.05,12.21,9.38
10.0,41.0,7.7,7.89,11.17,1.12,12.1,,44.42,,1.42,,,2024-10-10 02:45:00,16.79,3.01,12.07,9.28
14.72,36.07,7.79,7.8,11.16,1.11,12.14,,44.17,,1.41,,,2024-10-10 03:00:00,16.8,2.99,11.99,9.22
15.0,35.0,7.67,8.28,11.35,1.13,12.36,,44.94,,1.43,,,2024-10-10 03:15:00,16.84,3.06,12.24,9.41
15.0,35.0,7.74,7.84,11.3,1.13,12.08,,44.79,,1.43,,,2024-10-10 03:30:00,16.74,3.04,12.2,9.37
15.0,35.0,7.75,7.9,11.2,1.12,12.21,,44.32,,1.41,,,2024-10-10 03:45:00,16.79,3.0,12.04,9.25
16.89,48.16,7.73,8.05,11.27,1.13,12.26,,44.71,,1.43,,,2024-10-10 04:00:00,16.85,3.04,12.17,9.35
17.0,51.0,7.74,8.14,11.38,1.14,12.4,,45.03,,1.44,,,2024-10-10 04:15:00,16.86,3.06,12.28,9.43
17.0,51.0,7.85,7.62,11.38,1.14,12.11,,45.03,,1.44,,,2024-10-10 04:30:00,16.81,3.06,12.28,9.43
17.0,51.0,7.79,7.68,11.21,1.12,12.04,,44.55,,1.42,,,2024-10-10 04:45:00,16.73,3.02,12.11,9.31
8.5,41.13,7.7,8.2,11.35,1.13,12.37,,44.94,,1.43,,,2024-10-10 05:00:00,16.78,3.06,12.25,9.41
8.0,39.0,7.7,7.93,11.52,1.15,12.13,,45.47,,1.45,,,2024-10-10 05:15:00,16.7,3.1,12.42,9.54
8.0,39.0,7.82,7.8,11.24,1.12,12.23,,44.86,,1.43,,,2024-10-10 05:30:00,16.79,3.05,12.22,9.39
8.0,39.0,7.76,7.96,11.28,1.13,12.23,,44.73,,1.43,,,2024-10-10 05:45:00,16.79,3.04,12.18,9.36
23.11,58.73,7.75,7.93,11.32,1.13,12.15,,44.86,,1.43,,,2024-10-10 06:00:00,16.75,3.05,12.22,9.39
24.0,63.0,7.82,7.75,11.43,1.14,12.18,,45.19,,1.44,,,2024-10-10 06:15:00,16.78,3.08,12.33,9.47
24.0,63.0,7.74,7.98,11.28,1.13,12.21,,44.95,,1.43,,,2024-10-10 06:30:00,16.74,3.06,12.25,9.41
24.0,63.0,7.77,7.95,11.26,1.13,12.27,,44.68,,1.43,,,2024-10-10 06:45:00,16.72,3.04,12.16,9.35
19.28,54.78,7.74,7.6,11.22,1.12,11.82,,44.56,,1.42,,,2024-10-10 07:00:00,16.68,3.03,12.13,9.32
19.0,53.0,7.75,7.76,11.36,1.14,12.05,,44.97,,1.44,,,2024-10-10 07:15:00,16.73,3.06,12.26,9.42
19.0,53.0,7.82,7.82,11.35,1.14,12.21,,44.96,,1.44,,,2024-10-10 07:30:00,16.8,3.06,12.25,9.41
19.0,53.0,7.71,7.98,11.18,1.12,12.17,,44.45,,1.42,,,2024-10-10 07:45:00,16.8,3.02,12.08,9.29
26.56,45.6,7.64,8.29,11.18,1.12,12.3,,44.44,,1.42,,,2024-10-10 08:00:00,16.81,3.01,12.08,9.28
27.0,44.0,7.79,7.98,11.21,1.11,12.33,,44.13,,1.41,,,2024-10-10 08:15:00,16.8,3.04,12.17,9.35
27.0,44.0,7.77,7.94,11.21,1.12,12.22,,44.54,,1.42,,,2024-10-10 08:30:00,16.8,3.02,12.12,9.31
27.0,44.0,7.69,8.01,11.09,1.11,12.15,,44.18,,1.41,,,2024-10-10 08:45:00,16.81,2.99,12.0,9.22
10.2,22.62,7.75,7.81,11.18,1.12,12.13,,44.44,,1.42,,,2024-10-10 09:00:00,16.78,3.01,12.08,9.28
9.0,18.0,7.71,7.91,11.25,1.12,12.13,,44.84,,1.43,,,2024-10-10 09:15:00,16.83,3.05,12.22,9.39
9.0,18.0,7.73,8.01,11.24,1.12,12.24,,44.6,,1.42,,,2024-10-10 09:45:00,16.81,3.03,12.13,9.33
19.39,41.84,7.67,8.23,11.25,1.12,12.31,,44.65,,1.42,,,2024-10-10 10:00:00,16.83,3.03,12.15,9.34
20.0,47.0,7.62,8.18,11.4,1.14,12.17,,45.11,,1.44,,,2024-10-10 10:15:00,16.73,3.07,12.3,9.45
20.0,47.0,7.68,8.03,11.24,1.12,12.14,,44.62,,1.42,,,2024-10-10 10:30:00,16.75,3.03,12.14,9.33
20.0,47.0,7.72,7.94,11.13,1.11,12.14,,44.3,,1.41,,,2024-10-10 10:45:00,16.78,3.0,12.03,9.25
10.56,28.09,7.73,7.88,11.19,1.12,12.13,,44.66,,1.43,,,2024-10-10 11:00:00,16.81,3.03,12.15,9.34
10.0,24.0,7.76,7.78,11.27,1.13,12.12,,44.72,,1.43,,,2024-10-10 11:15:00,16.76,3.04,12.17,9.35
10.0,24.0,7.65,8.01,11.25,1.13,12.03,,44.66,,1.43,,,2024-10-10 11:30:00,16.75,3.03,12.15,9.34
13.74,18.44,7.63,7.92,11.19,1.12,11.96,,44.47,,1.42,,,2024-10-10 12:00:00,16.75,3.02,12.09,9.29
14.0,17.0,7.63,8.07,11.41,1.14,12.07,,45.14,,1.44,,,2024-10-10 12:15:00,16.75,3.07,12.31,9.46
14.0,17.0,7.64,8.05,11.37,1.14,12.08,,45.01,,1.44,,,2024-10-10 12:30:00,16.73,3.06,12.27,9.43
14.0,17.0,7.68,7.98,11.39,1.14,12.08,,45.06,,1.44,,,2024-10-10 12:45:00,16.76,3.07,12.29,9.44
8.33,16.17,7.71,7.8,11.22,1.12,11.98,,44.56,,1.42,,,2024-10-10 13:00:00,16.73,3.02,12.12,9.31
8.0,16.0,7.77,7.96,11.29,1.13,12.28,,44.76,,1.43,,,2024-10-10 13:15:00,16.76,3.04,12.19,9.36
8.0,16.0,7.68,8.13,11.32,1.13,12.21,,44.86,,1.43,,,2024-10-10 13:30:00,16.79,3.05,12.22,9.39
8.0,16.0,7.67,7.95,11.15,1.12,12.0,,44.17,,1.41,,,2024-10-10 13:45:00,16.71,2.99,11.99,9.22
10.83,16.82,7.74,7.85,11.3,1.13,12.14,,44.81,,1.43,,,2024-10-10 14:00:00,16.8,3.05,12.2,9.38
11.0,17.0,7.75,7.85,11.31,1.13,12.14,,44.84,,1.43,,,2024-10-10 14:15:00,16.79,3.05,12.21,9.38
11.0,17.0,7.68,8.21,11.3,1.13,12.33,,44.81,,1.43,,,2024-10-10 14:30:00,16.83,3.05,12.2,9.38
11.0,17.0,7.69,8.0,11.17,1.11,12.15,,44.04,,1.4,,,2024-10-10 14:45:00,16.77,2.98,11.95,9.19
13.0,17.0,7.89,7.9,11.87,1.19,12.47,8.1,46.53,,1.49,,,2024-10-10 15:30:00,16.73,3.19,12.78,9.81
13.0,17.0,7.75,8.3,11.42,1.14,12.56,8.04,44.72,,1.43,,,2024-10-10 15:45:00,16.74,3.04,12.17,9.35
,,7.78,8.29,11.62,1.16,12.62,8.56,45.77,,1.46,,,2024-10-10 16:00:00,16.85,3.13,12.52,9.62
,,7.87,8.06,11.44,1.14,12.58,8.34,45.42,,1.45,,,2024-10-10 16:15:00,16.84,3.1,12.41,9.53
,,7.74,8.2,11.45,1.14,12.45,7.93,45.26,,1.45,,,2024-10-10 16:30:00,16.78,3.08,12.35,9.49
,,7.67,8.2,11.31,1.13,12.3,7.66,44.82,,1.43,,,2024-10-10 16:45:00,16.76,3.05,12.21,9.38
8.0,26.0,7.74,8.07,11.21,1.12,12.29,8.05,44.5,,1.42,,,2024-10-10 17:00:00,16.75,3.02,12.1,9.3
8.0,26.0,7.75,7.96,11.46,1.15,12.19,8.27,45.29,,1.45,,,2024-10-10 17:15:00,16.74,3.09,12.36,9.5
8.0,26.0,7.73,8.12,11.28,1.13,12.31,7.18,44.96,,1.44,,,2024-10-10 17:30:00,16.76,3.06,12.25,9.42
8.0,26.0,7.72,8.1,11.08,1.11,12.31,7.54,44.14,,1.41,,,2024-10-10 17:45:00,16.78,2.99,11.98,9.21
17.33,35.87,7.76,8.11,11.05,1.1,12.36,8.5,44.04,,1.4,,,2024-10-10 18:00:00,16.84,2.98,11.95,9.19
18.0,38.0,7.76,8.12,11.16,1.12,12.43,7.8,44.58,,1.42,,,2024-10-10 18:15:00,16.79,3.03,12.13,9.32
18.0,38.0,7.6,8.43,11.26,1.13,12.33,7.59,44.66,,1.43,,,2024-10-10 18:30:00,16.82,3.03,12.15,9.34
18.0,38.0,7.69,7.99,11.36,1.14,12.12,10.1,44.97,,1.44,,,2024-10-10 18:45:00,16.78,3.06,12.26,9.42
15.17,33.89,7.77,7.83,11.28,1.13,12.14,13.72,44.54,,1.42,,,2024-10-10 19:00:00,16.78,3.02,12.11,9.31
15.0,33.0,7.7,8.0,11.37,1.14,12.17,10.79,45.0,,1.44,,,2024-10-10 19:15:00,16.8,3.06,12.27,9.43
15.0,33.0,7.76,7.7,11.38,1.14,12.0,9.92,45.03,,1.44,,,2024-10-10 19:30:00,16.77,3.06,12.28,9.43
15.0,33.0,7.7,8.1,11.25,1.13,12.25,9.07,44.65,,1.43,,,2024-10-10 19:45:00,16.83,3.03,12.15,9.34
