pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
11.71,86.88,8.81,15.07,32.22,0.74,15.17,5.82,34.67,,3.17,253.85,999.45,2022-08-09 17:15:00,20.33,,,
11.0,78.0,9.62,14.37,31.2,1.71,15.45,5.74,34.48,,3.03,247.97,999.6,2022-08-09 17:30:00,19.28,,,
11.0,78.0,11.68,15.06,31.35,2.45,17.5,5.42,34.17,,2.79,241.67,999.79,2022-08-09 17:45:00,16.71,,,
11.0,78.0,12.14,19.08,31.67,1.02,20.02,5.41,33.88,,2.23,237.26,,2022-08-09 18:00:00,19.22,,,
11.0,90.42,23.6,33.91,31.68,1.19,37.24,5.96,33.64,,2.08,250.83,,2022-08-09 18:15:00,51.21,,,
11.0,104.0,20.63,37.31,31.19,1.12,36.61,5.23,33.39,,2.02,244.14,,2022-08-09 18:30:00,39.11,,,
11.0,104.0,18.23,34.18,30.56,2.52,33.01,6.05,33.41,,2.94,234.32,,2022-08-09 18:45:00,31.87,,,
11.0,104.0,18.96,26.36,31.09,2.4,29.44,5.7,33.42,,3.49,236.47,,2022-08-09 19:00:00,24.98,,,
20.04,95.88,17.11,23.81,31.85,0.38,26.58,5.85,33.3,,3.14,237.45,,2022-08-09 19:15:00,25.82,,,
22.0,87.0,16.94,24.59,31.21,0.69,26.83,5.77,33.12,,2.93,235.62,,2022-08-09 19:30:00,29.57,,,
22.0,87.0,12.1,24.79,31.31,1.31,23.02,5.99,32.96,,2.71,239.0,,2022-08-09 19:45:00,25.48,,,
22.0,87.0,13.31,23.92,31.19,1.5,23.53,5.72,32.8,,2.47,236.38,,2022-08-09 20:00:00,26.01,,,
18.71,80.31,14.29,25.56,31.42,0.78,25.22,5.5,32.63,,1.97,242.42,,2022-08-09 20:15:00,28.77,,,
18.0,73.0,17.49,31.28,30.78,0.02,30.86,5.62,32.51,,2.48,240.22,,2022-08-09 20:30:00,32.86,,,
18.0,73.0,,,,,,,32.36,,2.25,238.96,,2022-08-09 20:45:00,,,,
18.0,73.0,19.63,33.62,30.82,0.38,33.85,5.42,32.16,,2.05,239.32,,2022-08-09 21:00:00,32.19,,,
22.11,81.12,17.3,32.35,31.2,1.01,31.28,5.41,31.99,,2.0,234.42,,2022-08-09 21:15:00,32.34,,,
23.0,90.0,19.36,34.28,30.65,1.99,33.98,5.3,31.75,,1.98,245.84,,2022-08-09 21:30:00,36.06,,,
23.0,90.0,19.47,34.59,29.24,0.35,34.22,5.87,31.68,,2.59,246.54,,2022-08-09 21:45:00,34.77,,,
23.0,90.0,13.96,25.38,29.67,0.45,24.85,5.81,31.7,,2.75,240.77,,2022-08-09 22:00:00,24.55,,,
23.81,81.6,11.92,21.77,31.25,0.74,21.28,5.7,31.54,,2.37,242.26,,2022-08-09 22:15:00,23.05,,,
24.0,72.0,11.72,20.8,30.54,0.21,20.6,5.58,31.37,,2.23,234.64,,2022-08-09 22:30:00,23.91,,,
24.0,72.0,11.77,22.03,30.18,0.1,21.29,5.86,31.16,,1.93,233.11,,2022-08-09 22:45:00,23.16,,,
24.0,72.0,13.08,19.67,30.45,0.14,21.08,5.17,30.96,,1.99,228.2,,2022-08-09 23:00:00,25.09,,,
18.24,63.6,13.82,19.38,30.85,0.37,21.54,5.52,30.86,,2.08,236.54,,2022-08-09 23:15:00,22.29,,,
17.0,54.0,13.4,21.75,30.34,0.38,22.46,5.92,30.73,,1.91,245.54,,2022-08-09 23:30:00,21.94,,,
17.0,54.0,13.11,20.06,29.54,0.83,21.33,5.44,30.56,,1.34,255.62,,2022-08-09 23:45:00,20.96,,,
17.0,54.0,12.76,19.51,30.76,0.18,20.76,6.19,30.4,,1.85,250.86,,2022-08-10 00:00:00,23.47,,,
16.19,54.96,15.8,21.28,31.1,0.61,24.18,5.71,30.38,,2.57,243.01,,2022-08-10 00:15:00,24.96,,,
16.0,56.0,15.87,26.15,30.57,0.9,26.83,5.6,30.36,,3.0,238.74,,2022-08-10 00:30:00,30.25,,,
16.0,56.0,15.81,25.34,28.89,1.1,26.34,5.39,30.27,,2.85,239.25,,2022-08-10 00:45:00,27.89,,,
16.0,56.0,16.19,27.36,28.68,1.0,27.73,5.58,30.15,,3.04,232.67,,2022-08-10 01:00:00,29.55,,,
15.18,,16.29,28.47,29.39,0.85,28.39,5.18,30.04,,3.45,230.69,,2022-08-10 01:15:00,32.18,,,
15.0,,14.53,24.11,29.38,0.5,24.62,5.73,29.88,,3.31,233.28,,2022-08-10 01:30:00,27.51,,,
15.0,,13.11,21.18,29.68,0.31,21.93,5.1,29.68,,2.98,234.1,,2022-08-10 01:45:00,22.94,,,
15.0,,13.22,21.2,29.41,0.72,22.03,5.45,29.5,,2.61,236.65,,2022-08-10 02:00:00,20.64,,,
15.82,,12.62,21.58,29.63,0.29,21.74,5.5,29.32,,2.56,238.97,,2022-08-10 02:15:00,24.94,,,
16.0,,13.62,20.56,29.36,0.17,22.01,5.3,29.18,,2.58,242.59,,2022-08-10 02:30:00,22.31,,,
16.0,,11.81,19.67,29.45,0.4,20.06,5.46,29.05,,2.0,243.64,,2022-08-10 02:45:00,23.1,,,
16.0,,11.79,19.25,29.34,1.1,19.81,5.73,29.01,,2.35,240.15,,2022-08-10 03:00:00,24.38,,,
11.07,,13.26,20.21,29.05,,21.53,5.48,28.95,,2.22,231.45,,2022-08-10 03:15:00,23.94,,,
10.0,,12.79,22.79,28.75,0.62,22.53,5.35,28.74,,2.09,228.57,,2022-08-10 03:30:00,27.42,,,
10.0,,14.26,23.59,27.64,0.01,24.15,5.69,28.61,,2.46,242.28,,2022-08-10 03:45:00,27.1,,,
10.0,,13.96,23.67,27.65,0.06,23.95,5.43,28.57,,2.49,242.28,,2022-08-10 04:00:00,29.4,,,
14.06,,13.51,21.8,28.33,0.36,22.58,5.43,28.48,,1.97,240.39,,2022-08-10 04:15:00,29.32,,,
15.0,,13.81,19.45,28.19,0.49,21.58,5.16,28.5,,2.27,234.34,,2022-08-10 04:30:00,24.5,,,
15.0,,15.12,17.93,27.75,,21.82,5.48,28.53,,1.83,233.76,,2022-08-10 04:45:00,19.39,,,
15.0,,15.67,21.89,27.7,,24.36,5.36,28.49,,1.97,236.64,,2022-08-10 05:00:00,26.83,,,
10.13,,17.12,26.36,27.85,0.23,27.94,5.71,28.48,,2.36,234.72,,2022-08-10 05:15:00,29.0,,,
9.0,,15.9,25.79,27.43,0.24,26.64,5.57,28.47,,1.99,240.2,,2022-08-10 05:30:00,27.45,,,
9.0,,15.42,22.85,27.6,0.17,24.7,5.17,28.34,,2.15,243.84,,2022-08-10 05:45:00,25.85,,,
9.0,,18.78,27.77,26.83,0.23,30.05,5.59,28.27,,1.77,236.93,,2022-08-10 06:00:00,35.16,,,
14.76,,28.16,31.52,27.4,0.07,39.66,5.3,28.3,,2.06,237.56,,2022-08-10 06:15:00,41.84,,,
16.0,,30.21,30.5,27.15,0.69,40.79,5.39,28.51,,2.2,230.09,,2022-08-10 06:30:00,43.68,,,
16.0,,35.53,29.59,27.16,0.52,44.63,5.77,28.78,,2.73,219.27,,2022-08-10 06:45:00,48.34,,,
16.0,,37.79,25.09,26.82,0.41,44.07,5.38,29.06,,3.01,218.23,,2022-08-10 07:00:00,44.99,,,
14.36,,28.98,23.39,27.19,0.58,36.0,5.73,29.36,,3.17,223.82,,2022-08-10 07:15:00,39.81,,,
14.0,,27.07,25.38,27.15,0.05,35.51,5.7,29.63,,3.58,222.89,,2022-08-10 07:30:00,38.83,,,
14.0,,26.94,25.46,27.19,0.08,35.44,5.42,30.07,,3.56,216.7,,2022-08-10 07:45:00,42.13,,,
,,,,,,,,30.48,,3.76,220.83,,2022-08-10 08:00:00,,,,
22.11,,22.92,27.71,27.7,0.59,33.35,5.54,30.68,,3.79,225.01,,2022-08-10 08:15:00,34.06,,,
24.0,,,,27.83,,,5.17,31.13,,3.49,219.28,,2022-08-10 08:30:00,,,,
24.0,,15.17,23.47,27.69,0.76,24.82,5.58,31.29,,4.12,221.72,,2022-08-10 08:45:00,28.74,,,
24.0,,14.1,24.77,28.17,0.47,24.64,4.77,31.69,,3.83,205.44,,2022-08-10 09:00:00,26.73,,,
18.24,,16.79,28.35,28.16,0.58,28.72,5.61,31.94,,4.36,220.62,,2022-08-10 09:15:00,30.52,,,
17.0,,13.07,27.0,27.83,0.16,24.99,5.74,32.33,,4.32,218.82,,2022-08-10 09:30:00,26.74,,,
17.0,,13.6,22.92,28.37,0.23,23.24,5.56,32.51,,5.27,228.45,,2022-08-10 09:45:00,24.81,,,
17.0,,10.63,18.85,29.05,0.19,18.66,5.54,32.73,,4.67,224.07,,2022-08-10 10:00:00,21.11,,,
17.0,,10.35,16.5,30.36,,17.19,5.79,33.02,,4.68,224.13,,2022-08-10 10:15:00,16.89,,,
17.0,101.0,10.04,17.76,30.07,0.01,17.61,6.1,33.16,,5.01,223.73,,2022-08-10 10:30:00,19.56,,,
17.0,101.0,8.33,17.56,29.19,1.39,16.11,5.57,33.2,,5.62,224.98,,2022-08-10 10:45:00,20.44,,,
17.0,101.0,6.77,14.94,31.13,0.54,13.45,5.85,33.24,,5.62,231.21,,2022-08-10 11:00:00,17.13,,,
14.53,110.29,6.38,13.79,31.09,0.85,12.53,5.68,33.72,,5.0,230.79,,2022-08-10 11:15:00,15.91,,,
14.0,120.0,7.8,12.61,31.05,0.19,13.05,5.82,33.64,,5.73,233.65,,2022-08-10 11:30:00,16.12,,,
14.0,120.0,7.6,12.12,30.64,,12.64,5.75,34.07,,5.15,241.19,,2022-08-10 11:45:00,14.12,,,
14.0,120.0,6.6,11.98,31.53,,11.72,5.72,34.21,,4.93,245.23,,2022-08-10 12:00:00,15.2,,,
11.57,111.4,7.13,10.88,31.7,0.06,11.57,5.62,34.42,,5.43,235.94,,2022-08-10 12:15:00,15.62,,,
11.0,102.0,7.65,11.55,30.87,0.86,12.35,5.62,34.46,,4.79,233.4,,2022-08-10 12:30:00,16.15,,,
11.0,102.0,8.34,10.82,30.7,1.45,12.54,6.12,34.33,,5.11,240.09,,2022-08-10 12:45:00,13.54,,,
11.0,102.0,9.19,11.99,31.18,0.54,13.85,5.44,34.3,,4.65,227.04,,2022-08-10 13:00:00,16.55,,,
15.06,95.47,9.23,10.73,32.12,0.38,13.19,6.24,34.53,,4.16,230.24,,2022-08-10 13:15:00,14.52,,,
16.0,88.0,9.0,11.35,31.44,0.65,13.36,6.04,35.04,,4.65,235.56,,2022-08-10 13:30:00,15.4,,,
16.0,88.0,8.78,14.15,30.26,0.2,14.66,5.6,35.26,,4.95,227.42,,2022-08-10 13:45:00,18.55,,,
16.0,88.0,8.55,14.7,31.07,1.07,14.76,5.57,35.21,,5.02,223.01,,2022-08-10 14:00:00,19.41,,,
16.82,78.71,8.64,15.24,32.62,0.77,15.13,,35.48,,4.36,219.9,999.94,2022-08-10 14:15:00,18.55,,,
17.0,69.0,8.0,16.59,32.4,0.24,15.33,11.86,35.46,,4.93,228.74,999.79,2022-08-10 14:30:00,16.62,,,
17.0,69.0,,,32.41,,,,35.56,,4.92,228.18,999.58,2022-08-10 14:45:00,,,,
17.0,69.0,7.01,15.17,32.88,0.37,13.78,,35.59,,4.28,230.75,999.42,2022-08-10 15:00:00,14.94,,,
9.6,69.96,,,33.49,1.45,,,35.53,,4.4,233.83,999.33,2022-08-10 15:15:00,,,,
8.0,71.0,8.32,13.07,32.98,1.3,13.72,,35.82,,4.02,245.83,999.27,2022-08-10 15:30:00,15.52,,,
8.0,71.0,7.86,12.43,32.17,0.25,13.01,4.42,35.9,,4.29,228.8,999.31,2022-08-10 15:45:00,15.97,,,
8.0,71.0,7.43,12.19,34.0,0.35,12.5,5.88,35.98,,4.5,235.71,999.29,2022-08-10 16:00:00,16.09,,,
9.64,73.39,7.38,10.28,35.09,1.59,11.47,5.7,36.12,,4.46,244.15,999.26,2022-08-10 16:15:00,16.04,,,
10.0,76.0,8.55,10.97,34.52,1.95,12.78,5.57,36.24,,3.68,245.09,999.2,2022-08-10 16:30:00,11.62,,,
10.0,76.0,8.67,12.7,34.32,0.02,13.81,7.9,36.13,,4.1,239.22,999.18,2022-08-10 16:45:00,12.25,,,
10.0,76.0,7.74,12.99,34.44,0.18,13.21,,35.96,,3.57,241.31,999.23,2022-08-10 17:00:00,14.33,,,
12.47,78.39,7.83,14.96,34.44,1.5,14.32,,35.38,,3.55,239.68,999.33,2022-08-10 17:15:00,17.42,,,
13.0,81.0,9.8,15.35,33.51,0.18,16.15,,35.31,,3.25,243.49,999.45,2022-08-10 17:30:00,18.56,,,
13.0,81.0,9.23,19.07,33.16,0.4,17.66,,35.22,,2.8,238.39,999.67,2022-08-10 17:45:00,18.93,,,
13.0,81.0,9.34,22.17,32.25,0.33,19.39,,34.99,,2.5,237.25,999.92,2022-08-10 18:00:00,21.75,,,
20.0,90.0,14.11,26.01,32.32,0.69,25.31,,34.32,,2.0,235.8,,2022-08-10 18:30:00,26.84,,,
20.0,90.0,12.94,29.33,32.23,0.1,26.11,,34.03,,1.69,232.96,,2022-08-10 18:45:00,28.54,,,
20.0,90.0,14.54,31.83,32.22,0.19,28.75,,33.71,,1.64,228.34,,2022-08-10 19:00:00,32.54,,,
15.89,97.17,18.19,36.75,31.4,0.46,34.35,,33.51,,1.41,232.9,,2022-08-10 19:15:00,33.36,,,
15.0,105.0,21.76,43.91,31.74,0.77,41.07,,33.4,,1.42,222.72,,2022-08-10 19:30:00,40.77,,,
15.0,105.0,24.75,55.34,31.94,0.85,49.56,,33.38,,1.73,216.27,,2022-08-10 19:45:00,49.47,,,
15.0,105.0,25.04,56.46,32.55,0.28,50.4,,33.42,,2.0,202.09,,2022-08-10 20:00:00,47.21,,,
28.98,125.07,32.58,40.5,31.74,0.73,48.05,,31.59,,1.73,160.94,,2022-08-10 20:15:00,47.05,,,
32.0,148.0,26.6,36.35,32.07,1.09,40.95,,30.67,,1.87,169.88,,2022-08-10 20:30:00,38.8,,,
32.0,148.0,20.94,27.68,31.81,0.4,31.74,,30.28,,1.9,155.84,,2022-08-10 20:45:00,30.9,,,
32.0,148.0,15.76,28.44,31.38,1.14,27.94,,30.14,,2.02,172.67,,2022-08-10 21:00:00,31.74,,,
13.91,116.47,15.75,27.96,32.61,0.79,27.66,,30.08,,2.22,163.63,,2022-08-10 21:15:00,30.19,,,
10.0,82.0,16.16,28.66,31.95,0.29,28.41,,30.0,,1.94,168.29,,2022-08-10 21:30:00,27.0,,,
10.0,82.0,13.63,26.03,32.31,0.43,24.92,,29.98,,2.06,168.88,,2022-08-10 21:45:00,25.24,,,
