pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
,,,,,,,,,,1.57,248.91,,2022-08-08 16:00:00,,,,
23.44,44.0,8.19,10.73,21.36,1.04,12.37,2.07,25.42,72.66,1.77,246.46,,2022-08-08 16:15:00,16.22,0.0,0.05,0.02
23.46,44.05,7.6,10.88,21.3,2.02,11.96,1.03,25.3,73.19,1.74,240.93,,2022-08-08 16:30:00,15.83,0.0,0.04,0.01
23.95,45.0,7.69,10.68,21.22,1.17,11.93,,25.2,74.4,1.4,248.61,,2022-08-08 16:45:00,15.54,0.0,0.04,0.01
23.95,45.0,8.91,11.66,21.14,2.32,13.45,,24.92,75.63,1.33,242.37,,2022-08-08 17:00:00,15.25,0.0,0.04,0.01
23.95,45.0,9.84,13.02,21.39,1.79,14.93,,24.93,74.91,1.32,239.46,,2022-08-08 17:15:00,14.77,0.0,0.04,0.01
23.92,44.96,9.68,13.04,21.32,1.62,14.81,,24.78,75.32,1.53,240.16,,2022-08-08 17:30:00,14.8,0.0,0.04,0.01
23.44,44.0,8.83,12.51,21.32,1.75,13.85,,24.52,75.93,1.62,243.2,,2022-08-08 17:45:00,14.85,0.0,0.04,0.01
23.44,44.0,7.67,12.13,20.81,1.53,12.68,,24.28,76.7,1.79,234.0,,2022-08-08 18:00:00,15.14,0.0,0.05,0.02
23.44,44.0,8.12,11.76,21.31,1.07,12.86,,24.01,78.05,1.26,238.92,,2022-08-08 18:15:00,15.2,0.0,0.05,0.02
23.42,43.96,9.33,12.27,21.29,1.27,14.13,0.48,23.86,78.89,1.26,237.68,,2022-08-08 18:30:00,14.65,0.0,0.05,0.02
22.93,43.0,11.04,13.36,21.25,1.1,16.08,,23.75,79.71,1.3,246.33,,2022-08-08 18:45:00,13.71,0.0,0.05,0.02
22.93,43.0,12.32,12.96,21.2,1.05,16.91,,23.64,80.46,1.4,238.63,,2022-08-08 19:00:00,13.26,0.0,0.05,0.02
22.93,43.0,12.52,11.83,21.33,1.22,16.48,,23.28,82.55,2.02,246.34,,2022-08-08 19:15:00,13.27,0.0,0.05,0.02
22.86,42.82,13.39,11.43,21.08,1.41,16.98,,22.98,83.2,2.23,259.27,,2022-08-08 19:30:00,13.23,0.0,0.05,0.02
20.89,39.0,14.02,10.97,21.24,1.27,17.23,,22.85,83.11,1.38,225.87,,2022-08-08 19:45:00,12.97,0.0,0.06,0.02
20.89,39.0,13.69,10.66,21.23,1.3,16.79,0.68,22.72,83.13,1.3,220.14,,2022-08-08 20:00:00,13.08,0.0,0.06,0.02
20.89,39.0,12.98,10.92,21.13,0.67,16.37,,22.68,82.73,1.59,198.02,,2022-08-08 20:15:00,12.75,0.0,0.06,0.02
20.73,38.69,12.5,11.28,21.38,1.67,16.17,,22.69,81.71,1.7,154.14,,2022-08-08 20:30:00,12.84,0.0,0.06,0.02
17.32,32.0,11.72,9.91,21.19,1.09,14.78,,22.64,81.36,1.75,187.39,,2022-08-08 20:45:00,13.01,0.0,0.06,0.02
17.32,32.0,11.22,8.87,20.97,1.82,13.84,,22.57,81.26,1.68,208.53,,2022-08-08 21:00:00,12.9,0.0,0.05,0.02
17.32,32.0,10.9,9.18,21.17,0.79,13.74,0.02,22.41,81.33,1.57,217.21,,2022-08-08 21:15:00,12.63,0.0,0.05,0.02
17.43,32.22,10.67,9.0,21.3,0.68,13.46,,22.27,81.35,1.48,247.24,,2022-08-08 21:30:00,12.52,0.0,0.06,0.02
19.87,37.0,10.48,7.81,20.94,1.02,12.69,,22.15,81.62,1.58,257.9,,2022-08-08 21:45:00,12.66,0.0,0.06,0.02
19.87,37.0,9.44,7.13,21.06,0.82,11.47,,22.06,81.62,1.77,250.64,,2022-08-08 22:00:00,12.98,0.0,0.06,0.02
19.87,37.0,8.09,8.31,21.22,1.04,11.0,,21.98,81.57,1.26,252.69,,2022-08-08 22:15:00,12.64,0.0,0.06,0.02
19.69,36.64,7.97,8.52,21.3,0.99,11.0,,21.85,82.05,1.31,242.39,,2022-08-08 22:30:00,12.48,0.0,0.06,0.02
15.79,29.0,8.51,8.5,21.3,0.81,11.46,,21.75,83.5,1.18,247.54,,2022-08-08 22:45:00,12.44,0.0,0.06,0.02
15.79,29.0,8.34,8.06,20.91,1.18,11.07,2.16,21.58,85.9,1.18,239.55,,2022-08-08 23:00:00,12.49,0.0,0.06,0.02
15.79,29.0,8.06,8.26,21.15,1.2,10.96,,21.47,86.74,1.36,245.77,,2022-08-08 23:15:00,12.49,0.0,0.06,0.02
15.7,28.82,8.03,7.67,21.18,1.67,10.6,0.43,21.4,86.88,1.31,242.35,,2022-08-08 23:30:00,12.38,0.0,0.06,0.02
13.75,25.0,7.72,7.58,21.26,0.97,10.29,1.75,21.34,86.93,1.43,243.7,,2022-08-08 23:45:00,12.31,0.0,0.06,0.02
13.75,25.0,7.97,7.11,21.2,1.27,10.25,1.05,21.25,87.24,1.38,263.93,,2022-08-09 00:00:00,12.09,0.0,0.06,0.02
23.44,44.0,10.66,7.94,21.0,2.24,12.88,,22.96,79.02,2.49,240.76,,2022-08-09 09:15:00,10.98,0.0,0.04,0.01
23.51,44.13,11.03,8.24,21.51,1.01,13.34,,22.86,79.5,1.93,245.65,,2022-08-09 09:30:00,10.4,0.0,0.04,0.01
25.48,48.0,9.7,9.21,21.37,1.0,12.79,,22.89,79.74,1.89,243.06,,2022-08-09 09:45:00,10.39,0.0,0.04,0.01
25.48,48.0,8.64,9.32,21.32,1.16,12.01,0.2,23.06,79.23,2.25,245.58,,2022-08-09 10:00:00,10.52,0.0,0.04,0.01
25.48,48.0,8.41,9.55,21.37,1.72,11.91,0.92,23.04,79.25,2.2,246.31,,2022-08-09 10:15:00,10.37,0.0,0.04,0.01
25.28,47.6,7.5,9.75,21.39,1.6,11.27,,23.07,79.96,1.97,240.72,,2022-08-09 10:30:00,10.65,0.0,0.04,0.01
20.89,39.0,8.45,9.57,21.38,1.1,11.96,1.28,23.17,79.73,1.94,246.85,,2022-08-09 10:45:00,10.56,0.0,0.04,0.01
20.89,39.0,10.4,9.73,21.3,2.19,13.65,,23.27,78.85,2.41,253.97,,2022-08-09 11:00:00,10.17,0.0,0.04,0.01
20.89,39.0,11.24,9.44,21.17,2.13,14.16,,23.35,78.42,2.58,256.55,,2022-08-09 11:15:00,10.35,0.0,0.04,0.02
20.95,39.09,10.67,9.56,21.12,0.36,13.75,,23.59,77.55,2.2,241.69,,2022-08-09 11:30:00,10.11,0.0,0.04,0.01
21.91,41.0,9.65,9.87,21.3,1.5,13.11,,24.01,77.56,1.56,238.3,,2022-08-09 11:45:00,10.19,0.0,0.05,0.01
21.91,41.0,9.06,9.85,21.43,1.45,12.6,,24.18,76.75,1.59,245.12,,2022-08-09 12:00:00,10.46,0.0,0.05,0.02
21.91,41.0,8.56,9.79,21.29,1.98,12.16,1.83,24.34,75.15,1.91,253.08,,2022-08-09 12:15:00,10.97,0.0,0.04,0.02
21.93,41.04,7.4,10.62,21.48,1.39,11.67,0.81,24.43,74.91,2.21,239.47,,2022-08-09 12:30:00,11.01,0.0,0.04,0.01
22.42,42.0,6.86,10.34,21.1,1.22,11.08,,24.53,75.0,1.84,256.44,,2022-08-09 12:45:00,11.15,0.0,0.04,0.02
22.42,42.0,7.02,11.24,21.31,1.12,11.68,4.71,24.43,75.22,2.02,236.53,,2022-08-09 13:00:00,10.94,0.0,0.04,0.01
22.42,42.0,7.5,11.25,21.28,1.65,12.07,,24.44,76.7,1.26,227.94,,2022-08-09 13:15:00,10.68,0.0,0.04,0.01
22.47,42.13,8.17,10.83,21.6,2.36,12.42,,24.6,77.14,1.32,229.32,,2022-08-09 13:30:00,10.55,0.0,0.05,0.02
23.95,45.0,9.62,9.87,21.44,1.14,13.07,,24.44,77.58,1.67,227.65,,2022-08-09 13:45:00,10.79,0.0,0.05,0.02
23.95,45.0,9.83,10.33,21.31,1.69,13.48,,24.42,78.43,1.35,221.14,,2022-08-09 14:00:00,10.31,0.0,0.06,0.02
23.95,45.0,10.26,10.02,21.14,1.23,13.66,0.26,24.54,77.19,1.71,233.5,,2022-08-09 14:15:00,10.28,0.0,0.05,0.02
23.7,44.6,9.48,10.46,21.41,1.66,13.28,2.74,24.62,76.2,1.59,237.13,,2022-08-09 14:30:00,10.83,0.0,0.05,0.02
19.36,36.0,8.51,9.87,21.34,1.06,12.17,,24.19,77.12,1.88,244.32,,2022-08-09 14:45:00,11.26,0.0,0.04,0.01
19.36,36.0,8.61,10.18,21.43,1.53,12.41,,24.14,78.68,1.63,223.52,,2022-08-09 15:00:00,10.66,0.0,0.04,0.01
19.36,36.0,9.53,10.31,21.15,2.06,13.23,,23.97,80.27,1.48,223.45,,2022-08-09 15:15:00,10.53,0.0,0.04,0.02
19.31,35.91,10.47,11.14,21.19,1.21,14.43,,24.02,80.19,1.62,236.43,,2022-08-09 15:30:00,10.31,0.0,0.04,0.01
18.34,34.0,10.25,11.34,21.27,1.23,14.37,,24.14,79.86,1.59,227.21,,2022-08-09 15:45:00,10.35,0.0,0.05,0.01
18.34,34.0,10.06,9.89,21.33,1.87,13.45,,24.0,80.11,1.53,242.56,,2022-08-09 16:00:00,10.89,0.0,0.05,0.02
18.34,34.0,9.82,9.76,21.46,2.16,13.17,,24.08,78.97,1.57,239.35,,2022-08-09 16:15:00,10.8,0.0,0.05,0.02
18.2,33.73,8.17,10.13,21.46,1.68,12.03,,24.23,78.34,1.52,255.84,,2022-08-09 16:30:00,11.13,0.0,0.05,0.02
15.28,28.0,7.64,10.67,21.41,1.68,11.9,,24.39,77.69,1.32,239.7,,2022-08-09 16:45:00,11.14,0.0,0.05,0.02
15.28,28.0,6.99,11.72,21.26,1.91,11.91,,24.51,76.85,1.27,238.31,,2022-08-09 17:00:00,10.75,0.0,0.05,0.02
15.28,28.0,8.0,11.06,21.39,1.32,12.38,0.32,24.47,76.59,1.35,240.06,,2022-08-09 17:15:00,10.61,0.0,0.04,0.01
15.55,28.67,9.55,11.82,21.27,1.44,14.05,,24.44,77.05,1.31,223.31,,2022-08-09 17:30:00,10.5,0.0,0.04,0.01
21.4,40.0,12.34,12.66,21.35,1.95,16.76,,24.02,79.24,1.3,229.61,,2022-08-09 17:45:00,9.86,0.0,0.03,0.01
21.4,40.0,14.28,12.42,21.33,0.64,18.22,,23.72,80.53,1.31,214.12,,2022-08-09 18:00:00,9.79,0.0,0.04,0.01
21.4,40.0,15.59,12.3,21.35,1.26,19.22,0.96,23.34,81.81,1.25,222.75,,2022-08-09 18:15:00,9.44,0.0,0.04,0.01
21.45,40.13,17.27,11.65,21.41,1.03,20.25,,22.45,85.96,1.0,238.71,,2022-08-09 18:30:00,9.45,0.0,0.04,0.02
22.93,43.0,17.34,12.73,21.32,2.64,20.87,,22.18,87.67,0.99,256.41,,2022-08-09 18:45:00,9.19,0.0,0.04,0.02
22.93,43.0,17.93,12.23,21.4,1.11,21.09,,22.18,87.96,0.85,231.43,,2022-08-09 19:00:00,8.91,0.0,0.04,0.01
22.93,43.0,18.52,11.49,21.26,1.47,21.17,,22.28,87.77,0.99,213.64,,2022-08-09 19:15:00,8.85,0.0,0.04,0.01
22.59,42.33,,,21.34,,,1.14,,,,,,2022-08-09 19:30:00,,,,
15.28,28.0,25.21,11.79,21.23,1.2,26.75,1.28,22.32,87.71,1.13,173.37,,2022-08-09 19:45:00,8.54,0.0,0.08,0.02
15.28,28.0,26.1,11.42,21.31,0.88,27.29,,22.26,87.71,1.13,188.76,,2022-08-09 20:00:00,8.37,0.0,0.06,0.02
15.28,28.0,24.45,11.07,21.36,0.64,25.78,0.89,22.2,87.35,1.2,211.89,,2022-08-09 20:15:00,8.03,0.0,0.05,0.02
15.28,28.0,22.31,10.57,21.32,0.45,23.77,,22.14,87.18,1.09,238.99,,2022-08-09 20:30:00,8.26,0.0,0.05,0.02
15.28,28.0,20.7,10.39,21.4,0.8,22.35,0.99,22.15,86.97,0.85,239.2,,2022-08-09 20:45:00,8.6,0.0,0.04,0.02
15.28,28.0,20.63,9.75,21.24,0.3,21.94,,22.03,87.23,0.95,241.91,,2022-08-09 21:00:00,8.67,0.0,0.06,0.02
15.28,28.0,20.23,10.84,21.31,1.01,22.21,,21.9,87.25,0.9,247.89,,2022-08-09 21:15:00,8.48,0.0,0.08,0.02
15.44,28.31,19.26,10.11,21.06,1.01,21.04,,21.8,87.25,0.93,240.23,,2022-08-09 21:30:00,8.9,0.0,0.09,0.03
18.85,35.0,18.32,9.33,21.16,0.64,19.85,0.99,21.65,87.13,1.05,245.89,,2022-08-09 21:45:00,9.77,0.0,0.08,0.02
18.85,35.0,16.98,9.28,21.18,1.04,18.76,,21.5,87.33,0.91,246.7,,2022-08-09 22:00:00,9.71,0.0,0.1,0.03
18.85,35.0,17.33,8.94,21.43,1.23,18.84,,21.35,87.7,0.97,251.89,,2022-08-09 22:15:00,9.59,0.0,0.12,0.04
18.78,34.87,18.16,9.34,21.36,1.14,19.71,2.3,21.2,88.25,1.28,256.75,,2022-08-09 22:30:00,9.17,0.0,0.12,0.03
17.32,32.0,16.51,9.06,21.16,0.67,18.24,,21.12,88.75,1.12,270.45,,2022-08-09 22:45:00,9.46,0.0,0.12,0.03
17.32,32.0,14.87,9.16,21.28,0.8,16.95,,21.07,88.78,1.38,265.26,,2022-08-09 23:00:00,9.16,0.0,0.1,0.03
17.32,32.0,14.38,8.23,21.32,0.96,16.08,,20.98,88.82,1.45,281.57,,2022-08-09 23:15:00,9.56,0.0,0.1,0.03
17.21,31.78,13.49,8.3,21.36,0.75,15.38,,20.85,89.02,1.49,270.37,,2022-08-09 23:30:00,9.64,0.0,0.09,0.03
14.77,27.0,12.34,8.61,21.19,0.85,14.61,,20.76,89.02,1.44,271.36,,2022-08-09 23:45:00,9.35,0.0,0.09,0.02
14.77,27.0,11.79,8.3,21.2,0.8,14.01,,20.71,88.88,1.28,268.21,,2022-08-10 00:15:00,9.83,0.0,0.08,0.02
14.68,26.82,11.1,7.95,21.53,0.81,13.25,0.29,20.67,88.84,1.26,263.31,,2022-08-10 00:30:00,10.42,0.0,0.08,0.03
12.73,23.0,10.65,8.59,21.41,0.91,13.23,,20.57,89.02,1.2,249.78,,2022-08-10 00:45:00,10.22,0.0,0.08,0.02
12.73,23.0,11.1,8.39,21.34,0.48,13.49,,20.44,89.27,1.28,240.67,,2022-08-10 01:00:00,10.06,0.0,0.08,0.03
12.73,23.0,11.43,7.67,21.32,1.25,13.37,0.74,20.4,89.36,1.14,240.87,,2022-08-10 01:15:00,9.95,0.0,0.08,0.02
12.68,22.91,10.73,7.1,21.3,0.72,12.52,,20.32,89.31,1.05,232.38,,2022-08-10 01:30:00,10.15,0.0,0.08,0.03
11.71,21.0,9.75,7.72,21.38,0.78,12.02,0.93,20.23,89.46,1.02,239.67,,2022-08-10 01:45:00,9.94,0.0,0.08,0.02
11.71,21.0,10.21,7.33,21.41,0.56,12.19,,20.24,89.52,1.07,223.04,,2022-08-10 02:00:00,10.07,0.0,0.08,0.02
11.71,21.0,9.77,7.58,21.44,1.13,11.98,,20.34,89.2,1.0,224.07,,2022-08-10 02:15:00,10.43,0.0,0.08,0.02
11.62,20.87,9.92,7.7,21.33,1.09,12.16,,20.4,88.83,1.29,227.06,,2022-08-10 02:30:00,10.28,0.0,0.08,0.02
10.18,18.0,10.54,8.14,21.31,1.31,12.89,,20.37,88.73,0.99,231.64,,2022-08-10 02:45:00,9.6,0.0,0.08,0.02
,18.0,,,,,,,,,,,,2022-08-10 03:00:00,,,,
10.18,18.0,11.37,8.23,21.29,0.54,13.63,,20.34,88.75,1.21,231.26,,2022-08-10 03:15:00,9.63,0.0,0.07,0.02
10.04,17.78,11.34,8.17,21.34,0.29,13.56,,,,,,,2022-08-10 03:30:00,9.38,,,
7.63,13.0,11.01,7.92,21.45,0.64,13.14,,20.19,88.5,1.03,231.73,,2022-08-10 03:45:00,9.64,0.0,0.05,0.01
7.63,13.0,10.67,8.33,21.42,0.73,13.09,,20.11,88.79,0.98,233.9,,2022-08-10 04:00:00,9.53,0.0,0.05,0.02
7.63,13.0,11.18,8.35,21.39,0.79,13.53,,20.08,89.16,1.19,235.15,,2022-08-10 04:15:00,9.32,0.0,0.05,0.01
7.74,13.22,10.84,8.09,21.39,0.97,13.14,,20.08,89.34,1.11,249.56,,2022-08-10 04:30:00,9.66,0.0,0.04,0.01
10.18,18.0,10.81,7.95,21.51,0.71,13.01,0.48,20.05,89.22,1.12,244.61,,2022-08-10 04:45:00,10.02,0.0,0.04,0.01
10.18,18.0,11.31,7.49,21.4,0.13,13.18,,20.07,88.95,1.0,219.17,,2022-08-10 05:00:00,10.09,0.0,0.04,0.01
10.18,18.0,13.07,7.65,21.42,1.13,14.7,0.1,20.13,88.86,0.9,235.81,,2022-08-10 05:15:00,9.8,0.0,0.04,0.01
10.33,18.4,13.78,9.23,21.52,1.16,16.11,,20.24,88.82,0.8,244.7,,2022-08-10 05:30:00,8.99,0.0,0.04,0.01
14.77,27.0,13.35,9.59,21.42,0.6,15.95,0.79,20.31,88.72,0.96,217.15,,2022-08-10 05:45:00,9.25,0.0,0.03,0.01
14.77,27.0,15.16,9.28,21.35,1.45,17.27,,20.33,88.63,1.07,239.66,,2022-08-10 06:00:00,8.79,0.0,0.05,0.01
25.79,48.48,14.75,10.81,21.3,0.43,17.75,,23.79,77.88,1.63,236.58,,2022-08-10 09:30:00,8.7,0.0,0.04,0.02
22.42,42.0,13.3,10.99,21.05,1.03,16.67,0.18,23.92,76.27,1.99,247.35,,2022-08-10 09:45:00,9.23,0.0,0.05,0.02
22.42,42.0,,,20.95,,,,,,,,,2022-08-10 10:00:00,,,,
22.42,42.0,10.21,10.84,21.08,1.6,14.06,,24.28,73.92,1.94,237.56,,2022-08-10 10:15:00,9.87,0.0,0.04,0.02
22.6,42.36,7.86,11.39,21.24,0.91,12.44,,24.66,72.9,2.06,240.01,,2022-08-10 10:30:00,10.51,0.0,0.04,0.01
26.5,50.0,7.09,12.44,21.35,1.05,12.36,,24.75,72.41,1.77,237.57,,2022-08-10 10:45:00,10.22,0.0,0.04,0.01
26.5,50.0,7.25,12.37,21.31,0.94,12.5,,24.81,72.21,1.92,237.03,,2022-08-10 11:00:00,10.85,0.0,0.04,0.01
26.5,50.0,7.87,13.32,21.33,0.8,13.48,0.86,25.33,70.15,1.99,247.31,,2022-08-10 11:15:00,10.83,0.0,0.04,0.01
26.61,50.22,7.54,13.7,21.23,0.48,13.41,,25.61,70.61,1.64,248.03,,2022-08-10 11:30:00,10.57,0.0,0.04,0.01
29.05,55.0,7.39,12.98,21.47,0.43,12.91,,25.9,68.96,1.75,236.94,,2022-08-10 11:45:00,10.56,0.0,0.04,0.01
29.05,55.0,7.01,13.02,21.13,0.93,12.63,,26.19,67.73,1.75,233.2,,2022-08-10 12:00:00,10.52,0.0,0.03,0.01
29.05,55.0,6.92,13.73,21.19,0.86,12.92,,26.19,67.11,1.51,226.78,,2022-08-10 12:15:00,10.63,0.0,0.03,0.01
29.0,54.91,6.84,13.76,21.17,1.32,12.89,,26.3,67.03,1.8,229.73,,2022-08-10 12:30:00,10.89,0.0,0.03,0.01
28.03,53.0,7.24,14.71,21.19,1.3,13.72,,26.57,66.64,1.52,232.31,,2022-08-10 12:45:00,10.94,0.0,0.03,0.01
28.03,53.0,7.47,14.89,20.89,0.87,14.0,0.89,26.74,65.33,2.14,245.87,,2022-08-10 13:00:00,10.91,0.0,0.03,0.01
28.03,53.0,5.96,13.41,21.08,1.04,11.99,2.06,27.1,63.87,1.69,243.14,,2022-08-10 13:15:00,11.62,0.0,0.03,0.01
28.18,53.4,5.13,10.76,20.98,1.33,9.89,,26.96,63.28,2.08,240.52,,2022-08-10 13:30:00,11.74,0.0,0.03,0.01
32.62,62.0,5.34,10.24,21.1,0.93,9.79,,26.98,65.1,1.79,216.65,,2022-08-10 13:45:00,12.01,0.0,0.03,0.01
32.62,62.0,5.79,12.66,21.24,1.41,11.44,,27.0,64.58,2.09,238.48,,2022-08-10 14:00:00,11.92,0.0,0.03,0.01
32.62,62.0,5.82,13.62,21.32,0.89,11.99,1.8,26.41,67.21,1.54,233.54,,2022-08-10 14:15:00,11.58,0.0,0.03,0.01
32.31,61.2,6.57,12.96,21.41,1.2,12.23,,26.61,67.13,2.07,253.62,,2022-08-10 14:30:00,11.74,0.0,0.03,0.01
23.44,44.0,6.75,13.04,21.29,0.54,12.43,,26.76,65.92,1.99,247.87,,2022-08-10 14:45:00,11.51,0.0,0.03,0.01
23.44,44.0,6.64,13.5,21.1,1.55,12.57,1.38,26.94,65.43,2.02,253.68,,2022-08-10 15:00:00,11.45,0.0,0.03,0.01
23.44,44.0,5.78,13.8,21.42,1.07,12.04,,26.93,65.26,2.02,244.61,,2022-08-10 15:15:00,11.64,0.0,0.03,0.01
23.59,44.4,5.64,12.58,21.62,0.67,11.28,,26.23,67.02,1.9,237.78,,2022-08-10 15:30:00,12.07,0.0,0.04,0.01
28.03,53.0,7.32,14.25,21.55,0.96,13.52,,26.05,69.31,1.19,225.0,,2022-08-10 15:45:00,11.4,0.0,0.04,0.01
28.03,53.0,9.49,15.59,21.09,1.0,16.02,0.41,26.6,68.0,1.49,237.82,,2022-08-10 16:00:00,10.53,0.0,0.04,0.01
28.03,53.0,9.84,17.07,21.25,1.33,17.1,,26.43,66.33,1.66,237.35,,2022-08-10 16:15:00,10.48,0.0,0.04,0.01
27.95,52.84,9.93,18.57,21.25,0.73,17.95,,26.12,66.22,1.51,228.12,,2022-08-10 16:30:00,10.59,0.0,0.04,0.01
25.99,49.0,10.73,17.25,21.04,1.46,17.9,,26.04,68.31,1.36,222.28,,2022-08-10 16:45:00,10.8,0.0,0.04,0.01
25.99,49.0,11.75,16.23,21.22,1.56,18.18,1.15,26.3,67.28,1.76,257.34,,2022-08-10 17:00:00,10.96,0.0,0.04,0.01
25.99,49.0,12.53,16.59,21.28,0.78,19.03,,26.16,66.67,1.21,254.22,,2022-08-10 17:15:00,10.65,0.0,0.04,0.01
25.99,49.0,14.53,16.61,21.3,1.27,20.65,2.99,25.55,68.48,1.45,239.98,,2022-08-10 17:30:00,10.04,0.0,0.04,0.01
25.99,49.0,16.34,16.74,21.26,1.23,22.2,,25.32,69.69,1.17,228.47,,2022-08-10 17:45:00,9.91,0.0,0.04,0.01
25.99,49.0,17.48,16.37,21.15,1.25,22.92,0.46,25.1,71.56,1.09,216.6,,2022-08-10 18:00:00,9.71,0.0,0.04,0.01
25.99,49.0,19.63,15.96,21.24,1.2,24.47,,24.66,74.19,0.95,234.5,,2022-08-10 18:15:00,9.85,0.0,0.05,0.02
25.88,48.78,19.17,15.69,21.31,1.53,23.94,,24.14,76.24,1.36,235.95,,2022-08-10 18:30:00,9.78,0.0,0.05,0.02
23.44,44.0,17.87,14.86,21.23,1.48,22.44,0.36,23.75,78.24,1.12,244.75,,2022-08-10 18:45:00,9.75,0.01,0.05,0.02
23.44,44.0,17.23,13.02,21.33,1.86,20.93,,23.54,79.53,0.7,235.63,,2022-08-10 19:00:00,10.11,0.0,0.05,0.02
23.44,44.0,17.09,12.31,21.34,1.25,20.43,,23.39,79.66,1.13,244.83,,2022-08-10 19:15:00,10.59,0.0,0.06,0.02
23.44,44.0,17.59,12.32,21.1,0.77,20.87,,22.98,81.28,1.43,269.39,,2022-08-10 19:30:00,10.64,0.0,0.07,0.03
23.44,44.0,17.12,12.83,20.85,1.26,20.74,,22.74,82.54,0.55,188.27,,2022-08-10 19:45:00,9.97,0.01,0.06,0.02
23.44,44.0,18.14,11.83,21.12,0.82,21.07,,22.64,82.44,0.71,233.13,,2022-08-10 20:00:00,10.29,0.01,0.07,0.03
23.44,44.0,,,21.16,,,,,,,,,2022-08-10 20:15:00,,,,
23.51,44.18,20.37,10.61,21.12,1.19,22.21,,22.46,82.68,0.66,227.01,,2022-08-10 20:30:00,10.38,0.0,0.08,0.03
25.48,48.0,22.11,10.62,20.86,1.64,23.61,,22.23,83.52,1.0,196.43,,2022-08-10 20:45:00,9.85,0.0,0.08,0.03
25.48,48.0,21.63,11.1,21.07,1.33,23.48,0.03,22.06,84.35,0.97,232.77,,2022-08-10 21:00:00,9.72,0.0,0.08,0.03
25.48,48.0,19.65,11.05,21.06,0.62,21.86,0.79,22.0,84.63,0.93,218.73,,2022-08-10 21:15:00,10.29,0.01,0.1,0.03
25.21,47.48,18.88,11.14,21.01,0.87,21.27,,21.94,84.6,0.96,251.13,,2022-08-10 21:30:00,10.23,0.0,0.13,0.04
18.85,35.0,17.61,10.96,21.07,0.93,20.16,,21.9,84.94,1.15,247.41,,2022-08-10 21:45:00,10.25,0.0,0.13,0.05
18.85,35.0,16.28,10.25,21.13,1.03,18.67,,21.8,84.93,1.08,238.87,,2022-08-10 22:00:00,10.38,0.0,0.13,0.05
18.85,35.0,16.62,9.16,21.17,0.79,18.39,,21.7,84.91,1.06,237.84,,2022-08-10 22:15:00,10.37,0.0,0.14,0.05
18.85,35.0,15.14,9.77,21.25,0.76,17.51,,21.63,85.03,1.12,235.62,,2022-08-10 22:30:00,10.66,0.0,0.13,0.04
18.85,35.0,14.48,9.2,21.08,0.78,16.65,0.2,21.45,85.14,1.3,241.39,,2022-08-10 22:45:00,10.86,0.0,0.12,0.04
18.85,35.0,14.15,9.29,21.07,1.06,16.45,,21.26,85.4,1.23,248.12,,2022-08-10 23:00:00,10.57,0.0,0.12,0.04
18.85,35.0,13.68,8.55,21.11,0.78,15.68,,21.1,85.71,1.61,263.3,,2022-08-10 23:15:00,10.74,0.0,0.11,0.04
18.67,34.64,12.96,8.16,21.29,1.26,14.89,,20.97,86.19,1.63,268.36,,2022-08-10 23:30:00,10.91,0.0,0.11,0.04
14.77,27.0,11.55,8.59,21.31,1.2,13.95,,20.83,86.69,1.63,268.98,,2022-08-10 23:45:00,11.24,0.0,0.11,0.03
14.77,27.0,11.05,8.19,21.13,1.08,13.33,,20.74,86.81,1.42,268.06,,2022-08-11 00:00:00,11.58,0.0,0.1,0.03
14.77,27.0,10.69,7.95,21.12,1.02,12.91,0.61,20.67,86.96,1.44,260.06,,2022-08-11 00:15:00,11.64,0.0,0.1,0.04
14.86,27.17,10.77,7.91,21.45,0.57,12.96,,20.61,87.17,1.28,257.97,,2022-08-11 00:30:00,11.51,0.0,0.1,0.03
17.32,32.0,10.71,8.07,21.35,1.05,13.0,,20.53,87.58,1.47,247.86,,2022-08-11 00:45:00,11.26,0.0,0.1,0.03
17.32,32.0,11.45,7.02,21.02,0.67,13.04,1.43,20.53,87.85,1.35,251.31,,2022-08-11 01:00:00,11.41,0.0,0.09,0.03
17.32,32.0,10.91,6.69,21.44,0.68,12.43,,20.55,87.82,1.29,260.75,,2022-08-11 01:15:00,11.77,0.0,0.08,0.03
17.32,32.0,10.91,6.97,21.41,0.5,12.58,,20.56,87.74,1.42,254.32,,2022-08-11 01:30:00,11.61,0.0,0.08,0.03
12.22,22.0,10.93,8.19,20.89,0.96,13.23,,20.59,87.67,1.52,253.07,,2022-08-11 01:45:00,11.68,0.0,0.07,0.02
12.22,22.0,10.52,7.6,21.07,0.79,12.58,0.45,20.57,87.6,1.59,246.84,,2022-08-11 02:00:00,11.71,0.0,0.07,0.02
12.22,22.0,10.03,7.62,21.2,0.61,12.22,,20.6,87.18,1.39,261.04,,2022-08-11 02:15:00,11.46,0.0,0.07,0.03
12.2,21.96,9.71,7.02,21.25,1.57,11.63,,20.55,87.18,1.44,254.78,,2022-08-11 02:30:00,11.57,0.0,0.07,0.02
11.71,21.0,9.14,7.56,21.09,0.56,11.47,,20.45,87.53,1.41,239.52,,2022-08-11 02:45:00,11.49,0.0,0.07,0.02
