pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
9.0,10.0,8.31,5.12,16.27,0.58,9.48,6.13,30.03,89.14,1.57,255.77,1004.28,2024-08-09 22:45:00,4.5,,,
9.0,10.0,7.52,4.84,16.6,0.58,8.69,6.0,29.94,87.75,1.54,251.2,1004.16,2024-08-09 23:00:00,4.36,,,
,,7.06,4.14,16.59,0.58,7.94,5.99,29.96,84.55,1.5,246.04,1004.14,2024-08-09 23:15:00,4.11,,,
,,6.52,3.95,16.39,0.58,7.42,6.17,30.04,80.63,1.4,253.79,1004.02,2024-08-09 23:30:00,3.96,,,
,,8.96,5.23,11.86,0.57,10.06,5.92,29.89,76.41,1.17,251.47,1003.96,2024-08-09 23:45:00,7.31,,,
,,29.1,11.13,15.2,0.57,29.59,6.11,29.92,74.25,1.39,257.31,1003.89,2024-08-10 00:00:00,24.7,,,
,,17.73,7.3,15.75,0.58,18.28,6.26,29.68,72.99,1.26,266.05,1003.72,2024-08-10 00:15:00,,,,
,,6.35,3.56,15.57,0.57,7.08,6.21,29.67,71.71,1.44,255.86,1003.68,2024-08-10 00:30:00,3.61,,,
,,6.36,4.08,15.91,0.58,7.35,6.45,29.57,71.15,1.33,256.84,1003.47,2024-08-10 00:45:00,3.58,,,
,,7.08,4.05,12.03,0.57,7.91,6.63,29.36,69.05,1.23,258.65,1003.18,2024-08-10 01:00:00,3.77,,,
,,24.97,8.76,12.76,0.57,24.96,6.14,29.36,67.94,1.17,251.32,1003.08,2024-08-10 01:15:00,27.16,,,
,,23.42,10.02,12.47,0.58,24.36,6.43,29.37,68.0,1.22,252.82,1002.9,2024-08-10 01:30:00,,,,
,,5.36,3.63,12.41,0.58,6.29,6.27,29.33,63.58,1.24,260.24,1002.83,2024-08-10 01:45:00,2.84,,,
,,4.81,2.93,12.95,0.58,5.47,6.5,29.2,62.58,1.2,261.21,1002.77,2024-08-10 02:00:00,2.79,,,
,,5.44,3.09,13.74,0.57,6.07,6.34,29.07,62.01,0.76,257.03,1002.82,2024-08-10 02:15:00,2.99,,,
,,5.36,3.62,15.06,0.58,6.28,6.57,29.24,62.67,1.19,257.68,1002.76,2024-08-10 02:30:00,3.03,,,
,,5.08,3.19,15.4,0.57,5.82,6.23,29.56,60.38,1.37,242.95,1002.68,2024-08-10 02:45:00,3.06,,,
,,5.37,3.57,15.6,0.57,6.27,6.12,29.56,60.2,0.97,257.29,1002.55,2024-08-10 03:00:00,3.04,,,
,,5.85,3.31,15.8,0.57,6.52,6.39,29.4,58.06,0.78,250.93,1002.6,2024-08-10 03:15:00,2.91,,,
,,6.15,4.7,15.95,0.58,7.51,6.22,29.44,55.36,0.95,252.55,1002.61,2024-08-10 03:30:00,2.99,,,
,,5.93,4.09,16.47,0.57,7.0,6.47,29.33,53.31,1.2,251.3,1002.51,2024-08-10 03:45:00,3.14,,,
,,5.94,3.42,16.89,0.58,6.65,6.04,29.4,54.9,1.28,246.04,1002.5,2024-08-10 04:00:00,3.2,,,
,,6.55,3.93,17.67,0.58,7.41,6.16,29.38,54.21,1.17,255.71,1002.63,2024-08-10 04:15:00,3.27,,,
,,7.0,3.77,18.1,0.57,7.7,6.37,29.11,55.36,1.05,257.52,1002.67,2024-08-10 04:30:00,3.79,,,
,,7.03,3.24,17.95,0.58,7.44,6.33,29.03,53.34,1.01,251.34,1002.61,2024-08-10 04:45:00,3.63,,,
,,7.59,3.35,17.84,0.58,7.97,6.56,29.16,52.82,0.95,243.84,1002.62,2024-08-10 05:00:00,3.5,,,
,,8.56,4.6,17.45,0.58,9.41,6.11,29.26,53.85,0.95,248.3,1002.64,2024-08-10 05:15:00,4.12,,,
,,8.15,4.29,17.36,0.58,8.91,6.48,29.13,54.35,0.95,262.65,1002.87,2024-08-10 05:30:00,4.35,,,
,,8.07,3.99,17.05,0.58,8.68,6.97,29.08,53.44,0.88,257.46,1002.98,2024-08-10 05:45:00,4.37,,,
,,8.86,4.69,17.23,0.58,9.69,6.09,28.91,51.81,0.63,252.04,1003.03,2024-08-10 06:00:00,4.61,,,
,,9.94,5.87,16.98,0.58,11.21,6.29,28.9,54.07,0.73,251.7,1003.06,2024-08-10 06:15:00,5.15,,,
,,9.18,5.45,16.96,0.58,10.34,6.47,29.16,55.43,0.86,245.62,1003.12,2024-08-10 06:30:00,5.06,,,
,,9.22,4.97,16.89,0.58,10.14,6.25,29.63,54.7,0.79,247.95,1003.24,2024-08-10 06:45:00,4.78,,,
,,10.0,5.28,16.96,0.58,10.93,6.37,30.3,55.46,0.62,237.22,1003.44,2024-08-10 07:00:00,4.99,,,
,,11.39,5.84,17.05,0.59,12.39,6.45,30.98,54.6,0.63,244.88,1003.71,2024-08-10 07:15:00,5.95,,,
11.0,14.0,10.95,5.81,16.43,0.58,12.0,6.27,32.02,57.17,0.69,240.11,1003.85,2024-08-10 07:30:00,5.97,,,
11.0,14.0,11.91,6.49,15.68,0.59,13.16,6.29,33.22,61.83,0.5,219.31,1003.96,2024-08-10 07:45:00,6.33,,,
12.89,14.0,14.42,8.23,13.93,0.59,16.1,5.76,33.94,63.11,0.85,205.72,1004.25,2024-08-10 08:00:00,7.26,,,
16.0,20.8,13.55,7.29,13.83,0.59,14.9,5.94,34.33,62.21,0.88,185.71,1004.48,2024-08-10 08:15:00,6.85,,,
16.0,26.0,11.76,6.17,13.65,0.59,12.84,6.03,34.51,65.13,1.27,146.06,1004.57,2024-08-10 08:30:00,6.3,,,
16.0,26.0,11.06,6.88,14.33,0.59,12.66,6.7,34.59,65.47,1.0,212.43,1004.49,2024-08-10 08:45:00,6.08,,,
19.89,26.0,9.65,6.29,15.17,0.58,11.18,6.53,34.52,67.19,1.13,224.42,1004.49,2024-08-10 09:00:00,5.54,,,
,,9.57,6.93,15.64,0.59,11.46,6.38,34.69,68.19,1.38,228.26,1004.5,2024-08-10 09:15:00,5.64,,,
,,10.6,6.82,15.9,0.59,12.26,6.57,35.36,69.67,0.91,223.49,1004.43,2024-08-10 09:30:00,6.27,,,
,,11.13,7.12,15.9,0.59,12.84,6.16,35.85,69.9,1.17,130.13,1004.27,2024-08-10 09:45:00,5.89,,,
,,13.23,8.53,16.39,0.59,15.3,6.21,35.59,71.15,1.52,117.05,1004.14,2024-08-10 10:00:00,7.19,,,
,20.7,,,,,,,,,,,,2024-08-10 10:15:00,,,,
20.0,22.0,14.52,8.95,16.7,0.59,16.56,6.24,35.36,74.49,1.51,235.84,1004.08,2024-08-10 10:30:00,8.23,,,
20.0,22.0,13.6,8.62,16.62,0.58,15.62,6.1,,,,,,2024-08-10 10:45:00,7.46,,,
18.44,22.0,12.32,7.67,16.63,0.59,14.11,6.3,35.74,77.36,1.2,173.66,1003.67,2024-08-10 11:00:00,6.56,,,
16.0,25.4,14.66,9.32,16.69,0.59,16.87,6.49,36.21,79.74,1.12,192.34,1003.51,2024-08-10 11:15:00,8.16,,,
16.0,28.0,14.43,9.88,16.79,0.59,17.0,6.38,36.24,79.97,1.36,120.16,1003.28,2024-08-10 11:30:00,8.31,,,
16.0,28.0,14.01,8.94,16.93,0.59,16.12,6.2,35.53,79.84,1.89,92.1,1003.06,2024-08-10 11:45:00,8.54,,,
16.76,28.0,12.5,8.98,16.98,0.59,14.95,6.1,35.67,80.81,1.64,213.11,1002.85,2024-08-10 12:00:00,6.97,,,
18.0,23.47,12.96,8.48,16.87,0.59,15.07,6.21,35.82,82.09,2.6,113.33,1002.53,2024-08-10 12:15:00,7.4,,,
18.0,20.0,13.8,8.4,17.19,0.6,15.68,6.37,36.38,83.65,1.52,185.43,1002.24,2024-08-10 12:30:00,8.32,,,
18.0,20.0,15.66,9.69,17.15,0.59,17.89,6.34,36.85,84.67,1.82,84.09,1001.94,2024-08-10 12:45:00,8.96,,,
19.56,20.0,16.37,10.24,17.35,0.6,18.74,6.4,36.61,84.55,1.91,78.5,1001.66,2024-08-10 13:00:00,9.04,,,
,,18.73,11.42,17.38,0.6,21.3,6.33,37.14,84.53,1.29,155.28,1001.43,2024-08-10 13:15:00,11.04,,,
,,19.63,12.88,17.19,0.6,22.81,6.62,37.98,85.21,1.47,142.19,1001.22,2024-08-10 13:30:00,11.47,,,
,,20.13,13.83,17.09,0.6,23.71,6.3,37.12,85.91,2.1,70.99,1000.98,2024-08-10 13:45:00,10.96,,,
,,17.28,12.08,16.85,0.59,20.47,6.07,38.04,86.6,1.74,128.23,1000.76,2024-08-10 14:00:00,9.05,,,
19.0,20.0,14.72,11.42,17.46,0.6,18.06,6.53,36.79,87.14,2.08,120.09,1000.68,2024-08-10 14:15:00,8.65,,,
19.0,20.0,13.86,13.38,17.42,0.61,18.4,6.41,35.18,87.76,2.15,134.4,1000.46,2024-08-10 14:30:00,8.42,,,
19.0,20.0,12.84,14.89,17.58,0.61,18.38,6.08,34.79,88.19,2.1,126.23,1000.3,2024-08-10 14:45:00,8.13,,,
,,12.37,15.94,18.0,0.61,18.53,6.6,34.89,88.85,1.51,151.49,1000.25,2024-08-10 15:00:00,8.66,,,
25.0,,11.23,15.46,18.09,0.61,17.35,5.9,35.09,89.43,1.62,128.84,1000.13,2024-08-10 15:15:00,8.24,,,
25.0,,10.92,16.53,18.27,0.61,17.65,5.84,35.09,89.51,2.51,122.26,999.96,2024-08-10 15:30:00,8.19,,,
25.0,,10.47,14.63,18.37,0.6,16.3,6.43,35.14,89.55,2.58,121.05,999.8,2024-08-10 15:45:00,7.45,,,
26.17,,9.58,13.79,18.1,0.6,15.12,6.23,34.63,89.61,1.8,126.12,999.8,2024-08-10 16:00:00,7.12,,,
28.0,,8.63,13.27,17.94,0.6,14.07,6.62,34.19,89.61,1.73,121.54,999.81,2024-08-10 16:15:00,6.33,,,
28.0,,7.98,12.34,17.48,0.6,13.06,6.7,34.48,89.77,2.32,117.21,999.82,2024-08-10 16:30:00,6.45,,,
28.0,,8.18,12.36,17.66,0.6,13.23,6.88,34.55,90.2,1.49,131.88,999.88,2024-08-10 16:45:00,6.27,,,
24.5,,7.58,10.27,17.83,0.6,11.64,6.33,34.64,90.32,0.87,144.84,1000.02,2024-08-10 17:00:00,4.94,,,
19.0,,8.54,10.95,17.79,0.6,12.77,6.54,34.24,90.81,1.65,120.22,1000.09,2024-08-10 17:15:00,6.05,,,
19.0,27.0,8.04,12.04,17.63,0.61,12.95,6.18,33.84,91.08,1.76,80.73,1000.06,2024-08-10 17:30:00,9.65,,,
19.0,27.0,10.7,15.08,17.59,0.6,16.71,6.43,33.21,91.09,2.21,25.82,1000.13,2024-08-10 17:45:00,5.33,,,
19.38,27.0,11.13,12.41,17.63,0.61,15.63,6.32,33.01,91.07,1.93,48.5,1000.31,2024-08-10 18:00:00,11.01,,,
20.0,27.57,12.23,13.12,17.67,0.6,16.92,6.38,32.76,91.22,2.14,59.76,1000.53,2024-08-10 18:15:00,11.81,,,
20.0,28.0,11.58,11.86,17.51,0.61,15.73,5.71,32.39,91.2,2.25,78.38,1000.83,2024-08-10 18:30:00,7.96,,,
20.0,28.0,13.06,11.47,17.53,0.61,16.73,6.14,32.0,91.08,1.95,297.87,1001.05,2024-08-10 18:45:00,7.8,,,
18.83,28.0,14.94,12.4,17.64,0.6,18.73,6.27,31.72,90.94,1.8,297.5,1001.4,2024-08-10 19:00:00,8.34,,,
17.0,26.3,14.95,11.06,17.52,0.61,18.03,6.22,31.52,90.92,1.42,280.39,1001.72,2024-08-10 19:15:00,8.9,,,
17.0,25.0,18.55,12.91,17.87,0.61,21.93,6.38,31.28,90.64,0.65,245.41,1001.78,2024-08-10 19:30:00,10.29,,,
17.0,25.0,20.21,14.82,17.69,0.61,24.31,6.35,31.03,90.5,0.97,244.55,1001.93,2024-08-10 19:45:00,10.99,,,
16.61,25.0,17.77,12.44,17.52,0.61,21.07,6.63,30.99,90.75,1.04,251.36,1002.18,2024-08-10 20:00:00,10.11,,,
16.0,19.9,15.19,10.2,17.58,0.61,17.79,6.52,30.97,90.74,0.9,253.57,1002.3,2024-08-10 20:15:00,8.45,,,
,,15.88,9.84,17.35,0.61,18.15,6.29,30.92,90.72,0.86,258.39,1002.41,2024-08-10 20:30:00,8.56,,,
,,16.74,11.8,17.36,0.62,19.89,6.26,30.87,90.83,0.65,256.33,1002.58,2024-08-10 20:45:00,9.34,,,
,,17.3,13.26,17.25,0.61,21.13,6.26,30.75,90.96,0.84,258.12,1002.77,2024-08-10 21:00:00,9.75,,,
,,16.17,11.28,17.47,0.61,19.17,6.58,30.61,91.27,0.83,274.22,1003.18,2024-08-10 21:15:00,9.66,,,
,,14.28,8.21,16.97,0.6,15.98,6.11,30.54,91.16,1.08,251.31,1003.24,2024-08-10 21:30:00,8.14,,,
,,13.23,8.42,17.12,0.6,15.23,6.22,30.48,91.1,1.02,259.82,1003.23,2024-08-10 21:45:00,7.64,,,
,,13.01,8.4,17.39,0.6,15.05,6.26,30.41,90.97,1.02,265.56,1003.39,2024-08-10 22:00:00,7.4,,,
,,12.56,7.99,17.77,0.6,14.45,6.59,30.32,90.7,0.91,266.69,1003.44,2024-08-10 22:15:00,6.78,,,
,,12.55,7.41,18.52,0.6,14.15,6.6,30.16,90.36,0.92,270.23,1003.52,2024-08-10 22:30:00,6.86,,,
,,12.12,7.18,18.72,0.59,13.68,6.23,30.07,89.78,1.72,301.43,1003.49,2024-08-10 22:45:00,7.13,,,
,,11.36,5.59,18.76,0.59,12.22,6.61,30.01,88.5,1.26,286.72,1003.39,2024-08-10 23:00:00,6.14,,,
,,11.1,5.6,18.76,0.59,12.0,6.02,29.84,86.59,1.09,290.94,1003.27,2024-08-10 23:15:00,5.6,,,
,,10.77,5.15,18.34,0.59,11.49,6.2,29.65,84.4,0.75,264.01,1003.18,2024-08-10 23:30:00,5.72,,,
,,10.22,4.42,17.99,0.59,10.66,5.92,29.53,82.69,2.21,300.2,1003.12,2024-08-10 23:45:00,5.27,,,
,,9.9,3.85,17.99,0.58,10.11,6.37,29.45,80.98,1.7,287.87,1002.9,2024-08-11 00:00:00,4.63,,,
,,10.5,4.14,17.78,0.59,10.75,6.22,29.4,79.59,0.98,272.0,1002.73,2024-08-11 00:15:00,4.96,,,
,,10.19,4.5,17.59,0.58,10.68,6.22,29.28,78.26,0.86,266.25,1002.58,2024-08-11 00:30:00,5.15,,,
,,10.03,4.98,17.27,0.58,10.82,6.56,29.22,76.5,0.78,259.1,1002.36,2024-08-11 00:45:00,5.41,,,
,,10.55,5.25,17.6,0.58,11.37,6.45,29.11,74.5,0.62,267.73,1002.14,2024-08-11 01:00:00,5.4,,,
10.0,11.67,10.27,5.46,17.36,0.58,11.25,6.65,29.05,72.96,0.56,268.93,1001.84,2024-08-11 01:15:00,5.37,,,
10.0,16.0,9.89,4.9,17.18,0.58,10.66,6.63,29.06,71.65,0.54,263.23,1001.59,2024-08-11 01:30:00,5.17,,,
10.0,16.0,9.95,5.26,17.15,0.58,10.9,6.25,29.05,70.77,0.72,260.65,1001.34,2024-08-11 01:45:00,5.31,,,
10.78,16.0,10.25,5.3,17.13,0.58,11.16,6.28,29.06,69.55,1.05,265.51,1001.15,2024-08-11 02:00:00,5.25,,,
12.0,13.11,14.64,5.81,12.9,0.57,14.98,6.56,29.16,68.79,1.04,264.04,1001.01,2024-08-11 02:15:00,18.37,,,
,,36.54,11.59,16.23,0.58,35.88,6.5,29.28,66.57,0.96,278.88,1000.88,2024-08-11 02:30:00,22.3,,,
,,19.14,7.51,16.45,0.58,19.54,6.5,29.31,66.87,0.79,251.17,1000.8,2024-08-11 02:45:00,0.01,,,
,,8.85,3.74,16.49,0.58,9.18,6.38,29.3,66.58,0.81,245.2,1000.56,2024-08-11 03:00:00,4.43,,,
,,13.55,5.93,12.03,0.57,14.18,6.4,29.25,64.49,0.67,239.46,1000.49,2024-08-11 03:15:00,18.0,,,
,,32.48,10.24,16.17,0.58,31.87,6.34,29.26,62.14,0.71,258.9,1000.48,2024-08-11 03:30:00,15.8,,,
,,15.62,4.71,16.6,0.58,15.22,5.84,29.2,61.27,1.01,290.09,1000.65,2024-08-11 03:45:00,0.46,,,
,,8.7,3.47,16.99,0.58,8.93,6.28,29.03,60.85,0.51,268.78,1000.65,2024-08-11 04:00:00,4.49,,,
,,10.31,3.91,17.03,0.58,10.48,6.51,28.98,63.45,0.95,301.43,1000.75,2024-08-11 04:15:00,5.28,,,
,,16.79,5.67,12.88,0.57,16.68,6.14,28.96,63.04,0.85,273.19,1000.84,2024-08-11 04:30:00,8.09,,,
,,34.83,9.38,16.64,0.58,33.31,6.65,29.01,60.92,0.84,260.43,1000.9,2024-08-11 04:45:00,15.59,,,
,,,,16.63,,,,,,,,,2024-08-11 05:00:00,,,,
,,9.55,3.64,16.61,0.58,9.71,6.36,29.01,61.11,1.24,280.15,1001.12,2024-08-11 05:15:00,4.65,,,
,,10.21,4.12,16.86,0.58,10.48,6.36,,,,,,2024-08-11 05:30:00,4.91,,,
,,11.08,4.92,16.9,0.58,11.63,6.6,28.99,60.86,0.84,275.64,1001.18,2024-08-11 05:45:00,5.48,,,
,,11.71,5.17,17.3,0.58,12.24,6.8,28.93,60.12,0.91,291.86,1001.02,2024-08-11 06:00:00,5.7,,,
,,13.66,6.52,17.53,0.59,14.57,6.55,28.85,56.34,0.74,281.38,1000.99,2024-08-11 06:15:00,7.03,,,
,,13.74,6.29,17.43,0.58,14.52,6.15,28.98,56.98,1.26,318.44,1001.07,2024-08-11 06:30:00,7.12,,,
,,13.33,5.86,17.26,0.58,13.96,6.25,29.09,59.4,1.3,313.81,1001.39,2024-08-11 06:45:00,6.34,,,
,,13.73,6.28,17.27,0.59,14.5,6.66,29.32,60.39,1.35,306.36,1001.81,2024-08-11 07:00:00,6.02,,,
,,13.56,5.33,17.27,0.59,13.86,6.6,29.92,64.9,1.26,291.11,1002.01,2024-08-11 07:15:00,6.4,,,
17.0,19.0,14.23,4.65,17.25,0.59,14.03,6.83,30.68,76.2,1.38,278.27,1002.19,2024-08-11 07:30:00,7.22,,,
17.0,19.0,13.15,4.83,17.3,0.58,13.27,7.04,30.87,80.51,1.84,286.59,1002.43,2024-08-11 07:45:00,6.55,,,
16.2,19.0,13.02,5.5,16.97,0.59,13.52,6.45,31.34,83.76,1.38,300.84,1002.46,2024-08-11 08:00:00,6.02,,,
15.0,17.3,13.88,6.02,16.99,0.59,14.49,6.43,32.33,83.51,1.06,233.49,1002.44,2024-08-11 08:15:00,7.01,,,
15.0,16.0,15.11,6.27,16.84,0.59,15.62,6.22,33.19,81.28,1.51,110.55,1002.46,2024-08-11 08:30:00,7.79,,,
15.0,16.0,14.8,6.35,16.72,0.59,15.41,6.24,32.7,83.31,1.82,108.13,1002.54,2024-08-11 08:45:00,7.59,,,
15.38,16.0,14.04,7.25,17.22,0.59,15.27,6.96,33.14,85.86,1.81,124.58,1002.57,2024-08-11 09:00:00,7.16,,,
,,13.41,6.91,17.64,0.59,14.56,6.36,32.88,86.37,2.13,60.52,1002.46,2024-08-11 09:15:00,7.24,,,
,,12.81,7.02,17.59,0.59,14.16,6.34,32.64,86.89,1.84,44.31,1002.45,2024-08-11 09:30:00,7.06,,,
,,12.65,8.0,17.29,0.59,14.55,6.61,33.06,86.84,2.36,68.17,1002.32,2024-08-11 09:45:00,6.94,,,
,,12.47,7.62,17.37,0.59,14.19,6.34,33.28,87.17,2.61,48.06,1002.14,2024-08-11 10:00:00,6.79,,,
,,11.1,7.68,17.31,0.59,13.12,6.26,34.13,87.57,1.78,159.35,1002.05,2024-08-11 10:15:00,6.98,,,
,,10.7,8.4,17.44,0.59,13.18,6.44,35.29,87.6,1.73,71.66,1001.87,2024-08-11 10:30:00,6.53,,,
,,11.29,8.05,17.37,0.58,13.45,6.15,34.53,86.95,2.27,88.16,1001.61,2024-08-11 10:45:00,6.74,,,
,,11.04,8.0,17.46,0.59,13.22,6.26,35.36,86.54,1.55,108.14,1001.41,2024-08-11 11:00:00,6.65,,,
,,11.89,8.6,17.13,0.59,14.25,6.36,35.59,86.65,2.03,60.94,1001.12,2024-08-11 11:15:00,6.99,,,
,,12.37,9.88,17.35,0.6,15.32,6.66,35.91,87.25,2.18,77.5,1000.83,2024-08-11 11:30:00,7.73,,,
,,12.38,10.36,17.39,0.59,15.56,6.23,35.35,87.74,2.45,75.56,1000.66,2024-08-11 11:45:00,7.61,,,
,,10.33,9.98,17.38,0.59,13.71,5.7,35.93,87.93,2.12,93.31,1000.35,2024-08-11 12:00:00,6.61,,,
,,10.15,10.98,17.56,0.59,14.1,6.63,36.08,87.15,2.77,76.54,999.99,2024-08-11 12:15:00,6.56,,,
,,9.68,11.18,17.28,0.59,13.8,5.44,36.88,86.14,1.55,102.69,999.74,2024-08-11 12:30:00,6.71,,,
,,8.12,10.44,17.51,0.59,12.15,6.16,36.47,86.1,1.58,136.0,999.46,2024-08-11 12:45:00,5.76,,,
,,8.45,9.24,17.45,0.59,11.78,5.82,36.58,86.59,2.05,70.35,999.2,2024-08-11 13:00:00,5.49,,,
,,9.51,10.47,17.69,0.59,13.29,6.12,36.47,87.21,1.91,90.54,998.98,2024-08-11 13:15:00,6.55,,,
,,8.12,10.75,17.72,0.59,12.32,6.17,36.66,87.5,2.14,84.81,998.58,2024-08-11 13:30:00,6.32,,,
,,7.82,11.13,17.64,0.6,12.28,5.95,37.26,87.72,1.49,177.63,998.17,2024-08-11 13:45:00,6.32,,,
,,8.35,11.16,17.98,0.59,12.72,6.8,37.74,88.02,1.75,110.7,998.12,2024-08-11 14:00:00,6.59,,,
15.0,19.97,7.33,10.4,18.1,0.6,11.49,6.46,34.5,88.46,2.29,138.45,998.18,2024-08-11 14:15:00,5.86,,,
15.0,23.0,7.63,12.54,18.0,0.6,12.88,7.2,32.4,89.01,1.87,173.84,998.09,2024-08-11 14:30:00,6.35,,,
15.0,23.0,7.21,11.92,17.92,0.59,12.2,6.34,31.45,89.59,1.61,199.07,997.79,2024-08-11 14:45:00,5.98,,,
18.11,23.0,7.14,11.28,17.66,0.6,11.82,6.96,31.01,90.03,1.11,214.16,997.73,2024-08-11 15:00:00,5.79,,,
23.0,25.27,7.22,10.82,17.83,0.59,11.63,6.35,30.7,90.37,1.15,226.73,997.74,2024-08-11 15:15:00,6.07,,,
23.0,27.0,6.35,9.21,17.73,0.59,10.04,6.17,29.99,90.7,1.85,269.99,998.8,2024-08-11 15:30:00,5.11,,,
23.0,27.0,7.09,8.77,17.54,0.59,10.42,6.12,26.23,90.99,3.14,285.97,999.52,2024-08-11 15:45:00,5.26,,,
19.11,27.0,7.06,7.01,17.68,0.59,9.48,5.98,23.88,91.14,2.41,236.36,999.45,2024-08-11 16:00:00,4.77,,,
13.0,20.2,6.22,6.8,17.71,0.58,8.69,6.22,23.17,91.31,1.34,178.56,999.39,2024-08-11 16:15:00,4.08,,,
13.0,15.0,6.21,5.21,17.68,0.58,7.82,6.6,22.91,91.52,1.44,129.52,999.31,2024-08-11 16:30:00,3.86,,,
13.0,15.0,5.9,5.03,17.88,0.58,7.46,6.15,23.41,91.54,2.02,92.26,998.86,2024-08-11 16:45:00,3.6,,,
11.0,15.0,6.35,5.53,17.95,0.59,8.11,6.49,24.04,91.7,2.53,66.09,999.21,2024-08-11 17:00:00,3.72,,,
,,8.87,7.27,17.93,0.6,11.09,6.42,24.66,91.67,3.32,85.16,999.46,2024-08-11 17:15:00,9.79,,,
8.0,,15.9,9.13,17.93,0.6,17.78,6.44,24.82,91.58,3.84,213.96,999.44,2024-08-11 17:30:00,10.12,,,
8.0,,15.88,12.56,17.55,0.61,19.59,6.64,25.12,91.49,1.72,302.95,999.63,2024-08-11 17:45:00,9.6,,,
9.89,,15.85,13.77,17.73,0.6,20.2,6.23,25.17,91.38,1.44,277.06,999.64,2024-08-11 18:00:00,10.49,,,
13.0,,12.32,11.69,17.34,0.61,16.24,6.68,25.08,91.27,1.84,66.92,999.94,2024-08-11 18:15:00,8.02,,,
,,16.43,11.31,17.41,0.61,19.38,6.2,25.25,91.08,1.46,207.85,1000.25,2024-08-11 18:30:00,9.92,,,
,,15.85,11.07,17.62,0.6,18.77,6.43,25.37,91.06,0.67,186.38,1000.26,2024-08-11 18:45:00,9.2,,,
,,18.04,11.55,17.81,0.62,20.8,6.54,25.34,90.98,1.17,35.78,1000.58,2024-08-11 19:00:00,12.88,,,
