pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene
,,,,,,,,,93.56,,,2023-09-28 10:15:00,,,,,
8.0,,,,15.02,0.43,129.08,19.56,26.99,92.03,1.09,0.74,2023-09-28 10:30:00,109.06,0.26,0.97,,1.38
10.67,,,,15.01,0.43,132.71,19.75,26.38,92.28,1.3,0.74,2023-09-28 10:45:00,109.07,0.26,0.97,,1.38
11.0,,,,14.98,0.43,130.83,19.63,26.54,92.14,1.42,0.74,2023-09-28 11:00:00,110.7,0.26,0.97,,1.38
11.0,,,,14.99,0.43,136.85,19.66,27.04,91.34,1.02,0.75,2023-09-28 11:15:00,114.11,0.26,0.97,,1.38
11.0,,,,14.82,0.43,141.64,19.48,28.28,88.74,1.04,0.76,2023-09-28 11:30:00,118.6,0.26,0.97,,1.38
7.4,,,,14.99,0.43,146.88,19.7,29.75,81.78,0.86,0.76,2023-09-28 11:45:00,122.64,0.26,0.97,,1.38
7.0,,,,14.98,0.43,150.74,19.52,29.89,75.76,1.34,0.77,2023-09-28 12:00:00,127.28,0.26,0.97,,1.38
7.0,,,,14.99,0.43,149.31,19.53,29.01,76.71,1.15,0.76,2023-09-28 12:15:00,128.81,0.26,0.97,,1.38
7.0,,,,14.96,0.43,151.03,19.41,27.02,84.06,1.07,0.74,2023-09-28 12:30:00,127.43,0.26,0.97,,1.38
6.1,,,,14.99,0.43,152.86,19.69,26.29,87.75,0.97,0.74,2023-09-28 12:45:00,127.2,0.26,0.97,,1.38
6.0,,,,14.99,0.43,153.37,19.77,26.68,88.28,0.73,0.75,2023-09-28 13:00:00,129.69,0.26,0.97,,1.38
6.0,,,,15.0,0.43,151.46,19.93,28.19,87.33,0.67,0.76,2023-09-28 13:15:00,130.03,0.26,0.97,,1.38
6.0,,,,14.98,0.43,153.41,19.77,30.27,78.27,1.23,0.76,2023-09-28 13:30:00,129.96,0.26,0.97,,1.38
6.9,,,,14.99,0.43,154.02,20.09,30.63,74.36,0.91,0.77,2023-09-28 13:45:00,130.87,0.26,0.97,,1.38
7.0,,,,15.03,0.43,148.96,19.79,30.5,72.9,1.1,0.77,2023-09-28 14:00:00,129.24,0.26,0.97,,1.38
7.0,,,,15.0,0.43,150.68,19.6,30.77,72.33,0.96,0.77,2023-09-28 14:15:00,127.47,0.26,0.97,,1.38
7.0,,,,14.83,0.43,150.19,19.76,30.29,72.24,0.99,0.76,2023-09-28 14:30:00,127.57,0.26,0.97,,1.38
6.11,,,,15.03,0.43,152.15,19.82,30.64,71.82,0.92,0.77,2023-09-28 14:45:00,126.23,0.26,0.97,,1.38
6.0,,,,15.02,0.43,148.64,19.76,30.49,70.79,1.13,0.77,2023-09-28 15:00:00,125.99,0.26,0.97,,1.38
6.0,,,,14.86,0.43,145.36,19.83,30.37,71.04,1.35,0.77,2023-09-28 15:15:00,124.5,0.26,0.97,,1.38
6.0,,,,15.04,0.43,144.49,19.68,30.22,71.3,1.65,0.77,2023-09-28 15:30:00,121.92,0.26,0.97,,1.38
2.4,,,,15.03,0.43,140.65,19.79,29.79,73.05,1.7,0.76,2023-09-28 15:45:00,120.99,0.26,0.97,,1.38
2.0,,,,15.05,0.43,142.06,19.9,29.04,75.24,1.38,0.76,2023-09-28 16:00:00,119.8,0.26,0.97,,1.38
2.0,,,,15.04,0.43,138.75,19.88,27.62,80.3,1.22,0.74,2023-09-28 16:15:00,117.98,0.26,0.97,,1.38
2.0,,,,15.02,0.43,138.88,19.66,25.66,87.1,1.31,0.73,2023-09-28 16:30:00,116.36,0.26,0.97,,1.38
4.68,,,,15.05,0.43,139.48,19.78,25.65,90.0,0.75,0.74,2023-09-28 16:45:00,116.67,0.26,0.97,,1.38
5.0,,,,15.04,0.43,140.54,19.66,26.11,91.16,0.64,0.74,2023-09-28 17:00:00,118.07,0.26,0.97,,1.38
5.0,,,,15.06,0.43,140.83,19.59,26.24,91.54,0.45,0.74,2023-09-28 17:15:00,119.5,0.26,0.97,,1.38
5.0,,,,15.04,0.43,138.98,19.95,26.1,91.86,0.28,0.74,2023-09-28 17:30:00,118.74,0.26,0.97,,1.38
5.0,,,,15.03,0.43,140.62,19.82,25.88,92.26,0.29,0.74,2023-09-28 17:45:00,119.16,0.26,0.97,,1.38
5.0,,,,15.02,0.43,139.89,19.8,25.89,92.4,0.31,0.74,2023-09-28 18:00:00,118.44,0.26,0.97,,1.38
5.0,,,,15.04,0.43,142.18,19.94,26.03,92.81,0.34,0.74,2023-09-28 18:15:00,119.98,0.26,0.97,,1.38
5.0,,,,15.03,0.43,140.99,19.8,26.01,92.74,0.3,0.74,2023-09-28 18:30:00,120.62,0.26,0.97,,1.38
10.4,,,,15.02,0.43,138.12,19.94,25.92,93.27,0.33,0.74,2023-09-28 18:45:00,117.26,0.26,0.97,,1.38
11.0,,,,15.03,0.43,138.64,19.69,25.99,93.23,0.56,0.74,2023-09-28 19:00:00,116.0,0.26,0.97,,1.38
11.0,,,,15.03,0.43,137.99,19.81,26.14,93.12,1.1,0.74,2023-09-28 19:15:00,117.61,0.26,0.97,,1.38
11.0,,,,15.02,0.43,138.63,19.79,26.32,92.33,1.17,0.74,2023-09-28 19:30:00,118.25,0.26,0.97,,1.38
7.4,,,,15.02,0.43,137.22,19.82,26.36,91.3,0.91,0.74,2023-09-28 19:45:00,117.48,0.26,0.97,,1.38
7.0,,,,15.01,0.43,137.7,19.7,26.3,90.44,0.48,0.74,2023-09-28 20:00:00,118.21,0.26,0.97,,1.38
7.0,,,,15.02,0.43,138.6,19.72,25.99,91.09,0.41,0.73,2023-09-28 20:15:00,117.85,0.26,0.97,,1.38
7.0,,,,14.87,0.43,139.99,19.49,25.72,92.17,0.38,0.74,2023-09-28 20:30:00,118.05,0.26,0.97,,1.38
7.89,,,,15.01,0.43,139.72,19.3,25.7,92.34,0.39,0.74,2023-09-28 20:45:00,120.46,0.26,0.97,,1.38
8.0,,,,15.01,0.43,138.42,19.42,25.55,92.02,0.67,0.74,2023-09-28 21:00:00,119.37,0.26,0.97,,1.38
8.0,,,,15.01,0.43,140.31,19.48,25.41,93.24,0.49,0.74,2023-09-28 21:15:00,117.39,0.26,0.97,,1.38
8.0,,,,15.01,0.43,140.15,19.52,25.45,93.8,0.27,0.74,2023-09-28 21:30:00,117.23,0.26,0.97,,1.38
7.1,,,,15.01,0.43,138.23,19.62,25.44,93.87,0.27,0.74,2023-09-28 21:45:00,117.45,0.26,0.97,,1.38
7.0,,,,15.0,0.43,140.27,19.46,25.46,93.76,0.38,0.74,2023-09-28 22:00:00,117.99,0.26,0.97,,1.38
7.0,,,,15.01,0.43,139.7,19.38,25.42,94.2,0.32,0.74,2023-09-28 22:15:00,117.12,0.26,0.97,,1.38
7.0,,,,14.85,0.43,138.98,19.38,25.33,94.26,0.3,0.74,2023-09-28 22:30:00,116.65,0.26,0.97,,1.38
7.0,,,,15.01,0.43,136.79,19.6,25.34,94.35,0.28,0.74,2023-09-28 22:45:00,117.61,0.26,0.97,,1.38
7.0,,,,14.99,0.43,136.93,19.44,25.19,94.56,0.31,0.74,2023-09-28 23:00:00,117.91,0.26,0.97,,1.38
7.0,,,,15.02,0.43,135.42,19.49,25.13,94.8,0.46,0.74,2023-09-28 23:15:00,117.41,0.26,0.97,,1.38
7.0,,,,15.02,0.43,134.97,19.36,25.17,94.71,0.89,0.74,2023-09-28 23:30:00,116.15,0.26,0.97,,1.38
6.1,,,,15.03,0.43,137.56,19.39,25.56,94.25,0.92,0.74,2023-09-28 23:45:00,117.25,0.26,0.97,,1.38
6.0,,,,14.98,0.43,135.92,19.44,26.12,93.19,1.75,0.75,2023-09-29 00:00:00,116.28,0.26,0.97,,1.38
6.0,,,,14.97,0.43,135.11,19.64,26.69,90.23,1.49,0.74,2023-09-29 00:15:00,115.03,0.26,0.97,,1.38
6.0,,,16.44,14.84,0.43,,19.46,26.81,87.95,1.25,0.74,2023-09-29 00:30:00,120.97,0.26,0.97,,1.38
5.1,,,,15.04,0.43,148.34,19.76,26.73,86.87,0.97,0.74,2023-09-29 00:45:00,129.98,0.26,0.97,,1.38
5.0,,,,15.0,0.43,151.52,19.23,26.54,87.18,0.85,0.74,2023-09-29 01:00:00,131.69,0.26,0.97,,1.38
5.0,,,,14.84,0.43,146.57,19.55,26.54,87.54,1.49,0.73,2023-09-29 01:15:00,126.13,0.26,0.97,,1.38
5.0,,,16.89,15.0,0.43,,19.43,26.41,88.63,1.83,0.75,2023-09-29 01:30:00,118.63,0.26,0.97,,1.38
4.11,,,,14.93,0.43,136.04,19.24,26.2,89.41,1.44,0.75,2023-09-29 01:45:00,113.9,0.26,0.97,,1.38
4.0,,,19.56,14.97,0.43,,19.77,26.19,89.75,1.41,0.74,2023-09-29 02:00:00,138.19,0.26,0.97,,1.38
4.0,,,20.0,15.0,0.43,,19.42,26.28,89.2,1.27,0.74,2023-09-29 02:15:00,148.98,0.26,0.97,,1.38
4.0,,,12.0,14.99,0.43,,19.25,26.3,89.18,1.72,0.74,2023-09-29 02:30:00,169.74,0.26,0.97,,1.38
8.5,,,3.33,14.98,0.43,313.73,19.19,26.85,87.64,1.95,0.74,2023-09-29 02:45:00,165.78,0.26,0.97,,1.38
9.0,,,12.89,14.97,0.43,,19.29,27.06,85.73,2.23,0.74,2023-09-29 03:00:00,145.39,0.26,0.97,,1.38
9.0,,,,14.95,0.43,167.86,19.36,27.33,84.83,2.44,0.74,2023-09-29 03:15:00,146.14,0.26,0.97,,1.38
9.0,,,16.22,14.98,0.43,,19.17,27.34,83.6,2.1,0.74,2023-09-29 03:30:00,127.04,0.26,0.97,,1.38
9.9,,,,15.0,0.43,151.33,19.41,25.66,88.05,1.94,0.73,2023-09-29 03:45:00,126.33,0.26,0.97,,1.38
10.0,,,,15.03,0.43,146.67,19.53,25.26,91.12,1.46,0.73,2023-09-29 04:00:00,124.63,0.26,0.97,,1.38
10.0,,,,15.02,0.43,142.98,19.42,25.03,92.42,2.01,0.73,2023-09-29 04:15:00,121.43,0.26,0.97,,1.38
10.0,,,,15.03,0.43,141.42,19.55,25.28,92.98,2.03,0.73,2023-09-29 04:30:00,121.68,0.26,0.97,,1.38
10.0,,,,15.04,0.43,144.21,19.29,25.49,93.26,1.86,0.74,2023-09-29 04:45:00,121.31,0.26,0.97,,1.38
10.0,,,,15.03,0.43,144.92,19.51,25.56,93.03,2.18,0.74,2023-09-29 05:00:00,123.17,0.26,0.97,,1.38
10.0,,,,14.84,0.43,141.01,19.57,25.83,92.22,2.04,0.74,2023-09-29 05:15:00,119.96,0.26,0.97,,1.38
10.0,,,,15.04,0.43,139.74,19.44,26.51,89.53,2.8,0.74,2023-09-29 05:30:00,120.15,0.26,0.97,,1.38
7.3,,,,15.02,0.43,141.62,19.55,26.72,87.44,1.53,0.74,2023-09-29 05:45:00,120.74,0.26,0.97,,1.38
7.0,,,,15.02,0.43,140.11,19.32,26.88,86.46,1.55,0.74,2023-09-29 06:00:00,118.18,0.26,0.97,,1.38
7.0,,,,15.03,0.43,138.11,19.33,26.88,85.33,1.27,0.74,2023-09-29 06:15:00,114.54,0.26,0.97,,1.38
7.0,,,,15.05,0.43,130.73,19.55,26.51,88.39,2.29,0.73,2023-09-29 06:30:00,113.19,0.26,0.97,,1.38
12.33,,,,15.05,0.43,132.74,19.37,26.78,89.53,2.03,0.74,2023-09-29 06:45:00,110.28,0.26,0.97,,1.38
13.0,,,,15.03,0.43,129.96,19.48,27.05,89.22,3.24,0.74,2023-09-29 07:00:00,108.24,0.26,0.97,,1.38
13.0,,,,15.02,0.43,130.12,19.27,27.45,86.56,2.62,0.74,2023-09-29 07:15:00,107.22,0.26,0.97,,1.38
13.0,,,,14.86,0.43,130.63,19.34,27.02,85.06,2.55,0.74,2023-09-29 07:30:00,108.94,0.26,0.97,,1.38
,,,,15.0,0.43,130.92,19.55,25.01,88.85,1.47,0.73,2023-09-29 07:45:00,109.46,0.26,0.97,,1.38
,,,,15.0,0.43,130.47,19.42,24.63,91.55,1.2,0.73,2023-09-29 08:00:00,108.68,0.26,0.97,,1.38
,,,,15.0,0.43,131.05,19.48,25.09,92.74,0.66,0.73,2023-09-29 08:15:00,109.56,0.26,0.97,,1.38
,,,,15.01,0.43,130.93,19.39,25.42,93.22,0.82,0.73,2023-09-29 08:30:00,112.34,0.26,0.97,,1.38
11.0,,,,15.0,0.43,134.09,19.23,25.4,93.77,1.58,0.74,2023-09-29 08:45:00,114.29,0.26,0.97,,1.38
11.0,,,,15.0,0.43,137.3,19.44,25.55,94.04,1.68,0.74,2023-09-29 09:00:00,116.2,0.26,0.97,,1.38
11.0,,,,14.98,0.43,137.49,19.41,25.11,94.02,1.51,0.73,2023-09-29 09:15:00,116.27,0.26,0.97,,1.38
11.0,,,,14.97,0.43,136.39,19.51,24.98,94.19,1.77,0.74,2023-09-29 09:30:00,115.98,0.26,0.97,,1.38
10.1,,,,14.94,0.43,134.7,19.16,24.75,94.72,1.47,0.74,2023-09-29 09:45:00,116.18,0.26,0.97,,1.38
10.0,,,17.33,14.98,0.43,,19.65,24.76,94.79,1.14,0.73,2023-09-29 10:00:00,141.74,0.26,0.97,,1.38
10.0,,,1.11,14.96,0.43,183.15,19.27,24.82,94.75,1.4,0.73,2023-09-29 10:15:00,144.02,0.26,0.97,,1.38
10.0,,,,14.98,0.43,166.02,19.25,24.94,94.8,1.47,0.73,2023-09-29 10:30:00,144.34,0.26,0.97,,1.38
7.3,,,,14.93,0.43,163.84,19.21,25.08,94.79,1.43,0.73,2023-09-29 10:45:00,139.96,0.26,0.97,,1.38
7.0,,,,14.95,0.43,157.74,19.54,25.5,94.35,1.61,0.74,2023-09-29 11:00:00,135.91,0.26,0.97,,1.38
,,,9.44,,1.74,27.01,21.12,31.89,41.67,1.82,0.76,2023-12-20 15:30:00,,5.17,9.99,,13.78
79.0,149.15,27.17,8.79,14.13,5.39,26.77,21.31,31.63,42.18,1.73,0.76,2023-12-20 15:45:00,14.36,16.3,31.51,,43.46
75.13,142.0,27.47,8.78,14.23,0.02,26.99,21.68,31.57,43.19,1.34,0.76,2023-12-20 16:00:00,14.32,73.19,141.49,,195.16
75.0,141.75,27.8,8.75,14.26,6.66,27.27,21.15,31.74,43.29,0.88,0.76,2023-12-20 16:15:00,14.64,20.08,38.82,,53.54
75.0,141.75,27.76,9.49,14.24,2.85,27.61,21.31,31.45,43.47,1.2,0.76,2023-12-20 16:30:00,14.68,8.47,16.37,,22.58
75.0,141.75,27.77,9.05,14.24,3.84,27.39,21.34,31.0,45.65,1.21,0.76,2023-12-20 16:45:00,14.66,11.67,22.56,,31.11
80.8,152.6,27.75,8.34,14.05,6.53,26.98,21.08,30.75,48.78,0.87,0.75,2023-12-20 17:00:00,14.4,19.61,37.91,,52.29
81.0,152.85,27.23,8.71,14.22,2.1,26.78,21.26,30.43,50.81,0.5,0.75,2023-12-20 17:15:00,14.06,6.21,12.01,,16.57
81.0,152.85,26.52,8.59,14.09,2.09,26.13,21.38,29.87,53.81,0.54,0.75,2023-12-20 17:30:00,13.77,6.1,11.8,,16.27
81.0,152.85,25.69,8.91,14.18,3.45,25.63,21.46,29.12,57.97,0.46,0.75,2023-12-20 17:45:00,13.04,10.25,19.83,,27.35
90.67,170.94,25.0,8.27,14.27,3.81,24.72,21.44,28.48,61.06,0.47,0.75,2023-12-20 18:00:00,12.7,11.41,22.06,,30.43
91.0,171.35,24.47,7.53,14.28,5.13,23.9,21.27,27.75,63.56,0.43,0.75,2023-12-20 18:15:00,12.44,15.35,29.68,,40.93
91.0,171.35,23.55,8.18,14.35,0.02,23.49,21.58,27.64,62.49,0.56,0.74,2023-12-20 18:30:00,12.05,68.06,131.59,,181.5
91.0,171.35,22.96,6.67,14.26,0.02,22.22,21.62,27.31,65.12,0.64,0.74,2023-12-20 18:45:00,11.28,59.04,114.15,,157.45
200.51,373.95,21.6,6.15,14.25,8.76,20.84,21.5,26.81,67.24,0.76,0.74,2023-12-20 19:00:00,10.65,26.59,51.42,,70.92
203.0,378.55,20.33,6.19,14.32,0.03,19.82,21.39,26.39,67.25,1.01,0.74,2023-12-20 19:15:00,10.18,90.49,174.94,,241.29
203.0,378.55,19.45,5.96,14.27,0.03,19.0,21.42,26.09,66.93,1.1,0.74,2023-12-20 19:30:00,10.15,93.68,181.11,,249.8
203.0,378.55,19.21,6.07,14.27,0.02,18.84,21.46,25.96,67.36,0.6,0.74,2023-12-20 19:45:00,9.93,65.73,127.07,,175.27
106.33,197.66,19.41,5.95,14.25,0.02,18.96,21.52,25.62,69.57,0.5,0.75,2023-12-20 20:00:00,10.02,52.69,101.87,,140.51
103.0,193.55,19.8,5.85,14.12,6.09,19.2,21.28,25.49,71.0,0.84,0.74,2023-12-20 20:15:00,10.09,19.01,36.75,,50.69
103.0,193.55,22.52,6.71,14.12,0.02,21.88,21.25,25.13,71.24,1.01,0.74,2023-12-20 20:30:00,11.48,53.29,103.02,,142.1
103.0,193.55,27.55,8.6,14.1,0.03,26.97,21.47,25.01,72.95,1.44,0.74,2023-12-20 20:45:00,14.4,89.94,173.89,,239.85
92.24,173.65,30.07,9.7,14.14,0.02,29.61,21.3,24.98,75.34,1.31,0.74,2023-12-20 21:00:00,15.53,47.27,91.39,,126.06
92.0,173.2,29.39,9.6,14.04,0.01,29.0,21.15,24.74,77.03,1.03,0.74,2023-12-20 21:15:00,15.12,33.06,63.91,,88.16
92.0,173.2,26.52,8.52,14.06,0.01,26.1,21.54,24.36,77.41,0.65,0.74,2023-12-20 21:30:00,13.91,40.61,78.51,,108.29
92.0,173.2,24.1,7.68,14.08,2.59,23.67,21.82,24.13,77.84,0.74,0.74,2023-12-20 21:45:00,12.69,7.94,15.36,,21.19
85.08,160.54,22.65,7.32,14.13,0.01,22.3,21.59,24.1,78.39,0.85,0.74,2023-12-20 22:00:00,11.99,30.21,58.4,,80.55
85.0,160.25,22.13,6.7,14.14,4.21,21.56,21.36,24.2,77.96,1.14,0.74,2023-12-20 22:15:00,11.48,12.74,24.63,,33.98
85.0,160.25,21.47,7.01,14.17,6.45,21.19,21.95,24.09,78.0,1.59,0.74,2023-12-20 22:30:00,11.35,19.16,37.04,,51.09
85.0,160.25,21.59,6.3,14.23,2.13,20.88,21.62,24.15,78.29,1.53,0.74,2023-12-20 22:45:00,11.18,6.48,12.53,,17.29
79.13,149.4,21.43,6.15,14.09,1.95,20.69,21.78,25.17,73.17,1.86,0.74,2023-12-20 23:00:00,11.19,5.91,11.43,,15.76
79.0,149.15,21.04,7.31,14.27,2.79,20.99,21.6,27.2,58.36,2.35,0.74,2023-12-20 23:15:00,11.17,8.42,16.28,,22.46
79.0,149.15,20.5,7.16,14.29,4.67,20.47,21.33,27.32,54.86,1.99,0.74,2023-12-20 23:30:00,11.04,15.84,30.61,,42.23
79.0,149.15,19.49,7.23,14.1,3.03,19.69,21.51,27.27,54.57,2.06,0.74,2023-12-20 23:45:00,10.39,9.06,17.52,,24.17
94.47,177.76,18.46,6.65,14.13,0.01,18.55,21.3,26.8,56.53,1.64,0.74,2023-12-21 00:00:00,9.7,37.74,72.96,,100.63
95.0,178.75,17.51,6.44,14.36,0.03,17.68,21.58,26.95,54.07,0.85,0.74,2023-12-21 00:15:00,9.13,84.81,163.97,,226.17
95.0,178.75,17.23,5.88,14.32,0.04,17.14,20.99,26.65,54.62,0.55,0.74,2023-12-21 00:30:00,9.21,109.41,211.53,,291.76
95.0,178.75,17.02,5.87,14.41,8.93,16.97,21.14,26.65,54.19,1.0,0.74,2023-12-21 00:45:00,9.23,26.68,51.58,,71.14
,,17.48,5.59,14.24,8.1,17.17,21.47,26.61,54.11,0.68,0.74,2023-12-21 01:00:00,9.15,24.34,47.06,,64.91
,,18.11,5.64,14.39,0.02,17.73,21.68,26.32,54.69,0.54,0.74,2023-12-21 01:15:00,9.52,50.32,97.29,,134.2
,,18.39,5.47,14.37,8.36,17.86,21.71,26.18,55.34,0.66,0.74,2023-12-21 01:30:00,9.2,24.16,46.71,,64.43
,,18.46,5.57,14.36,9.86,17.98,21.27,26.4,54.37,0.57,0.74,2023-12-21 01:45:00,9.35,29.67,57.36,,79.12
96.0,180.6,18.39,5.84,14.37,0.02,18.06,22.46,26.42,54.02,0.63,0.74,2023-12-21 02:00:00,9.78,50.72,98.06,,135.25
96.0,180.6,18.44,6.34,14.36,0.02,18.36,21.75,26.37,54.2,0.81,0.74,2023-12-21 02:15:00,9.44,48.82,94.39,,130.19
96.0,180.6,18.28,6.69,14.37,0.01,18.43,21.25,26.34,54.2,0.93,0.74,2023-12-21 02:30:00,9.44,32.97,63.73,,87.91
96.0,180.6,18.31,6.72,14.39,0.03,18.48,21.9,26.11,54.83,1.01,0.74,2023-12-21 02:45:00,9.68,79.01,152.76,,210.71
99.91,187.84,18.29,6.21,14.43,0.03,18.17,21.6,26.02,55.25,1.09,0.74,2023-12-21 03:00:00,9.74,82.97,160.41,,221.26
100.0,188.0,18.26,5.81,14.37,0.04,17.94,21.7,26.18,54.59,1.29,0.74,2023-12-21 03:15:00,9.6,114.06,220.51,,304.15
100.0,188.0,17.9,6.19,14.49,0.04,17.85,21.22,26.35,53.96,1.5,0.74,2023-12-21 03:30:00,9.42,119.59,231.2,,318.9
100.0,188.0,17.68,6.06,14.43,0.03,17.61,21.41,25.97,55.4,1.56,0.74,2023-12-21 03:45:00,9.52,85.97,166.27,,229.34
103.87,195.24,17.27,6.05,14.43,0.02,17.26,21.68,25.91,56.08,1.57,0.74,2023-12-21 04:00:00,9.03,74.61,144.25,,198.96
104.0,195.4,17.19,5.96,14.44,7.24,17.15,21.51,26.07,55.59,1.91,0.74,2023-12-21 04:15:00,9.16,23.27,44.99,,62.05
104.0,195.4,17.29,6.01,14.43,0.01,17.26,22.27,25.78,56.43,1.27,0.74,2023-12-21 04:30:00,8.85,32.48,62.8,,86.62
104.0,195.4,17.1,5.52,14.44,8.86,16.84,22.03,25.55,57.58,0.81,0.74,2023-12-21 04:45:00,9.01,27.12,52.43,,72.31
110.84,208.06,17.16,5.51,14.47,0.01,16.89,22.23,25.54,57.51,1.17,0.74,2023-12-21 05:00:00,8.83,40.54,78.38,,108.11
111.0,208.35,17.5,5.87,14.43,7.9,17.36,22.0,25.7,56.97,1.28,0.74,2023-12-21 05:15:00,9.12,25.9,50.07,,69.07
111.0,208.35,17.36,5.83,14.43,0.01,17.21,21.66,25.98,56.68,2.23,0.74,2023-12-21 05:30:00,9.37,40.56,78.42,,108.17
111.0,208.35,17.86,5.26,14.42,0.02,17.29,21.71,26.04,56.66,2.87,0.74,2023-12-21 05:45:00,9.1,61.74,119.37,,164.65
100.37,188.45,17.5,5.67,14.47,0.02,17.25,21.68,26.0,57.0,2.2,0.74,2023-12-21 06:00:00,8.62,52.84,102.15,,140.9
100.0,188.0,16.73,4.59,14.45,0.01,16.05,21.55,25.7,58.62,2.19,0.74,2023-12-21 06:15:00,8.6,36.25,70.08,,96.66
100.0,188.0,16.17,4.87,14.39,5.22,15.73,21.43,25.43,60.08,2.45,0.74,2023-12-21 06:30:00,8.38,15.84,30.62,,42.24
100.0,188.0,15.84,5.54,14.37,5.55,15.81,21.07,25.3,60.78,2.83,0.74,2023-12-21 06:45:00,7.94,16.23,31.38,,43.29
107.82,202.47,15.88,5.79,14.35,0.01,15.97,21.41,25.2,61.57,2.46,0.74,2023-12-21 07:00:00,8.09,31.73,61.34,,84.6
108.0,202.8,15.91,5.12,14.38,0.02,15.66,21.23,24.96,62.46,1.67,0.74,2023-12-21 07:15:00,8.27,56.12,108.51,,149.67
108.0,202.8,16.01,5.22,14.29,0.04,15.79,21.52,24.85,63.34,1.51,0.74,2023-12-21 07:30:00,8.68,104.33,201.7,,278.21
108.0,202.8,16.17,4.9,14.2,0.04,15.74,21.71,25.11,63.22,1.16,0.74,2023-12-21 07:45:00,8.72,113.24,218.94,,301.98
114.77,215.46,16.56,5.52,14.33,0.05,16.41,21.56,25.64,61.77,1.68,0.74,2023-12-21 08:00:00,8.62,149.34,288.73,,398.25
115.0,215.75,16.92,6.01,14.36,0.04,16.94,21.93,26.06,60.64,1.74,0.74,2023-12-21 08:15:00,8.52,130.1,251.52,,346.93
115.0,215.75,17.0,5.62,14.3,0.02,16.81,21.9,26.49,59.66,1.4,0.74,2023-12-21 08:30:00,8.8,64.42,124.55,,171.79
115.0,215.75,16.76,5.43,14.26,9.83,16.53,21.34,26.86,58.42,2.23,0.75,2023-12-21 08:45:00,8.54,27.3,52.78,,72.79
108.23,203.23,17.05,5.61,14.28,7.5,16.86,22.04,27.26,57.6,2.39,0.75,2023-12-21 09:00:00,8.52,23.22,44.89,,61.91
108.0,202.8,16.82,6.06,14.23,4.19,16.9,23.5,27.73,56.41,2.32,0.75,2023-12-21 09:15:00,8.52,12.66,24.48,,33.77
108.0,202.8,15.91,5.41,14.33,3.74,15.8,22.86,28.07,55.73,2.44,0.75,2023-12-21 09:30:00,8.26,11.41,22.05,,30.42
108.0,202.8,15.33,4.56,14.16,9.98,14.9,21.38,28.51,54.96,2.0,0.75,2023-12-21 09:45:00,7.86,29.82,57.66,,79.53
102.13,192.07,14.45,4.76,14.28,4.55,14.28,22.17,28.78,53.6,2.33,0.75,2023-12-21 10:00:00,7.43,13.21,25.55,,35.24
102.0,191.7,14.05,4.97,14.26,5.97,14.07,22.29,29.05,53.03,2.97,0.75,2023-12-21 10:15:00,7.1,18.19,35.18,,48.52
102.0,191.7,14.43,4.95,14.33,0.01,14.36,21.97,29.3,52.81,2.73,0.75,2023-12-21 10:30:00,7.37,35.07,67.8,,93.51
102.0,191.7,15.05,5.31,14.31,3.58,15.07,21.76,29.62,52.09,2.7,0.75,2023-12-21 10:45:00,7.77,10.26,19.84,,27.37
94.18,177.39,15.78,5.05,14.31,0.01,15.52,22.01,30.07,50.8,2.74,0.76,2023-12-21 11:00:00,8.34,32.2,62.26,,85.88
94.0,176.9,16.32,5.94,14.35,0.02,16.41,21.67,30.35,50.0,2.64,0.75,2023-12-21 11:15:00,8.64,65.03,125.72,,173.41
94.0,176.9,17.09,6.05,14.29,6.49,17.12,21.49,30.72,49.17,2.7,0.76,2023-12-21 11:30:00,8.81,19.84,38.35,,52.89
94.0,176.9,17.79,6.23,14.34,2.45,17.79,21.03,31.13,48.04,2.81,0.76,2023-12-21 11:45:00,9.22,7.47,14.44,,19.91
87.23,164.38,18.57,6.22,14.32,0.02,18.42,21.65,31.55,46.74,2.35,0.76,2023-12-21 12:00:00,9.48,65.44,126.52,,174.51
87.0,163.95,18.76,6.87,14.33,0.03,18.91,22.67,32.04,46.12,2.11,0.76,2023-12-21 12:15:00,9.97,90.66,175.27,,241.75
87.0,163.95,19.18,7.48,14.31,0.01,19.57,22.44,32.52,45.38,2.01,0.76,2023-12-21 12:30:00,10.28,33.37,64.52,,88.99
87.0,163.95,20.17,7.37,14.11,0.02,20.32,21.85,32.57,44.79,2.3,0.76,2023-12-21 12:45:00,10.64,51.86,100.26,,138.29
85.04,160.33,21.49,7.51,14.15,0.04,21.46,21.67,32.66,44.13,2.37,0.76,2023-12-21 13:00:00,11.16,119.87,231.75,,319.66
85.0,160.25,23.05,7.52,14.33,0.03,22.74,21.49,32.94,43.58,2.02,0.77,2023-12-21 13:15:00,11.86,92.88,179.56,,247.67
85.0,160.25,24.25,7.79,14.31,0.05,23.85,21.58,33.1,43.21,1.94,0.77,2023-12-21 13:30:00,12.87,149.02,288.1,,397.37
85.0,160.25,24.85,7.68,14.29,0.04,24.28,21.4,33.3,43.1,1.61,0.77,2023-12-21 13:45:00,13.18,108.73,210.21,,289.94
77.27,145.78,25.32,7.82,14.29,0.04,24.75,21.34,33.76,42.72,1.77,0.77,2023-12-21 14:00:00,13.25,113.27,218.99,,302.05
