pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
,,,,,,,,,21.63,,,,2022-10-26 15:00:00,,,,
21.24,44.0,,,43.92,0.72,,8.32,34.08,21.7,1.2,115.55,999.29,2022-10-26 15:15:00,,,,
21.24,44.0,,,43.87,0.72,,8.09,33.56,21.97,0.89,102.86,999.25,2022-10-26 15:30:00,,,,
21.27,44.07,,,43.34,0.72,,8.1,33.5,22.31,0.92,107.52,999.22,2022-10-26 15:45:00,,,,
22.16,46.0,,,43.34,0.74,,7.63,33.29,23.89,0.8,103.4,999.19,2022-10-26 16:00:00,,,,
22.16,46.0,,,42.88,0.72,,8.41,32.62,23.61,0.79,164.68,999.19,2022-10-26 16:15:00,,,,
22.16,46.0,,,43.41,0.74,,8.29,32.18,24.43,0.87,118.43,999.2,2022-10-26 16:30:00,,,,
22.19,46.07,,,44.21,0.75,,8.34,31.45,25.17,0.69,155.68,999.34,2022-10-26 16:45:00,,,,
23.08,48.0,,,44.37,0.75,,7.98,30.72,25.14,0.75,93.01,999.44,2022-10-26 17:00:00,,,,
23.08,48.0,,,43.87,0.74,,8.25,29.82,26.1,0.81,90.04,999.59,2022-10-26 17:15:00,,,,
23.08,48.0,,,43.79,0.74,,8.27,28.98,27.08,0.74,88.38,999.77,2022-10-26 17:30:00,,,,
23.1,48.04,,,43.8,0.74,,8.32,28.32,29.02,0.76,81.3,999.92,2022-10-26 17:45:00,,,,
23.54,49.0,,,44.09,0.76,,8.33,27.8,31.21,0.75,76.86,1000.09,2022-10-26 18:00:00,,,,
23.54,49.0,,,45.17,0.74,,8.63,27.52,31.95,0.75,86.07,1000.25,2022-10-26 18:15:00,,,,
23.54,49.0,,,45.33,0.74,,8.58,27.23,33.44,0.63,81.67,1000.48,2022-10-26 18:30:00,,,,
23.54,49.0,,,45.33,0.75,,8.24,26.89,35.83,0.57,85.36,1000.73,2022-10-26 18:45:00,,,,
23.54,49.0,,,44.62,0.73,,8.55,26.42,38.48,0.71,77.95,1000.96,2022-10-26 19:00:00,,,,
23.54,49.0,,,43.84,0.74,,8.24,26.27,39.22,0.76,80.37,1001.22,2022-10-26 19:15:00,,,,
23.54,49.0,,,43.93,0.76,,8.05,25.82,40.87,0.48,99.26,1001.47,2022-10-26 19:30:00,,,,
23.62,49.18,,,43.98,0.75,,7.96,25.6,41.72,0.55,69.89,1001.7,2022-10-26 19:45:00,,,,
25.84,54.0,,,44.11,0.75,,7.91,25.36,43.43,0.54,69.91,1001.86,2022-10-26 20:00:00,,,,
25.84,54.0,,,43.95,0.77,,8.2,25.05,46.03,0.46,95.77,1002.1,2022-10-26 20:15:00,,,,
25.84,54.0,,,43.71,0.77,,8.15,24.54,49.03,0.3,97.07,1002.32,2022-10-26 20:30:00,,,,
26.05,54.43,,,44.14,0.75,,8.43,24.04,51.74,0.19,154.27,1002.44,2022-10-26 20:45:00,,,,
31.82,67.0,,,44.21,0.76,,8.42,23.84,52.82,0.26,106.03,1002.56,2022-10-26 21:00:00,,,,
31.82,67.0,,,43.95,0.77,,7.85,23.82,53.01,0.39,99.11,1002.72,2022-10-26 21:15:00,,,,
31.82,67.0,,,44.18,0.75,,8.5,23.69,54.44,0.4,85.85,1002.78,2022-10-26 21:30:00,,,,
31.66,66.64,,,44.12,0.76,,7.76,23.84,52.99,0.37,91.04,1002.82,2022-10-26 21:45:00,,,,
27.22,57.0,,,43.98,0.75,,8.31,23.77,53.94,0.46,73.03,1002.76,2022-10-26 22:00:00,,,,
27.22,57.0,,,44.34,0.76,,7.9,23.41,56.89,0.54,110.73,1002.73,2022-10-26 22:15:00,,,,
27.22,57.0,,,44.46,0.77,,8.05,23.32,57.91,0.53,205.5,1002.68,2022-10-26 22:30:00,,,,
27.27,57.17,,,43.68,0.76,,8.1,23.35,58.72,0.67,317.35,1002.61,2022-10-26 22:45:00,,,,
29.06,61.0,,,43.35,0.75,,8.04,23.3,58.52,0.6,252.95,1002.51,2022-10-26 23:00:00,,,,
29.06,61.0,,,43.64,0.76,,7.84,23.16,59.53,0.67,232.91,1002.45,2022-10-26 23:15:00,,,,
29.06,61.0,,,43.75,0.76,,7.88,22.97,61.5,0.64,155.1,1002.38,2022-10-26 23:30:00,,,,
28.91,60.5,,,43.91,0.75,,7.93,22.7,64.54,0.64,81.29,1002.25,2022-10-26 23:45:00,,,,
22.62,47.0,,,44.1,0.75,,8.19,22.44,66.53,0.66,45.46,1002.12,2022-10-27 00:00:00,,,,
22.62,47.0,,,43.97,0.75,,8.07,22.47,65.07,0.71,38.33,1002.02,2022-10-27 00:15:00,,,,
22.62,47.0,,,43.85,0.75,,7.97,22.49,63.59,0.65,51.9,1001.83,2022-10-27 00:30:00,,,,
22.67,47.12,,,43.71,0.74,,8.09,22.65,63.9,0.74,169.85,1001.69,2022-10-27 00:45:00,,,,
24.92,52.0,,,43.94,0.74,,8.02,22.86,61.77,0.84,255.0,1001.52,2022-10-27 01:00:00,,,,
24.92,52.0,,,44.31,0.75,,8.52,22.94,62.15,1.03,320.56,1001.32,2022-10-27 01:15:00,,,,
24.92,52.0,,,44.22,0.74,,8.06,22.74,65.07,1.17,303.59,1001.15,2022-10-27 01:30:00,,,,
24.84,51.88,,,44.18,0.76,,8.65,22.5,67.28,1.12,240.87,1001.01,2022-10-27 01:45:00,,,,
22.62,47.0,,,44.18,0.76,,8.03,22.45,67.35,0.87,287.92,1000.74,2022-10-27 02:00:00,,,,
22.62,47.0,,,44.13,0.75,,8.35,22.3,66.86,0.72,296.15,1000.71,2022-10-27 02:15:00,,,,
22.62,47.0,,,44.4,0.75,,8.23,22.17,67.01,0.63,245.49,1000.61,2022-10-27 02:30:00,,,,
22.57,46.93,,,44.56,0.74,,8.58,22.31,64.42,0.97,315.48,1000.48,2022-10-27 02:45:00,,,,
21.24,44.0,,,44.69,0.74,,8.33,22.12,65.46,0.8,301.28,1000.38,2022-10-27 03:00:00,,,,
21.24,44.0,,,44.34,0.76,,8.3,21.83,67.5,0.91,303.28,1000.25,2022-10-27 03:15:00,,,,
21.24,44.0,,,44.16,0.74,,8.08,21.74,67.5,1.28,283.69,1000.18,2022-10-27 03:30:00,,,,
21.58,44.5,,,43.66,0.76,,7.83,21.72,68.3,1.43,253.9,1000.2,2022-10-27 03:45:00,,,,
30.9,65.0,,,44.08,0.75,,8.25,21.33,71.16,1.27,263.89,1000.2,2022-10-27 04:00:00,,,,
30.9,65.0,,,43.51,0.75,,8.0,21.1,73.8,1.53,260.54,1000.22,2022-10-27 04:15:00,,,,
30.9,65.0,,,44.4,0.75,,8.29,21.01,74.97,1.67,251.98,1000.31,2022-10-27 04:30:00,,,,
30.64,64.71,,,44.75,0.74,,8.61,20.87,75.99,1.46,256.18,1000.39,2022-10-27 04:45:00,,,,
25.38,53.0,,,44.58,0.74,,8.55,20.88,74.99,1.15,284.37,1000.54,2022-10-27 05:00:00,,,,
25.38,53.0,,,44.58,0.75,,7.97,21.21,72.06,1.34,281.09,1000.7,2022-10-27 05:15:00,,,,
25.38,53.0,,,44.55,0.73,,8.1,21.42,70.59,1.46,273.23,1000.93,2022-10-27 05:30:00,,,,
25.46,53.18,,,44.3,0.74,,8.49,21.53,69.76,1.55,277.29,1001.17,2022-10-27 05:45:00,,,,
27.68,58.0,,,44.24,0.75,,8.47,21.62,70.24,1.46,272.36,1001.32,2022-10-27 06:00:00,,,,
27.68,58.0,,,43.91,0.75,,8.84,21.59,70.93,1.32,269.74,1001.5,2022-10-27 06:15:00,,,,
27.68,58.0,,,44.24,0.74,,8.71,21.74,70.94,1.34,281.33,1001.65,2022-10-27 06:30:00,,,,
27.93,58.54,,,44.56,0.79,,8.38,22.35,69.28,1.2,292.73,1001.77,2022-10-27 06:45:00,,,,
34.58,73.0,,,44.56,0.77,,8.32,22.45,68.59,1.67,273.36,1001.98,2022-10-27 07:00:00,,,,
34.58,73.0,,,44.19,0.77,,8.38,23.0,67.51,1.62,289.2,1002.13,2022-10-27 07:15:00,,,,
34.58,73.0,,,44.1,0.77,,8.61,23.64,63.62,1.96,295.15,1002.36,2022-10-27 07:30:00,,,,
34.36,72.64,,,43.77,0.78,,8.39,23.93,61.42,1.72,311.02,1002.53,2022-10-27 07:45:00,,,,
29.98,63.0,,,43.79,0.76,,8.16,24.27,60.71,1.24,301.27,1002.74,2022-10-27 08:00:00,,,,
29.98,63.0,,,44.07,0.77,,8.79,24.5,59.89,1.38,308.54,1002.95,2022-10-27 08:15:00,,,,
29.98,63.0,,,43.8,0.78,,8.47,24.86,60.51,1.46,306.98,1003.17,2022-10-27 08:30:00,,,,
29.93,62.89,,,44.2,0.77,,7.86,25.31,59.92,1.32,315.64,1003.36,2022-10-27 08:45:00,,,,
28.6,60.0,,,44.13,0.77,,8.61,26.17,57.78,1.28,310.97,1003.43,2022-10-27 09:00:00,,,,
28.6,60.0,,,44.16,0.77,,8.37,26.37,57.76,1.08,291.07,1003.48,2022-10-27 09:15:00,,,,
28.6,60.0,,,43.91,0.78,,7.96,26.58,57.35,1.14,298.71,1003.51,2022-10-27 09:30:00,,,,
28.57,59.93,,,43.5,0.78,,8.49,26.85,56.76,0.69,146.4,1003.57,2022-10-27 09:45:00,,,,
27.68,58.0,,,43.29,0.77,,8.54,27.06,55.54,0.78,128.04,1003.56,2022-10-27 10:00:00,,,,
27.68,58.0,,,43.28,0.75,,8.5,27.81,53.49,0.59,100.83,1003.45,2022-10-27 10:15:00,,,,
27.68,58.0,,,43.33,0.76,,8.47,27.99,50.78,0.7,132.01,1003.22,2022-10-27 10:30:00,,,,
27.7,58.04,,,44.15,0.74,,7.95,28.09,51.27,0.59,123.44,1002.96,2022-10-27 10:45:00,,,,
28.14,59.0,,,44.13,0.75,,8.28,28.98,48.73,0.63,124.53,1002.65,2022-10-27 11:00:00,,,,
28.14,59.0,,,44.69,0.76,,8.53,28.64,50.25,0.57,182.51,1002.36,2022-10-27 11:15:00,,,,
28.14,59.0,,,44.68,0.77,,8.45,28.81,49.95,0.65,147.55,1002.05,2022-10-27 11:30:00,,,,
28.17,59.07,,,43.82,0.73,,8.37,28.89,50.46,0.89,259.41,1001.68,2022-10-27 11:45:00,,,,
29.06,61.0,,,44.32,0.76,,8.86,29.19,51.19,0.91,257.91,1001.3,2022-10-27 12:00:00,,,,
29.06,61.0,,,43.72,0.75,,8.04,30.89,48.8,0.78,240.88,1000.95,2022-10-27 12:15:00,,,,
29.06,61.0,,,44.13,0.76,,8.67,31.39,47.26,0.63,200.86,1000.67,2022-10-27 12:30:00,,,,
28.95,60.78,,,44.09,0.74,,8.73,31.97,46.55,0.69,150.46,1000.4,2022-10-27 12:45:00,,,,
24.46,51.0,,,43.99,0.73,,8.48,31.57,46.57,0.86,192.6,1000.19,2022-10-27 13:00:00,,,,
24.46,51.0,,,44.23,0.73,,7.86,31.87,46.86,0.63,143.57,1000.09,2022-10-27 13:15:00,,,,
24.46,51.0,,,44.52,0.75,,8.32,32.46,43.83,0.74,120.06,1000.0,2022-10-27 13:30:00,,,,
24.21,50.5,,,44.09,0.74,,7.83,31.94,44.99,0.83,143.2,999.79,2022-10-27 13:45:00,,,,
17.56,36.0,,,,,,,,,,,,2022-10-27 14:00:00,,,,
17.56,36.0,,,44.25,0.75,,7.89,30.01,51.67,1.27,103.94,999.7,2022-10-27 14:15:00,,,,
17.56,36.0,,,44.61,0.75,,8.07,27.7,62.5,1.98,94.77,999.77,2022-10-27 14:30:00,,,,
17.69,36.29,,,44.7,0.75,,8.62,26.2,67.85,1.84,97.77,999.77,2022-10-27 14:45:00,,,,
21.24,44.0,,,43.73,0.73,,8.5,25.71,71.07,0.85,92.71,999.62,2022-10-27 15:00:00,,,,
21.24,44.0,,,44.85,0.75,,8.3,26.16,69.88,0.73,90.52,999.37,2022-10-27 15:15:00,,,,
21.24,44.0,,,44.93,0.74,,8.6,26.71,68.93,0.76,95.96,999.3,2022-10-27 15:30:00,,,,
21.52,44.38,,,44.47,0.77,,8.55,27.5,64.36,0.47,110.9,999.36,2022-10-27 15:45:00,,,,
29.06,61.0,,,44.22,0.78,,8.41,28.38,60.8,0.49,85.94,999.4,2022-10-27 16:00:00,,,,
29.06,61.0,,,43.96,0.75,,7.87,28.82,57.57,0.67,100.14,999.38,2022-10-27 16:15:00,,,,
29.06,61.0,,,44.12,0.77,,8.26,28.54,55.84,0.79,105.76,999.44,2022-10-27 16:30:00,,,,
28.9,60.76,,,44.32,0.76,,7.88,27.88,58.51,0.96,83.63,999.51,2022-10-27 16:45:00,,,,
24.46,51.0,,,44.31,0.76,,8.25,27.51,62.25,0.51,85.49,999.57,2022-10-27 17:00:00,,,,
24.46,51.0,,,44.42,0.76,,8.31,27.27,64.61,0.47,89.24,999.67,2022-10-27 17:15:00,,,,
24.46,51.0,,,44.09,0.74,,8.35,27.06,66.25,0.35,88.15,999.75,2022-10-27 17:30:00,,,,
24.31,50.8,,,,,,,,,,,,2022-10-27 17:45:00,,,,
20.32,42.0,,,44.42,0.78,,8.51,26.45,69.98,0.6,48.08,999.98,2022-10-27 18:00:00,,,,
20.32,42.0,,,44.42,0.77,,8.47,,,,,,2022-10-27 18:15:00,,,,
20.32,42.0,,,44.48,0.78,,8.43,25.89,74.27,0.64,40.84,1000.28,2022-10-27 18:30:00,,,,
20.52,42.27,,,44.61,0.77,,8.43,25.78,75.38,0.49,90.79,1000.47,2022-10-27 18:45:00,,,,
25.84,54.0,,,44.1,0.8,,8.37,25.7,76.07,0.47,87.68,1000.58,2022-10-27 19:00:00,,,,
25.84,54.0,,,44.94,0.78,,8.69,25.53,77.14,0.51,106.74,1000.71,2022-10-27 19:15:00,,,,
25.84,54.0,,,44.91,0.8,,8.42,25.38,77.84,0.45,103.67,1000.9,2022-10-27 19:30:00,,,,
25.74,53.86,,,44.03,0.77,,8.35,25.43,77.76,0.69,76.46,1001.08,2022-10-27 19:45:00,,,,
23.08,48.0,,,44.38,0.77,,8.02,25.55,76.67,0.61,76.88,1001.25,2022-10-27 20:00:00,,,,
23.08,48.0,,,44.33,0.77,,8.56,25.75,75.48,0.78,82.25,1001.41,2022-10-27 20:15:00,,,,
23.08,48.0,,,44.36,0.78,,8.45,25.95,75.12,0.75,94.21,1001.64,2022-10-27 20:30:00,,,,
23.18,48.21,,,44.47,0.78,,8.19,25.9,75.58,0.76,142.24,1001.79,2022-10-27 20:45:00,,,,
25.84,54.0,,,44.29,0.76,,8.73,25.83,75.88,0.82,122.94,1001.83,2022-10-27 21:00:00,,,,
25.84,54.0,,,44.19,0.75,,8.25,25.9,75.01,0.73,131.8,1001.85,2022-10-27 21:15:00,,,,
25.84,54.0,,,44.11,0.76,,8.54,25.92,74.78,0.59,160.12,1001.89,2022-10-27 21:30:00,,,,
25.42,53.32,,,44.22,0.76,,8.3,25.91,74.63,0.79,188.95,1001.94,2022-10-27 21:45:00,,,,
17.1,35.0,,,44.29,0.74,,7.91,26.03,74.33,0.85,184.35,1001.92,2022-10-27 22:00:00,,,,
17.1,35.0,,,43.82,0.74,,8.11,26.09,74.49,0.77,207.3,1001.97,2022-10-27 22:15:00,,,,
17.1,35.0,,,44.27,0.76,,8.2,26.05,75.14,0.61,223.44,1001.95,2022-10-27 22:30:00,,,,
17.05,34.9,,,44.18,0.75,,8.65,25.98,75.51,0.8,304.53,1001.84,2022-10-27 22:45:00,,,,
15.72,32.0,,,43.99,0.75,,8.18,25.98,75.24,0.44,237.36,1001.75,2022-10-27 23:00:00,,,,
15.72,32.0,,,43.78,0.75,,8.31,25.89,75.63,0.61,201.7,1001.73,2022-10-27 23:15:00,,,,
15.72,32.0,,,43.74,0.74,,8.68,25.87,75.49,0.7,216.44,1001.66,2022-10-27 23:30:00,,,,
15.87,32.32,,,43.47,0.74,,8.16,25.86,75.78,0.81,234.17,1001.53,2022-10-27 23:45:00,,,,
19.86,41.0,,,44.13,0.75,,7.87,25.83,75.86,0.88,268.58,1001.41,2022-10-28 00:00:00,,,,
19.86,41.0,,,44.24,0.77,,7.95,25.83,75.84,0.98,301.75,1001.19,2022-10-28 00:15:00,,,,
19.86,41.0,,,43.89,0.76,,8.23,25.79,76.16,0.51,155.68,1001.04,2022-10-28 00:30:00,,,,
19.76,40.79,,,44.02,0.75,,8.32,25.7,76.84,0.54,193.26,1000.92,2022-10-28 00:45:00,,,,
17.1,35.0,,,44.08,0.76,,8.19,25.67,77.38,0.68,218.15,1000.8,2022-10-28 01:00:00,,,,
17.1,35.0,,,44.47,0.77,,7.92,25.7,77.26,0.75,206.63,1000.62,2022-10-28 01:15:00,,,,
17.1,35.0,,,44.39,0.74,,8.09,25.66,77.72,0.87,112.75,1000.63,2022-10-28 01:30:00,,,,
17.1,35.0,,,44.14,0.73,,8.04,25.04,81.68,0.98,79.97,1000.61,2022-10-28 01:45:00,,,,
17.1,35.0,,,44.36,0.75,,8.05,24.38,83.8,1.27,130.01,1000.5,2022-10-28 02:00:00,,,,
17.1,35.0,,,44.42,0.73,,8.04,23.83,85.18,0.97,176.46,1000.17,2022-10-28 02:15:00,,,,
17.1,35.0,,,44.52,0.74,,7.95,23.71,85.45,0.68,271.52,1000.02,2022-10-28 02:30:00,,,,
16.8,34.6,,,44.37,0.73,,8.14,23.72,85.9,0.7,242.28,1000.0,2022-10-28 02:45:00,,,,
8.82,17.0,,,44.34,0.75,,8.2,23.78,85.77,0.86,264.0,999.98,2022-10-28 03:00:00,,,,
8.82,17.0,,,43.79,0.75,,8.19,23.9,85.81,0.82,261.19,999.98,2022-10-28 03:15:00,,,,
8.82,17.0,,,44.29,0.74,,8.15,23.64,87.52,1.08,273.87,999.96,2022-10-28 03:30:00,,,,
8.85,17.07,,,44.65,0.73,,8.27,23.52,88.15,0.73,265.75,1000.07,2022-10-28 03:45:00,,,,
9.74,19.0,,,44.39,0.73,,8.3,23.55,88.37,0.57,243.97,1000.16,2022-10-28 04:00:00,,,,
9.74,19.0,,,44.67,0.72,,8.31,23.67,88.51,0.76,214.77,1000.36,2022-10-28 04:15:00,,,,
9.74,19.0,,,44.49,0.72,,8.43,23.57,87.32,1.52,154.72,1000.6,2022-10-28 04:30:00,,,,
9.74,19.0,,,44.43,0.74,,8.43,23.29,86.32,0.83,222.26,1000.42,2022-10-28 04:45:00,,,,
9.74,19.0,,,44.19,0.72,,8.15,23.35,86.48,1.02,277.08,1000.42,2022-10-28 05:00:00,,,,
9.74,19.0,,,43.84,0.75,,8.49,23.48,86.77,0.8,275.17,1000.38,2022-10-28 05:15:00,,,,
9.74,19.0,,,44.22,0.75,,8.43,23.53,87.11,1.04,285.63,1000.39,2022-10-28 05:30:00,,,,
9.7,18.92,,,43.86,0.74,,8.32,23.62,87.24,0.89,279.04,1000.55,2022-10-28 05:45:00,,,,
8.36,16.0,,,43.42,0.76,,7.85,23.65,87.08,0.87,283.16,1000.73,2022-10-28 06:00:00,,,,
8.36,16.0,,,44.18,0.77,,7.91,23.81,86.99,1.08,288.82,1000.81,2022-10-28 06:15:00,,,,
8.36,16.0,,,44.05,0.77,,8.1,,,,,,2022-10-28 06:30:00,,,,
8.7,16.47,,,44.11,0.78,,8.17,24.8,85.64,1.09,309.53,1001.18,2022-10-28 06:45:00,,,,
18.02,37.0,,,44.08,0.77,,8.22,25.48,83.85,1.36,309.16,1001.38,2022-10-28 07:00:00,,,,
18.02,37.0,,,43.77,0.77,,7.95,26.21,81.12,1.52,309.62,1001.48,2022-10-28 07:15:00,,,,
18.02,37.0,,,44.27,0.75,,8.09,27.19,77.39,1.23,302.69,1001.57,2022-10-28 07:30:00,,,,
17.95,36.9,,,44.49,0.77,,8.28,27.32,75.02,1.65,301.91,1001.74,2022-10-28 07:45:00,,,,
16.18,33.0,,,44.43,0.76,,8.18,27.89,72.79,1.46,310.06,1001.85,2022-10-28 08:00:00,,,,
16.18,33.0,,,44.5,0.76,,8.36,28.85,70.67,1.21,281.98,1001.94,2022-10-28 08:15:00,,,,
16.18,33.0,,,44.1,0.77,,8.06,29.43,67.62,1.41,274.36,1002.06,2022-10-28 08:30:00,,,,
16.08,32.79,,,43.49,0.75,,7.62,29.68,66.52,1.2,289.01,1002.21,2022-10-28 08:45:00,,,,
13.42,27.0,,,43.62,0.76,,8.17,30.02,66.15,1.07,260.45,1002.27,2022-10-28 09:00:00,,,,
13.42,27.0,,,43.8,0.76,,8.26,29.88,65.58,1.15,251.91,1002.33,2022-10-28 09:15:00,,,,
13.42,27.0,,,43.89,0.75,,8.38,30.55,62.39,1.07,163.94,1002.3,2022-10-28 09:30:00,,,,
13.47,27.11,,,43.86,0.76,,8.32,31.01,59.49,0.81,132.48,1002.19,2022-10-28 09:45:00,,,,
14.8,30.0,,,43.92,0.75,,8.25,30.75,58.0,1.06,140.49,1002.1,2022-10-28 10:00:00,,,,
14.8,30.0,,,44.5,0.73,,8.05,30.75,59.29,1.13,147.97,1001.99,2022-10-28 10:15:00,,,,
14.8,30.0,,,44.18,0.75,,8.29,31.39,55.3,1.22,109.91,1001.77,2022-10-28 10:30:00,,,,
14.83,30.07,,,44.08,0.75,,7.92,31.87,54.37,1.14,98.86,1001.52,2022-10-28 10:45:00,,,,
15.72,32.0,,,43.26,0.73,,8.58,32.65,51.37,0.98,118.52,1001.29,2022-10-28 11:00:00,,,,
15.72,32.0,,,44.44,0.74,,8.19,32.3,47.23,1.49,106.06,1001.01,2022-10-28 11:15:00,,,,
15.72,32.0,,,44.45,0.73,,8.09,32.9,46.37,1.75,120.5,1000.67,2022-10-28 11:30:00,,,,
15.8,32.18,,,44.62,0.73,,8.38,33.28,43.85,1.85,121.95,1000.34,2022-10-28 11:45:00,,,,
18.02,37.0,,,44.47,0.74,,8.64,32.34,44.43,1.72,106.16,1000.06,2022-10-28 12:00:00,,,,
18.02,37.0,,,45.49,0.73,,8.36,32.85,45.35,1.83,108.86,999.76,2022-10-28 12:15:00,,,,
18.02,37.0,,,44.86,0.75,,8.19,33.27,44.61,1.26,100.75,999.49,2022-10-28 12:30:00,,,,
18.14,37.17,,,44.54,0.74,,8.44,33.4,42.92,1.5,108.64,999.12,2022-10-28 12:45:00,,,,
21.24,44.0,,,44.88,0.74,,8.16,32.98,45.96,1.31,105.76,998.85,2022-10-28 13:00:00,,,,
21.24,44.0,,,44.05,0.74,,8.23,32.67,47.3,1.13,91.65,998.65,2022-10-28 13:15:00,,,,
21.24,44.0,,,44.37,0.74,,8.04,32.52,45.57,1.65,108.33,998.47,2022-10-28 13:30:00,,,,
21.24,44.0,,,44.59,0.75,,8.37,33.0,46.16,1.56,113.55,998.34,2022-10-28 13:45:00,,,,
21.24,44.0,,,44.6,0.73,,8.23,32.81,46.44,1.53,106.14,998.16,2022-10-28 14:00:00,,,,
21.24,44.0,,,44.56,0.74,,8.75,33.11,45.75,1.56,105.01,997.99,2022-10-28 14:15:00,,,,
21.24,44.0,,,44.68,0.74,,8.7,32.98,44.58,1.83,101.07,997.85,2022-10-28 14:30:00,,,,
21.02,43.71,,,45.02,0.75,,8.38,31.92,48.5,1.33,123.61,997.76,2022-10-28 14:45:00,,,,
16.18,33.0,,,44.88,0.73,,8.51,32.01,50.62,1.48,162.85,997.62,2022-10-28 15:00:00,,,,
16.18,33.0,,,44.8,0.73,,8.63,30.85,54.62,1.21,129.9,997.62,2022-10-28 15:15:00,,,,
16.18,33.0,,,44.71,0.75,,8.85,31.48,53.75,1.21,107.95,997.57,2022-10-28 15:30:00,,,,
16.2,33.02,,,44.6,0.74,,8.55,31.67,51.06,1.16,124.69,997.55,2022-10-28 15:45:00,,,,
16.64,34.0,,,44.75,0.74,,8.67,30.41,52.38,1.45,108.06,997.69,2022-10-28 16:00:00,,,,
16.64,34.0,,,43.98,0.74,,8.16,30.44,53.07,1.23,112.16,997.79,2022-10-28 16:15:00,,,,
16.64,34.0,,,43.88,0.74,,8.23,30.61,53.75,1.3,138.17,997.88,2022-10-28 16:30:00,,,,
16.56,33.82,,,44.29,0.73,,7.69,29.92,56.16,1.27,111.15,998.02,2022-10-28 16:45:00,,,,
14.34,29.0,,,44.54,0.74,,8.39,29.43,59.36,1.02,114.26,998.17,2022-10-28 17:00:00,,,,
14.34,29.0,,,43.93,0.74,,8.27,29.05,60.99,0.9,109.89,998.28,2022-10-28 17:15:00,,,,
14.34,29.0,,,43.94,0.75,,8.19,28.59,63.27,0.77,114.53,998.44,2022-10-28 17:30:00,,,,
14.57,29.31,,,44.03,0.74,,8.55,28.21,65.45,1.07,150.16,998.65,2022-10-28 17:45:00,,,,
20.78,43.0,,,44.17,0.74,,8.41,27.9,66.12,1.04,160.41,998.86,2022-10-28 18:00:00,,,,
20.78,43.0,,,,,,,,,,,,2022-10-28 18:15:00,,,,
20.78,43.0,,,44.43,0.75,,8.27,27.37,69.31,1.11,133.97,999.33,2022-10-28 18:30:00,,,,
20.43,42.25,,,44.03,0.74,,8.09,27.07,71.78,0.84,169.98,999.61,2022-10-28 18:45:00,,,,
11.12,22.0,,,44.5,0.74,,8.25,26.85,73.4,1.05,179.7,999.8,2022-10-28 19:00:00,,,,
11.12,22.0,,,44.96,0.75,,8.16,26.71,74.64,1.18,157.16,1000.07,2022-10-28 19:15:00,,,,
11.12,22.0,,,44.68,0.73,,8.59,26.62,75.01,0.99,149.6,1000.3,2022-10-28 19:30:00,,,,
11.22,22.2,,,44.64,0.73,,8.36,26.36,75.46,1.15,162.4,1000.46,2022-10-28 19:45:00,,,,
13.88,28.0,,,44.16,0.75,,8.51,25.87,75.4,1.22,145.4,1000.62,2022-10-28 20:00:00,,,,
13.88,28.0,,,44.2,0.73,,8.52,25.52,76.4,0.99,173.73,1000.73,2022-10-28 20:15:00,,,,
13.88,28.0,,,44.87,0.74,,8.89,25.31,77.44,1.06,193.64,1000.88,2022-10-28 20:30:00,,,,
13.76,27.75,,,45.25,0.74,,8.52,25.24,77.79,1.22,217.15,1001.08,2022-10-28 20:45:00,,,,
10.66,21.0,,,45.45,0.75,,8.28,25.19,77.65,1.13,247.41,1001.2,2022-10-28 21:00:00,,,,
10.66,21.0,,,44.88,0.74,,8.85,25.18,77.52,0.97,209.39,1001.3,2022-10-28 21:15:00,,,,
10.66,21.0,,,44.42,0.73,,8.22,25.14,77.24,1.02,196.4,1001.42,2022-10-28 21:30:00,,,,
10.58,20.83,,,44.32,0.74,,7.77,25.01,77.52,0.82,169.22,1001.48,2022-10-28 21:45:00,,,,
,16.0,,,,,,,,,,,,2022-10-28 22:00:00,,,,
8.36,16.0,,,44.31,0.73,,7.88,24.74,79.66,0.79,200.89,1001.4,2022-10-28 22:15:00,,,,
8.36,16.0,,,44.02,0.72,,8.41,,,,,,2022-10-28 22:30:00,,,,
8.37,16.04,,,43.4,0.73,,8.39,24.82,79.41,0.86,149.93,1001.25,2022-10-28 22:45:00,,,,
8.82,17.0,,,44.35,0.73,,8.5,24.81,79.09,0.78,174.05,1001.21,2022-10-28 23:00:00,,,,
8.82,17.0,,,44.31,0.73,,7.97,24.85,78.91,1.05,165.82,1001.16,2022-10-28 23:15:00,,,,
8.82,17.0,,,44.09,0.73,,8.14,24.78,79.3,0.98,281.32,1001.1,2022-10-28 23:30:00,,,,
8.8,16.97,,,44.23,0.74,,7.95,24.64,80.01,0.73,216.28,1000.96,2022-10-28 23:45:00,,,,
8.36,16.0,,,44.51,0.73,,7.69,24.52,80.64,0.98,309.43,1000.82,2022-10-29 00:00:00,,,,
8.36,16.0,,,44.16,0.73,,8.14,24.44,81.54,1.39,300.69,1000.65,2022-10-29 00:15:00,,,,
8.36,16.0,,,44.25,0.72,,8.27,24.37,82.19,1.33,288.43,1000.48,2022-10-29 00:30:00,,,,
8.34,15.97,,,44.61,0.75,,8.28,24.42,82.2,1.34,299.44,1000.23,2022-10-29 00:45:00,,,,
